owner/fleet,car/truck,region,vintage,powertrain,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
4,2,4,21,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,4,21,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,4,22,1,15793,14999,14245,13530,12850,12202,11590,11007,10453,9927,9429,8954,8505,8078,7671,7286,6919,6571,6241,6653,8078,7559,7081,8713,8196,8577,8917,9073,8843,8716
4,2,4,22,2,0,0,0,0,0,0,0,457,118,221,212,175,200,191,171,67,44,43,23,29,59,42,20,20,9,17,0,0,0,0
4,2,4,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,607,830,416,1214,1309
4,2,4,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,4,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,4,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,4,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,4,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,4,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,2,7,23,0,0,0,0,0,0,0
4,2,4,22,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,2,18,56,0,0,0,0,0,0,0
4,2,4,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,4,11,0,1,3,13,15,9,0
4,2,4,22,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,1,4,11,0,0,0,0,0,0,0
4,2,4,22,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,4,22,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,4,22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,4,22,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,4,23,1,0,13876,13178,12516,11887,11290,10721,10183,9671,9184,8722,8284,7867,7472,7097,6740,6401,6079,5773,5483,5845,7097,6711,6128,7836,7481,7978,8172,8466,8114
4,2,4,23,2,0,0,0,0,0,0,0,0,435,112,210,202,167,190,182,163,64,42,41,22,28,56,37,16,20,8,17,0,0,0
4,2,4,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,546,766,382,1093
4,2,4,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,4,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,4,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,4,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,4,23,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,4,23,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,2,6,0,0,0,0,0,0,0
4,2,4,23,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,2,14,0,0,0,0,0,0,0
4,2,4,23,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,1,3,5,0,1,1,12,15,9
4,2,4,23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1,3,0,0,0,0,0,0,0
4,2,4,23,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,4,23,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,4,23,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,4,23,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,4,24,1,0,0,12285,11667,11081,10524,9995,9492,9015,8562,8131,7722,7334,6965,6615,6283,5967,5667,5382,5111,4854,5175,5519,5863,5453,7046,6915,7380,7545,7740
4,2,4,24,2,0,0,0,0,0,0,0,0,0,414,107,200,192,159,181,173,155,61,40,39,21,27,30,32,11,18,8,14,0,0
4,2,4,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,524,704,333
4,2,4,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,4,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,4,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,4,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,4,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,4,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,2,0,0,0,0,0,0,0
4,2,4,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,2,0,0,0,0,0,0,0
4,2,4,24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,1,5,0,0,2,12,14
4,2,4,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0
4,2,4,24,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,4,24,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,4,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,4,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,4,25,1,0,0,0,93704,88993,84519,80269,76233,72400,68760,65303,62020,58902,55941,53129,50458,47921,45512,43224,41051,38987,37027,39440,41852,45006,47888,51808,56606,61279,65446
4,2,4,25,2,0,0,0,0,0,0,0,0,0,0,373,432,569,685,760,847,918,966,976,965,954,926,906,886,842,803,780,767,752,747
4,2,4,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,638,1272
4,2,4,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,4,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,4,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,4,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,4,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,4,25,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,22,20,18,16,14,0,0,0,0,0,0,0
4,2,4,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,52,46,41,37,33,0,0,0,0,0,0,0
4,2,4,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,10,9,8,7,1,2,6,6,6,8,19
4,2,4,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,9,8,7,6,1,1,1,1,1,1,1
4,2,4,25,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,4,25,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,4,25,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,4,25,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,1,1,52460.45508,46206.06399,55481.22043,51931.94054,53759.29881,58990.88981,43054.83684,44547.39076,43288.1018,48127.84239,51781.32715,68531.06417,63911.51117,70875.44983,26064.57062,36815.87299,30552.75218,32059.28356,35461.41048,49142.35057,95430.51852,104669.6862,108937.5042,129891.2859,109253,102206,109682,126275,158175,172628
4,2,5,1,2,43.71317488,58.17945625,42.5,28.86178862,108.9897641,0,0,0,0,0,58.22425308,49.41642071,604.4393021,228.6916587,119.1554234,195.1913129,359.9060086,573.9716759,464.3056125,1171.017212,1706.745363,1393,1207.212722,1435.949439,463,1154,2783,2476,3354,1702
4,2,5,1,3,0,0,0,4664.527197,15610.62454,22473,10827.96739,13923.80751,27588.7022,18025,14674.0236,12909.17771,28588.96946,13167.70478,18389.06923,16664.01381,37395.33141,27151.29046,46921.17643,53161.31152,16495.4819,14292.1929,9151.78966,9757.021914,24177,11277,12156,12388,12776,50
4,2,5,1,4,0,0,0,82.96296296,27.66467066,0.020952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82
4,2,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.737927292,237.7938948,216.9782185,348,186,319,970,1226,1515,1747
4,2,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,195,802,711
4,2,5,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.04498978,198,28,141,525,1568,270
4,2,5,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,1,10,0,0,0,0,0,0,0,0,116.0331165,23.76581904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,1,11,0,38.5026738,38.5026738,86.66666667,51.86226283,0.576247365,51.86226283,16.55629139,4.309278351,2.180143296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1.643730887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.02244536,65,150,230,1392,3655,5314
4,2,5,1,16,0,0,0,0,0,0,0,0,0,19.33251998,138.5789651,737.9291021,423,601.9549682,502.5516429,662.0911241,252.5190207,202.5657876,234.7748321,185.8527086,236.1223727,624.17703,740.5325116,904.9804006,1152,1638,6442,6816,12898,20287
4,2,5,2,1,54502,52536,46217,55471,52474,54358,59257,55000,53362,56754,66724,71189,71486,64577,60623,27261,44006,39537,41539,46305,67131,111326,105858,116818,118243,119925,105360,115016,128505,139096
4,2,5,2,2,209,284,163,135,70,156,2,2,0,0,2,57,52,118,164,104,174,315,526,437,1159,1643,1347,682,1269,459,1146,2775,2477,3147
4,2,5,2,3,0,0,0,0,4509,16636,23049,11106,26646,28291,18487,15080,15039,29322,22787,18197,28255,40304,36614,51349,43179,15203,11471,13029,10201,11043,5617,5263,8338,6401
4,2,5,2,4,0,0,0,12,92,47,41,8,0,0,0,0,0,0,0,0,0,16,7,0,0,0,0,0,0,0,0,0,0,0
4,2,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,221,517,312,178,306,937,1284,1367
4,2,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,94,703
4,2,5,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,207,179,27,140,500,671
4,2,5,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,2,9,66,50,288,0,205,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,2,10,156,117,678,0,483,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,2,11,34,23,144,0,101,82,0,0,4,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,2,5,2,12,28,21,129,0,92,74,183,222,84,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,242,75,150,171,1195,3439
4,2,5,2,16,0,0,0,0,0,0,0,0,0,0,0,138,742,419,828,494,835,300,240,224,181,240,477,576,693,1133,1788,6464,6655,10814
4,2,5,3,1,47240,54112,52160,45886,55074,52098,53969,58833,54606,52980,56348,66246,70679,70974,64115,60189,27066,43691,39254,41242,45973,66650,95470,98437,103814,105416,113007,101312,107889,120466
4,2,5,3,2,77,207,281,161,134,69,154,2,2,0,0,2,56,51,117,162,103,172,312,521,433,1148,1432,1301,588,1044,444,1108,2659,2328
4,2,5,3,3,0,0,0,0,0,3855,14225,19708,9496,22784,24190,15807,12894,12859,25072,19484,15559,24159,34462,31307,43906,36920,12300,10073,11872,8816,10918,5758,5487,7734
4,2,5,3,4,3,0,0,0,14,95,39,23,7,0,0,0,0,0,0,0,0,0,17,9,0,0,0,0,0,0,0,0,0,0
4,2,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,220,365,276,148,289,785,1209
4,2,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,77
4,2,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,195,176,24,132,406
4,2,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,3,9,0,66,50,288,0,205,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,3,10,0,156,117,678,0,483,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,3,11,0,34,23,144,0,101,82,0,0,4,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,2,5,3,12,0,28,21,129,0,92,74,183,222,84,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,228,75,154,179,1101
4,2,5,3,16,0,0,0,0,0,0,0,0,0,0,0,0,137,735,415,820,489,827,297,238,222,179,196,328,472,570,1003,1642,5946,6104
4,2,5,4,1,45423,46772,53576,51644,45432,54529,51582,53435,58250,54065,52455,55790,65590,69979,70271,63480,59593,26798,43258,38865,40834,45518,56425,79613,84554,87480,94649,105749,91476,98045
4,2,5,4,2,76,76,205,278,159,133,68,153,2,2,0,0,2,55,51,116,160,102,170,309,516,429,965,1220,1163,499,948,418,1023,2525
4,2,5,4,3,0,0,0,0,0,0,3282,12110,16778,8084,19396,20593,13457,10977,10947,21344,16587,13246,20567,29338,26652,37378,32599,9397,8874,9771,7975,10679,5592,4869
4,2,5,4,4,0,2,0,0,0,14,63,18,13,34,0,0,0,0,0,0,0,0,0,15,8,0,0,0,0,0,0,0,0,0
4,2,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,151,182,204,131,242,700
4,2,5,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151
4,2,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,192,158,21,124
4,2,5,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,4,9,0,0,65,49,285,0,203,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,4,10,0,0,155,116,672,0,479,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,4,11,0,0,34,23,143,0,100,82,0,0,4,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,2,5,4,12,0,0,28,21,127,0,91,73,181,220,83,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,225,84,155,166
4,2,5,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,136,728,411,812,484,819,294,236,220,140,152,243,373,446,762,1479,4819
4,2,5,5,1,46856,44998,46335,53075,51161,45007,54019,51100,52935,57705,53560,51965,55268,64977,69325,69614,62887,59036,26547,42854,38502,40452,39016,46200,70127,75360,79124,88264,95669,81871
4,2,5,5,2,142,75,75,202,274,157,131,67,151,2,2,0,0,2,54,50,115,158,101,168,305,509,371,781,999,991,454,872,375,941
4,2,5,5,3,0,0,0,0,0,0,0,2859,10549,14616,7042,16896,17939,11723,9562,9536,18593,14449,11539,17916,25557,23217,33103,28278,8238,7367,8801,7544,10015,5073
4,2,5,5,4,0,0,3,0,0,0,17,44,8,6,0,0,0,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,0
4,2,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,112,123,179,112,212
4,2,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,210,124,19
4,2,5,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,5,9,0,0,0,64,48,282,0,201,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,5,10,0,0,0,153,115,664,0,473,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,5,11,0,0,0,34,23,141,0,99,81,0,0,4,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,2,5,5,12,0,0,0,27,20,126,0,90,72,179,217,82,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,246,76,140
4,2,5,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,719,406,802,478,809,290,233,169,101,117,190,291,390,596,1146
4,2,5,6,1,48172,46262,44428,45748,52402,50513,44437,53334,50452,52264,56974,52881,51306,54568,64154,68446,68732,62090,58288,26211,42311,38014,35236,32514,41311,63715,69871,74687,81096,86775
4,2,5,6,2,144,140,74,74,199,270,155,129,66,149,2,2,0,0,2,53,49,113,156,100,166,301,407,313,685,885,1826,435,857,335
4,2,5,6,3,0,0,0,0,0,0,0,0,2533,9347,12950,6239,14970,15894,10387,8472,8449,16474,12802,10224,15874,22644,20206,28827,25925,6959,7997,8485,6946,9248
4,2,5,6,4,0,0,0,2,0,0,0,16,22,8,5,2,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0
4,2,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,107,108,162,88
4,2,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,197,110
4,2,5,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,6,9,0,0,0,0,63,48,278,0,198,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,6,10,0,0,0,0,151,113,654,0,466,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,6,11,0,0,0,0,33,23,139,0,97,79,0,0,4,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,2,5,6,12,0,0,0,0,27,20,124,0,88,71,176,214,81,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,231,67
4,2,5,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,709,400,790,471,797,286,197,118,75,94,169,247,343,442
4,2,5,7,1,49440,47478,45595,43788,45088,51647,49785,43796,52565,49725,51511,56153,52119,50566,53781,63229,67459,67741,61195,57448,25833,41701,32960,30019,29742,38017,59714,67658,70033,75370
4,2,5,7,2,219,142,138,73,73,196,266,153,127,65,147,2,2,0,0,2,52,48,111,154,98,163,242,305,264,619,820,1698,418,780
4,2,5,7,3,0,0,0,0,0,0,0,0,0,2234,8245,11423,5503,13205,14020,9162,7473,7453,14531,11292,9018,14002,19820,17195,26250,24227,6785,7902,8458,6687
4,2,5,7,4,0,0,0,0,1,0,0,0,16,19,5,6,4,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0
4,2,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,106,92,168
4,2,5,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,174
4,2,5,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,7,9,0,0,0,0,0,62,47,273,0,195,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,7,10,0,0,0,0,0,148,111,644,0,459,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,7,11,0,0,0,0,0,33,22,137,0,96,78,0,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,7,12,0,0,0,0,0,27,20,122,0,87,70,173,211,80,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,204
4,2,5,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,698,394,777,464,784,249,160,104,66,98,173,259,313
4,2,5,8,1,50671,48656,46725,44872,43094,44373,50828,48996,43102,51732,48937,50694,55263,51293,49764,52928,62227,66390,66667,60225,56537,25423,36293,27906,27346,26922,34933,56480,62447,64390
4,2,5,8,2,553,215,140,136,72,72,193,261,150,125,64,144,2,2,0,0,2,51,47,109,151,96,128,183,249,229,556,779,1594,366
4,2,5,8,3,0,0,0,0,0,0,0,0,0,0,1962,7240,10030,4832,11595,12310,8045,6562,6544,12759,9915,7918,12107,16995,15715,24046,22433,6529,7700,8384
4,2,5,8,4,0,0,0,0,0,0,0,0,0,16,15,5,6,6,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
4,2,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,87,92
4,2,5,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
