YEAR,ICD_19,ICL_19,IGP_19,ILDV_19,IOWN_19,SALES_19 (millions)
2024,2,7,4,7,1,0.00062284
2024,2,7,4,7,4,1.02E-05
2024,2,7,4,15,1,0.001582544
2024,2,7,4,15,4,0.00024413
2024,2,7,4,5,2,1.25E-06
2024,2,7,4,5,1,0.002299541
2024,2,7,4,5,4,0.000254707
2024,2,7,4,1,2,4.55E-06
2024,2,7,4,1,1,0.000878718
2024,2,8,6,1,2,0.000586661
2024,2,8,6,1,3,0.000282485
2024,2,8,6,1,1,0.025580346
2024,2,8,7,3,3,2.21E-05
2024,2,8,7,3,1,4.56E-07
2024,2,8,7,1,2,0.002062785
2024,2,8,7,1,3,0.000458371
2024,2,8,7,1,1,0.014645251
2024,2,8,8,1,2,0.001893226
2024,2,8,8,1,3,8.22E-05
2024,2,8,8,1,1,0.022272078
2024,2,8,9,7,3,4.91E-05
2024,2,8,9,7,1,0.00494081
2024,2,8,9,7,4,0.00013576
2024,2,8,9,15,1,1.56E-06
2024,2,8,9,15,4,1.56E-06
2024,2,8,9,16,2,4.71E-05
2024,2,8,9,16,3,4.72E-05
2024,2,8,9,16,1,0.021383229
2024,2,8,9,5,2,9.62E-05
2024,2,8,9,5,3,4.85E-05
2024,2,8,9,5,1,0.007352644
2024,2,8,9,5,4,0.000330934
2024,2,8,9,1,2,0.0037098
2024,2,8,9,1,3,0.000152372
2024,2,8,9,1,1,0.172563272
2024,2,8,10,15,2,1.67E-07
2024,2,8,10,15,3,1.67E-07
2024,2,8,10,15,1,0.003881318
2024,2,8,10,15,4,7.94E-05
2024,2,8,10,1,2,0.000154288
2024,2,8,10,1,3,5.58E-06
2024,2,8,10,1,1,0.061483432
2024,2,8,11,4,1,0.000571853
2024,2,8,11,4,4,2.74E-05
2024,2,8,11,7,3,2.09E-07
2024,2,8,11,7,1,0.000950301
2024,2,8,11,7,4,3.19E-05
2024,2,8,11,15,2,2.64E-06
2024,2,8,11,15,3,0.000103638
2024,2,8,11,15,1,0.026989412
2024,2,8,11,15,4,0.001580535
2024,2,8,11,16,1,0.005708158
2024,2,8,11,5,2,0.001035843
2024,2,8,11,5,3,6.28E-05
2024,2,8,11,5,1,0.01246762
2024,2,8,11,5,4,0.000832719
2024,2,8,11,6,2,2.22E-06
2024,2,8,11,6,3,1.06E-06
2024,2,8,11,6,1,0.004243586
2024,2,8,11,6,4,0.000657141
2024,2,8,11,1,2,0.001654869
2024,2,8,11,1,3,0.000362542
2024,2,8,11,1,1,0.147421876
2024,2,8,1,7,3,1.16E-06
2024,2,8,1,7,1,0.000404806
2024,2,8,1,7,4,1.15E-05
2024,2,8,1,15,1,0.000833302
2024,2,8,1,15,4,1.23E-05
2024,2,8,1,16,1,2.12E-06
2024,2,8,1,5,2,0.003495384
2024,2,8,1,5,3,5.92E-05
2024,2,8,1,5,1,0.001753069
2024,2,8,1,5,4,0.00015057
2024,2,8,1,1,2,0.000262872
2024,2,8,1,1,3,2.54E-05
2024,2,8,1,1,1,0.007421186
2024,2,8,2,7,1,0.000278299
2024,2,8,2,7,4,0.000503984
2024,2,8,3,1,2,3.74E-05
2024,2,8,3,1,1,0.000144355
2024,2,8,4,4,4,0.000574
2024,2,8,4,7,2,2.67E-05
2024,2,8,4,7,3,5.20E-06
2024,2,8,4,7,1,0.001526758
2024,2,8,4,7,4,0.000613659
2024,2,8,4,15,2,0.000761714
2024,2,8,4,15,3,4.54E-05
2024,2,8,4,15,1,0.034906287
2024,2,8,4,15,4,0.001128359
2024,2,8,4,5,3,1.34E-05
2024,2,8,4,5,1,0.001669718
2024,2,8,4,5,4,0.000137127
2024,2,8,4,1,2,2.70E-05
2024,2,8,4,1,1,0.004070293
2024,2,8,5,7,1,0.000107808
2024,2,8,5,7,4,1.54E-05
2024,2,8,5,15,2,1.19E-06
2024,2,8,5,15,1,0.001953315
2024,2,8,5,15,4,0.000263817
2024,2,8,5,6,1,0.000132954
2024,2,8,5,6,4,5.82E-06
2024,2,8,5,1,1,0.000368836
2024,3,1,2,1,1,0.001068657
2024,3,1,3,4,1,0.000110318
2024,3,1,3,4,4,0.000243201
2024,3,1,3,1,1,0.000452245
2024,3,1,4,1,1,5.71E-05
2024,3,1,5,1,2,2.07E-06
2024,3,1,5,1,1,0.001230136
2024,3,1,7,16,2,8.41E-06
2024,3,1,7,16,3,0.000189827
2024,3,1,7,16,1,0.011163479
2024,3,1,7,1,2,0.000485848
2024,3,1,7,1,3,0.000188775
2024,3,1,7,1,1,0.01169603
2024,3,1,8,1,2,9.15E-05
2024,3,1,8,1,3,0.000148076
2024,3,1,8,1,1,0.01566447
2024,3,1,9,1,2,0.000586456
2024,3,1,9,1,3,3.87E-06
2024,3,1,9,1,1,0.011830363
2024,3,1,11,16,1,0.000758194
2024,3,1,11,1,2,1.25E-06
2024,3,1,11,1,3,1.25E-06
2024,3,1,11,1,1,0.003760741
2024,3,2,1,1,2,0.000310852
2024,3,2,1,1,1,0.002316539
2024,3,2,2,1,1,0.000545612
2024,3,2,3,4,1,0.00025393
2024,3,2,3,4,4,8.16E-06
2024,3,2,3,1,2,0.000133128
2024,3,2,3,1,1,0.001380292
2024,3,2,4,15,2,2.35E-05
2024,3,2,4,15,1,0.000899392
2024,3,2,4,15,4,9.83E-05
2024,3,2,4,1,2,2.08E-05
2024,3,2,4,1,1,0.008066266
2024,3,2,5,7,1,2.82E-05
2024,3,2,5,7,4,2.65E-06
2024,3,2,5,15,1,0.000403259
2024,3,2,5,15,4,3.80E-05
2024,3,2,5,16,1,0.000004
2024,3,2,5,1,2,2.92E-06
2024,3,2,5,1,1,0.001494048
2024,3,2,6,1,2,0.001198003
2024,3,2,6,1,3,0.000100895
2024,3,2,6,1,1,0.010291817
2024,3,2,7,7,2,2.74E-05
2024,3,2,7,7,3,4.57E-06
2024,3,2,7,7,1,0.000393264
2024,3,2,7,7,4,0.000105001
2024,3,2,7,15,3,1.50E-05
2024,3,2,7,15,1,2.49E-06
2024,3,2,7,15,4,4.58E-05
2024,3,2,7,16,2,0.000401999
2024,3,2,7,16,3,2.78E-05
2024,3,2,7,16,1,0.01258627
2024,3,2,7,1,2,9.87E-05
2024,3,2,7,1,3,0.001035012
2024,3,2,7,1,1,0.029983643
2024,3,2,8,3,2,2.87E-06
2024,3,2,8,3,3,2.60E-06
2024,3,2,8,3,1,0.000101463
2024,3,2,8,2,3,1.02E-06
2024,3,2,8,2,1,0.001688902
2024,3,2,8,2,4,0.000310953
2024,3,2,8,1,2,0.000817871
2024,3,2,8,1,3,0.000871301
2024,3,2,8,1,1,0.060472926
2024,3,2,9,1,2,0.000252327
2024,3,2,9,1,3,2.39E-05
2024,3,2,9,1,1,0.013919364
2024,3,2,11,7,3,1.30E-06
2024,3,2,11,7,1,0.000133697
2024,3,2,11,7,4,8.22E-05
2024,3,2,11,15,2,0.000167994
2024,3,2,11,15,3,5.10E-05
2024,3,2,11,15,1,0.001993589
2024,3,2,11,15,4,0.001449691
2024,3,2,11,3,2,1.12E-06
2024,3,2,11,3,3,5.15E-09
2024,3,2,11,3,1,2.21E-05
2024,3,2,11,16,2,0.000143651
2024,3,2,11,16,1,0.00827697
2024,3,2,11,2,1,0.002418291
2024,3,2,11,2,4,0.000781968
2024,3,2,11,1,2,0.000866193
2024,3,2,11,1,3,9.83E-06
2024,3,2,11,1,1,0.03521495
2024,3,3,1,1,2,0.002618392
2024,3,3,1,1,3,1.98E-05
2024,3,3,1,1,1,0.006733571
2024,3,3,2,16,2,0.000243404
2024,3,3,2,16,3,3.08E-06
2024,3,3,2,16,1,0.003896592
2024,3,3,2,1,2,0.002372265
2024,3,3,2,1,3,1.65E-05
2024,3,3,2,1,1,0.012843867
2024,3,3,3,1,2,0.000957751
2024,3,3,3,1,3,1.36E-06
2024,3,3,3,1,1,0.00830436
2024,3,3,4,15,2,2.54E-06
2024,3,3,4,15,1,0.000107973
2024,3,3,4,15,4,3.56E-05
2024,3,3,4,16,1,0.000702171
2024,3,3,4,5,2,2.46E-05
2024,3,3,4,5,1,0.000106204
2024,3,3,4,5,4,3.91E-05
2024,3,3,4,6,2,1.05E-06
2024,3,3,4,6,1,0.000307833
2024,3,3,4,6,4,2.21E-05
2024,3,3,4,1,2,0.0007465
2024,3,3,4,1,1,0.007273145
2024,3,3,5,7,1,0.000408135
2024,3,3,5,7,4,8.01E-05
2024,3,3,5,15,1,5.20E-05
2024,3,3,5,15,4,8.09E-06
2024,3,3,5,1,1,0.000438871
2024,3,4,1,4,3,1.08E-06
2024,3,4,1,4,1,2.27E-05
2024,3,4,1,4,4,2.16E-06
2024,3,4,1,7,3,4.68E-06
2024,3,4,1,7,1,0.000154476
2024,3,4,1,7,4,1.40E-05
2024,3,4,1,15,3,1.02E-06
2024,3,4,1,15,1,0.002350584
2024,3,4,1,15,4,0.000200619
2024,3,4,1,16,1,0.001248091
2024,3,4,1,1,2,0.011792861
2024,3,4,1,1,3,0.000665386
2024,3,4,1,1,1,0.057743198
2024,3,4,2,16,2,0.000486506
2024,3,4,2,16,3,2.76E-05
2024,3,4,2,16,1,0.016745748
2024,3,4,2,6,1,0.000724957
2024,3,4,2,6,4,4.84E-05
2024,3,4,2,1,2,0.001750198
2024,3,4,2,1,3,4.89E-05
2024,3,4,2,1,1,0.034985624
2024,3,4,3,1,2,7.09E-06
2024,3,4,3,1,1,0.001203076
2024,3,4,4,7,2,1.49E-07
2024,3,4,4,7,1,5.24E-05
2024,3,4,4,7,4,2.38E-06
2024,3,4,4,15,2,8.75E-07
2024,3,4,4,15,1,0.005570718
2024,3,4,4,15,4,0.001152837
2024,3,4,4,16,1,0.001649414
2024,3,4,4,1,2,0.000400424
2024,3,4,4,1,3,1.05E-06
2024,3,4,4,1,1,0.007702293
2024,3,4,5,7,1,0.000162217
2024,3,4,5,7,4,3.30E-05
2024,3,4,5,15,1,0.000121087
2024,3,4,5,15,4,4.74E-05
2024,3,4,5,16,1,0.0000026
2024,3,4,5,6,1,4.13E-05
2024,3,4,5,6,4,5.29E-06
2024,3,4,5,1,2,1.08E-06
2024,3,4,5,1,1,0.000842694
2024,3,4,6,5,2,7.35E-05
2024,3,4,6,5,3,3.98E-05
2024,3,4,6,5,1,0.000765197
2024,3,4,6,5,4,0.000653129
2024,3,4,6,1,2,0.003194802
2024,3,4,6,1,3,0.000488222
2024,3,4,6,1,1,0.006458657
2024,3,4,9,16,2,0.000214393
2024,3,4,9,16,3,1.85E-05
2024,3,4,9,16,1,0.006902901
2024,3,4,9,1,2,0.000190897
2024,3,4,9,1,3,7.65E-05
2024,3,4,9,1,1,0.020965728
2024,3,5,6,1,2,0.000275096
2024,3,5,6,1,3,1.11E-05
2024,3,5,6,1,1,0.012110577
2024,3,5,7,1,2,3.81E-06
2024,3,5,7,1,3,3.81E-06
2024,3,5,7,1,1,0.0123997
2024,3,5,9,1,1,7.07E-05
2024,3,5,11,5,2,0.00095936
2024,3,5,11,5,1,0.005839532
2024,3,5,11,5,4,0.000649207
2024,3,5,11,1,2,0.001392655
2024,3,5,11,1,1,0.02136142
2024,3,5,1,16,2,3.47E-05
2024,3,5,1,16,3,1.33E-06
2024,3,5,1,16,1,0.001298219
2024,3,5,1,1,2,0.000565445
2024,3,5,1,1,1,0.0098561
2024,3,5,2,16,2,6.94E-05
2024,3,5,2,16,3,5.82E-05
2024,3,5,2,16,1,0.001831457
2024,3,5,2,1,2,0.000360327
2024,3,5,2,1,3,4.78E-05
2024,3,5,2,1,1,0.02328372
2024,3,5,4,1,1,0.000913554
2024,3,5,5,15,2,4.33E-06
2024,3,5,5,15,1,0.001211856
2024,3,5,5,15,4,0.000309747
2024,3,5,5,5,1,1.48E-05
2024,3,5,5,5,4,7.96E-06
2024,3,5,5,6,1,4.27E-05
2024,3,5,5,6,4,2.07E-05
2024,3,5,5,1,2,2.60E-05
2024,3,5,5,1,1,0.001243761
2024,3,6,2,1,2,1.26E-05
2024,3,6,2,1,1,0.000761032
2024,3,6,4,1,2,2.20E-06
2024,3,6,4,1,1,0.001769786
2024,3,6,5,16,1,0.000144743
2024,3,6,5,1,2,1.10E-06
2024,3,6,5,1,1,0.005696981
2024,3,6,6,1,2,1.61E-05
2024,3,6,6,1,3,2.39E-06
2024,3,6,6,1,1,0.0009857
2024,3,6,7,1,2,0.000853796
2024,3,6,7,1,3,9.94E-05
2024,3,6,7,1,1,0.002543159
2024,3,6,8,2,1,0.000602938
2024,3,6,8,2,4,7.90E-05
2024,3,6,8,1,2,0.000412815
2024,3,6,8,1,3,0.000769373
2024,3,6,8,1,1,0.009015266
2024,3,6,9,16,1,4.11E-06
2024,3,6,9,1,2,0.000111009
2024,3,6,9,1,3,1.41E-06
2024,3,6,9,1,1,0.00262539
2024,3,6,11,16,2,1.04E-06
2024,3,6,11,16,1,0.002075534
2024,3,6,11,2,1,0.001044172
2024,3,6,11,2,4,0.000295499
2024,3,6,11,1,2,0.001991254
2024,3,6,11,1,3,1.50E-05
2024,3,6,11,1,1,0.026409133
2024,3,7,6,1,2,0.001659988
2024,3,7,6,1,3,7.14E-05
2024,3,7,6,1,1,0.020943961
2024,3,7,7,16,3,1.07E-05
2024,3,7,7,16,1,0.001568528
2024,3,7,7,1,2,0.001614177
2024,3,7,7,1,3,0.000383915
2024,3,7,7,1,1,0.050166007
2024,3,7,8,1,2,0.002972465
2024,3,7,8,1,3,0.000398043
2024,3,7,8,1,1,0.050302822
2024,3,7,9,16,2,0.000320835
2024,3,7,9,16,3,9.32E-05
2024,3,7,9,16,1,0.052630269
2024,3,7,9,6,1,4.91E-06
2024,3,7,9,6,4,2.46E-06
2024,3,7,9,1,2,0.010056933
2024,3,7,9,1,3,0.000135908
2024,3,7,9,1,1,0.186238588
2024,3,7,10,1,2,0.000418582
2024,3,7,10,1,1,0.009470624
2024,3,7,11,15,1,0.000330197
2024,3,7,11,15,4,0.000334151
2024,3,7,11,16,1,0.002261535
2024,3,7,11,6,3,4.22E-06
2024,3,7,11,6,1,0.001915933
2024,3,7,11,6,4,0.000292329
2024,3,7,11,1,2,0.000268185
2024,3,7,11,1,3,3.08E-06
2024,3,7,11,1,1,0.013097487
2024,3,7,1,7,3,1.07E-06
2024,3,7,1,7,1,2.36E-05
2024,3,7,1,7,4,2.14E-06
2024,3,7,1,15,2,0.00017233
2024,3,7,1,15,1,0.000449644
2024,3,7,1,15,4,2.86E-05
2024,3,7,1,16,3,8.41E-06
2024,3,7,1,16,1,0.002745114
2024,3,7,1,6,2,2.18E-06
2024,3,7,1,6,3,1.53E-05
2024,3,7,1,6,1,0.001506463
2024,3,7,1,6,4,0.000233273
2024,3,7,1,1,2,0.00188312
2024,3,7,1,1,3,0.000499836
2024,3,7,1,1,1,0.137072154
2024,3,7,2,16,1,0.000319919
2024,3,7,2,1,2,0.000450579
2024,3,7,2,1,3,1.62E-05
2024,3,7,2,1,1,0.03089007
2024,3,7,3,7,1,0.000168593
2024,3,7,3,7,4,4.84E-05
2024,3,7,3,1,2,0.000339144
2024,3,7,3,1,1,0.001465103
2024,3,7,4,7,1,0.000374639
2024,3,7,4,7,4,9.75E-05
2024,3,7,4,15,1,0.000786116
2024,3,7,4,15,4,0.0004276
2024,3,7,4,5,2,8.50E-06
2024,3,7,4,5,1,0.001787295
2024,3,7,4,5,4,0.00062376
2024,3,7,4,1,2,6.07E-06
2024,3,7,4,1,1,0.000727835
2024,3,8,6,1,2,0.001632739
2024,3,8,6,1,3,8.16E-05
2024,3,8,6,1,1,0.035021555
2024,3,8,7,3,3,4.85E-05
2024,3,8,7,3,1,5.39E-07
2024,3,8,7,1,2,0.001901521
2024,3,8,7,1,3,0.000295218
2024,3,8,7,1,1,0.04059159
2024,3,8,8,1,2,0.00170971
2024,3,8,8,1,3,0.000232964
2024,3,8,8,1,1,0.059806862
2024,3,8,9,7,3,1.44E-05
2024,3,8,9,7,1,0.00171508
2024,3,8,9,7,4,6.26E-05
2024,3,8,9,15,1,2.65E-05
2024,3,8,9,15,4,2.50E-05
2024,3,8,9,16,2,1.40E-05
2024,3,8,9,16,3,2.10E-05
2024,3,8,9,16,1,0.019170055
2024,3,8,9,5,2,0.000208529
2024,3,8,9,5,3,2.24E-06
2024,3,8,9,5,1,0.002449753
2024,3,8,9,5,4,0.000158637
2024,3,8,9,1,2,0.004679784
2024,3,8,9,1,3,7.74E-05
2024,3,8,9,1,1,0.132409298
2024,3,8,10,15,3,1.17E-06
2024,3,8,10,15,1,0.002334593
2024,3,8,10,15,4,0.000126726
2024,3,8,10,1,2,0.001090774
2024,3,8,10,1,3,3.25E-06
2024,3,8,10,1,1,0.038214474
2024,3,8,11,4,1,0.000290501
2024,3,8,11,4,4,6.86E-05
2024,3,8,11,7,1,0.000418199
2024,3,8,11,7,4,4.81E-05
2024,3,8,11,15,2,3.37E-06
2024,3,8,11,15,3,2.53E-05
2024,3,8,11,15,1,0.02129703
2024,3,8,11,15,4,0.006044994
2024,3,8,11,16,2,4.08E-06
2024,3,8,11,16,1,0.004422205
2024,3,8,11,5,2,0.001737459
2024,3,8,11,5,3,4.72E-06
2024,3,8,11,5,1,0.003754807
2024,3,8,11,5,4,0.000774967
2024,3,8,11,6,2,3.82E-05
2024,3,8,11,6,1,0.002276468
2024,3,8,11,6,4,0.000375305
2024,3,8,11,1,2,0.003318793
2024,3,8,11,1,3,0.001179674
2024,3,8,11,1,1,0.107976879
2024,3,8,1,7,1,6.96E-05
2024,3,8,1,7,4,9.44E-06
2024,3,8,1,15,3,2.27E-06
2024,3,8,1,15,1,0.000288082
2024,3,8,1,15,4,2.01E-05
2024,3,8,1,16,1,5.83E-05
2024,3,8,1,5,3,1.34E-06
2024,3,8,1,5,1,0.000954509
2024,3,8,1,5,4,0.000177458
2024,3,8,1,1,2,0.000439971
2024,3,8,1,1,3,2.33E-06
2024,3,8,1,1,1,0.009898764
2024,3,8,2,7,1,0.000224301
2024,3,8,2,1,1,2.36E-06
2024,3,8,3,1,2,0.000108388
2024,3,8,3,1,1,0.000141533
2024,3,8,4,7,2,3.64E-05
2024,3,8,4,7,3,3.22E-06
2024,3,8,4,7,1,0.001170798
2024,3,8,4,7,4,0.000258894
2024,3,8,4,15,2,0.000337751
2024,3,8,4,15,3,4.07E-05
2024,3,8,4,15,1,0.024421356
2024,3,8,4,15,4,0.007126745
2024,3,8,4,5,3,1.34E-06
2024,3,8,4,5,1,0.000436923
2024,3,8,4,5,4,0.000185524
2024,3,8,4,1,2,1.63E-05
2024,3,8,4,1,3,1.03E-06
2024,3,8,4,1,1,0.002804872
2024,3,8,5,7,1,5.33E-05
2024,3,8,5,7,4,2.25E-05
2024,3,8,5,15,1,0.000993407
2024,3,8,5,15,4,0.000213775
2024,3,8,5,6,1,7.86E-05
2024,3,8,5,6,4,5.82E-06
2024,3,8,5,1,1,0.000197556
2024,4,1,2,1,1,0.000485936
2024,4,1,3,4,1,5.27E-05
2024,4,1,3,4,4,2.51E-06
2024,4,1,3,1,1,0.000159718
2024,4,1,4,1,1,2.25E-05
2024,4,1,5,1,2,4.07E-06
2024,4,1,5,1,1,0.000327755
2024,4,1,7,16,2,5.41E-05
2024,4,1,7,16,3,0.00011654
2024,4,1,7,16,1,0.004782442
2024,4,1,7,1,2,0.000202245
2024,4,1,7,1,3,0.000161964
2024,4,1,7,1,1,0.005434667
2024,4,1,8,1,2,0.00015563
2024,4,1,8,1,3,0.000122983
2024,4,1,8,1,1,0.007058663
2024,4,1,9,1,2,0.001699607
2024,4,1,9,1,3,3.91E-06
2024,4,1,9,1,1,0.005693647
2024,4,1,11,16,2,6.56E-06
2024,4,1,11,16,1,0.00038402
2024,4,1,11,1,1,0.002128032
2024,4,2,1,1,2,0.001322213
2024,4,2,1,1,1,0.0007627
2024,4,2,2,1,1,0.000252155
2024,4,2,3,4,1,9.99E-05
2024,4,2,3,4,4,1.73E-05
2024,4,2,3,1,2,4.67E-05
2024,4,2,3,1,1,0.000467331
2024,4,2,4,15,2,2.04E-05
2024,4,2,4,15,1,0.000313128
2024,4,2,4,15,4,9.31E-05
2024,4,2,4,1,2,6.67E-05
2024,4,2,4,1,3,5.65E-06
2024,4,2,4,1,1,0.002773953
2024,4,2,5,7,1,8.60E-06
2024,4,2,5,7,4,1.93E-06
2024,4,2,5,15,1,0.000123133
2024,4,2,5,15,4,2.77E-05
2024,4,2,5,1,1,0.000474867
2024,4,2,6,1,2,0.002274764
2024,4,2,6,1,3,8.16E-05
2024,4,2,6,1,1,0.003663197
2024,4,2,7,7,2,1.96E-05
2024,4,2,7,7,3,1.30E-06
2024,4,2,7,7,1,0.000187175
2024,4,2,7,7,4,3.33E-05
2024,4,2,7,15,2,3.12E-07
2024,4,2,7,15,3,1.09E-05
2024,4,2,7,15,1,3.12E-06
2024,4,2,7,15,4,2.96E-05
2024,4,2,7,16,2,0.003583609
2024,4,2,7,16,3,3.70E-05
2024,4,2,7,16,1,0.001793127
2024,4,2,7,1,2,0.000732478
2024,4,2,7,1,3,0.001512557
2024,4,2,7,1,1,0.016204372
2024,4,2,8,3,2,3.40E-06
2024,4,2,8,3,3,2.40E-06
2024,4,2,8,3,1,5.80E-05
2024,4,2,8,2,2,1.74E-05
2024,4,2,8,2,3,1.02E-06
2024,4,2,8,2,1,0.001016349
2024,4,2,8,2,4,0.00033415
2024,4,2,8,1,2,0.001560004
2024,4,2,8,1,3,0.000804208
2024,4,2,8,1,1,0.021521789
2024,4,2,9,1,2,0.001151548
2024,4,2,9,1,3,1.46E-05
2024,4,2,9,1,1,0.007858793
2024,4,2,11,7,1,7.96E-05
2024,4,2,11,7,4,1.04E-05
2024,4,2,11,15,2,0.000156644
2024,4,2,11,15,3,1.58E-05
2024,4,2,11,15,1,0.000917315
2024,4,2,11,15,4,0.000471271
2024,4,2,11,3,2,1.00E-07
2024,4,2,11,3,1,2.37E-05
2024,4,2,11,16,2,2.03E-05
2024,4,2,11,16,3,2.36E-06
2024,4,2,11,16,1,0.003787572
2024,4,2,11,2,2,1.12E-05
2024,4,2,11,2,1,0.002272191
2024,4,2,11,2,4,0.000561501
2024,4,2,11,1,2,0.000415156
2024,4,2,11,1,3,1.04E-05
2024,4,2,11,1,1,0.02884285
2024,4,3,1,1,2,0.006469645
2024,4,3,1,1,3,1.24E-06
2024,4,3,1,1,1,0.002386252
2024,4,3,2,16,2,9.60E-05
2024,4,3,2,16,3,8.22E-06
2024,4,3,2,16,1,0.001396973
2024,4,3,2,1,2,0.00381143
2024,4,3,2,1,3,2.99E-05
2024,4,3,2,1,1,0.004769741
2024,4,3,3,1,2,0.000588179
2024,4,3,3,1,1,0.003083615
2024,4,3,4,15,2,1.27E-06
2024,4,3,4,15,1,3.18E-05
2024,4,3,4,15,4,2.67E-05
2024,4,3,4,16,1,0.000216698
2024,4,3,4,5,2,2.13E-05
2024,4,3,4,5,1,3.10E-05
2024,4,3,4,5,4,4.11E-06
2024,4,3,4,6,2,4.31E-05
2024,4,3,4,6,1,0.000104012
2024,4,3,4,6,4,3.26E-05
2024,4,3,4,1,2,0.000801829
2024,4,3,4,1,1,0.001986236
2024,4,3,5,7,1,0.000113355
2024,4,3,5,7,4,2.10E-05
2024,4,3,5,15,1,1.49E-05
2024,4,3,5,15,4,2.98E-06
2024,4,3,5,1,1,0.000112892
2024,4,4,1,4,2,3.24E-06
2024,4,4,1,4,3,3.24E-06
2024,4,4,1,4,1,1.62E-05
2024,4,4,1,4,4,8.63E-06
2024,4,4,1,7,3,2.34E-06
2024,4,4,1,7,1,7.37E-05
2024,4,4,1,7,4,7.02E-06
2024,4,4,1,15,3,4.07E-06
2024,4,4,1,15,1,0.000618191
2024,4,4,1,15,4,0.000152791
2024,4,4,1,16,2,1.37E-06
2024,4,4,1,16,1,0.000556674
2024,4,4,1,1,2,0.021816177
2024,4,4,1,1,3,0.000691027
2024,4,4,1,1,1,0.018925436
2024,4,4,2,16,2,0.000215033
2024,4,4,2,16,3,1.92E-05
2024,4,4,2,16,1,0.006359589
2024,4,4,2,6,2,8.55E-06
2024,4,4,2,6,1,0.000329008
2024,4,4,2,6,4,4.98E-05
2024,4,4,2,1,2,0.002438012
2024,4,4,2,1,3,1.43E-05
2024,4,4,2,1,1,0.012119196
2024,4,4,3,1,1,0.000479333
2024,4,4,4,7,1,1.86E-05
2024,4,4,4,7,4,2.38E-06
2024,4,4,4,15,2,1.20E-06
2024,4,4,4,15,1,0.002024671
2024,4,4,4,15,4,0.000220224
2024,4,4,4,16,1,0.000652251
2024,4,4,4,1,2,0.000142282
2024,4,4,4,1,1,0.002067763
2024,4,4,5,7,1,5.56E-05
2024,4,4,5,7,4,5.85E-06
2024,4,4,5,15,1,8.86E-05
2024,4,4,5,15,4,3.05E-05
2024,4,4,5,6,1,2.75E-05
2024,4,4,5,6,4,7.41E-06
2024,4,4,5,1,2,2.22E-06
2024,4,4,5,1,1,0.000270637
2024,4,4,6,5,2,0.000244622
2024,4,4,6,5,3,9.64E-06
2024,4,4,6,5,1,0.000274748
2024,4,4,6,5,4,0.000113273
2024,4,4,6,1,2,0.002842873
2024,4,4,6,1,3,0.000661918
2024,4,4,6,1,1,0.002740157
2024,4,4,9,16,2,0.00045593
2024,4,4,9,16,3,9.23E-06
2024,4,4,9,16,1,0.003097055
2024,4,4,9,1,2,6.96E-05
2024,4,4,9,1,3,2.35E-05
2024,4,4,9,1,1,0.007154572
2024,4,5,6,1,2,0.000171653
2024,4,5,6,1,3,2.25E-06
2024,4,5,6,1,1,0.003295484
2024,4,5,7,1,2,5.71E-06
2024,4,5,7,1,1,0.003267657
2024,4,5,9,1,2,2.11E-05
2024,4,5,9,1,3,1.06E-06
2024,4,5,9,1,1,3.59E-05
2024,4,5,11,5,2,0.000566945
2024,4,5,11,5,1,0.002084356
2024,4,5,11,5,4,0.00016786
2024,4,5,11,1,2,0.000655966
2024,4,5,11,1,3,1.02E-06
2024,4,5,11,1,1,0.009691852
2024,4,5,1,16,2,6.80E-05
2024,4,5,1,16,3,2.67E-06
2024,4,5,1,16,1,0.000508347
2024,4,5,1,1,2,0.00036076
2024,4,5,1,1,3,9.31E-06
2024,4,5,1,1,1,0.003141434
2024,4,5,2,16,2,1.83E-05
2024,4,5,2,16,3,5.58E-06
2024,4,5,2,16,1,0.000497531
2024,4,5,2,1,2,4.28E-05
2024,4,5,2,1,3,2.05E-06
2024,4,5,2,1,1,0.006431332
2024,4,5,4,1,1,0.000263054
2024,4,5,5,15,2,1.03E-06
2024,4,5,5,15,1,0.000336335
2024,4,5,5,15,4,8.77E-05
2024,4,5,5,5,1,4.55E-06
2024,4,5,5,5,4,2.27E-06
2024,4,5,5,6,1,7.76E-06
2024,4,5,5,6,4,3.88E-06
2024,4,5,5,1,2,9.70E-06
2024,4,5,5,1,1,0.000297423
2024,4,6,2,1,2,5.31E-05
2024,4,6,2,1,1,0.000255539
2024,4,6,4,1,2,1.10E-06
2024,4,6,4,1,1,0.000594616
2024,4,6,5,16,1,4.28E-05
2024,4,6,5,1,2,7.76E-06
2024,4,6,5,1,1,0.001916353
2024,4,6,6,1,2,0.000195195
2024,4,6,6,1,3,1.19E-06
2024,4,6,6,1,1,0.000376701
2024,4,6,7,1,2,0.002835759
2024,4,6,7,1,3,0.000150336
2024,4,6,7,1,1,0.002245007
2024,4,6,8,2,1,0.000424263
2024,4,6,8,2,4,6.29E-05
2024,4,6,8,1,2,0.000512763
2024,4,6,8,1,3,0.0006665
2024,4,6,8,1,1,0.004964264
2024,4,6,9,1,2,0.000564999
2024,4,6,9,1,3,1.41E-06
2024,4,6,9,1,1,0.00111339
2024,4,6,11,16,2,2.09E-06
2024,4,6,11,16,1,0.001305696
2024,4,6,11,2,2,1.06E-06
2024,4,6,11,2,1,0.000709181
2024,4,6,11,2,4,0.000188124
2024,4,6,11,1,2,0.004406035
