class,ifuel,iage,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
3,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.43180426,13.43180426,13.43180426,13.43180426,13.43180426,13.43180426,13.43180426,13.43180426,13.43180426,13.43180426,13.43180426
3,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.43180426,13.43180426,13.43180426,13.43180426,13.43180426,13.43180426,13.43180426,13.43180426,13.43180426,13.43180426
3,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.43180426,13.43180426,13.43180426,13.43180426,13.43180426,13.43180426,13.43180426,13.43180426,13.43180426
3,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.43180426,13.43180426,13.43180426,13.43180426,13.43180426,13.43180426,13.43180426,13.43180426
3,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.43180426,13.43180426,13.43180426,13.43180426,13.43180426,13.43180426,13.43180426
3,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.43180426,13.43180426,13.43180426,13.43180426,13.43180426,13.43180426
3,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.43180426,13.43180426,13.43180426,13.43180426,13.43180426
3,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.43180426,13.43180426,13.43180426,13.43180426
3,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.43180426,13.43180426,13.43180426
3,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.43180426,13.43180426
3,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.43180426
3,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,12.56547954,12.69240358,12.82060968,12.95011078,13.08091998,13.29629463,13.51393919,14.42153281,15.08745519,15.75368161,15.46167194,15.04028821,13.70555237,14.22276513,14.17498612,13.85090142,15.1759453,15.03101255,15.91823782,14.66296904,15.30397033,15.43181699,15.34194396,15.34656621,16.22753577,16.27884234,16.5085659,16.83357257,16.83357257,16.83357257
4,1,2,12.43982475,12.56547954,12.69240358,12.82060968,12.95011078,13.08091998,13.29629463,13.51393919,14.42153281,15.08745519,15.75368161,15.46167194,15.04028821,13.70555237,14.22276513,14.17498612,13.85090142,15.1759453,15.03101255,15.91823782,14.66296904,15.30397033,15.43181699,15.34194396,15.34656621,16.22753577,16.27884234,16.5085659,16.83357257,16.83357257
4,1,3,12.3154265,12.43982475,12.56547954,12.69240358,12.82060968,12.95011078,13.08091998,13.29629463,13.51393919,14.42153281,15.08745519,15.75368161,15.46167194,15.04028821,13.70555237,14.22276513,14.17498612,13.85090142,15.1759453,15.03101255,15.91823782,14.66296904,15.30397033,15.43181699,15.34194396,15.34656621,16.22753577,16.27884234,16.5085659,16.83357257
4,1,4,12.19227224,12.3154265,12.43982475,12.56547954,12.69240358,12.82060968,12.95011078,13.08091998,13.29629463,13.51393919,14.42153281,15.08745519,15.75368161,15.46167194,15.04028821,13.70555237,14.22276513,14.17498612,13.85090142,15.1759453,15.03101255,15.91823782,14.66296904,15.30397033,15.43181699,15.34194396,15.34656621,16.22753577,16.27884234,16.5085659
4,1,5,12.07034951,12.19227224,12.3154265,12.43982475,12.56547954,12.69240358,12.82060968,12.95011078,13.08091998,13.29629463,13.51393919,14.42153281,15.08745519,15.75368161,15.46167194,15.04028821,13.70555237,14.22276513,14.17498612,13.85090142,15.1759453,15.03101255,15.91823782,14.66296904,15.30397033,15.43181699,15.34194396,15.34656621,16.22753577,16.27884234
4,1,6,11.94964602,12.07034951,12.19227224,12.3154265,12.43982475,12.56547954,12.69240358,12.82060968,12.95011078,13.08091998,13.29629463,13.51393919,14.42153281,15.08745519,15.75368161,15.46167194,15.04028821,13.70555237,14.22276513,14.17498612,13.85090142,15.1759453,15.03101255,15.91823782,14.66296904,15.30397033,15.43181699,15.34194396,15.34656621,16.22753577
4,1,7,11.83014956,11.94964602,12.07034951,12.19227224,12.3154265,12.43982475,12.56547954,12.69240358,12.82060968,12.95011078,13.08091998,13.29629463,13.51393919,14.42153281,15.08745519,15.75368161,15.46167194,15.04028821,13.70555237,14.22276513,14.17498612,13.85090142,15.1759453,15.03101255,15.91823782,14.66296904,15.30397033,15.43181699,15.34194396,15.34656621
4,1,8,11.71184806,11.83014956,11.94964602,12.07034951,12.19227224,12.3154265,12.43982475,12.56547954,12.69240358,12.82060968,12.95011078,13.08091998,13.29629463,13.51393919,14.42153281,15.08745519,15.75368161,15.46167194,15.04028821,13.70555237,14.22276513,14.17498612,13.85090142,15.1759453,15.03101255,15.91823782,14.66296904,15.30397033,15.43181699,15.34194396
4,1,9,11.59472958,11.71184806,11.83014956,11.94964602,12.07034951,12.19227224,12.3154265,12.43982475,12.56547954,12.69240358,12.82060968,12.95011078,13.08091998,13.29629463,13.51393919,14.42153281,15.08745519,15.75368161,15.46167194,15.04028821,13.70555237,14.22276513,14.17498612,13.85090142,15.1759453,15.03101255,15.91823782,14.66296904,15.30397033,15.43181699
4,1,10,11.47878229,11.59472958,11.71184806,11.83014956,11.94964602,12.07034951,12.19227224,12.3154265,12.43982475,12.56547954,12.69240358,12.82060968,12.95011078,13.08091998,13.29629463,13.51393919,14.42153281,15.08745519,15.75368161,15.46167194,15.04028821,13.70555237,14.22276513,14.17498612,13.85090142,15.1759453,15.03101255,15.91823782,14.66296904,15.30397033
4,1,11,11.36399446,11.47878229,11.59472958,11.71184806,11.83014956,11.94964602,12.07034951,12.19227224,12.3154265,12.43982475,12.56547954,12.69240358,12.82060968,12.95011078,13.08091998,13.29629463,13.51393919,14.42153281,15.08745519,15.75368161,15.46167194,15.04028821,13.70555237,14.22276513,14.17498612,13.85090142,15.1759453,15.03101255,15.91823782,14.66296904
4,1,12,11.25035452,11.36399446,11.47878229,11.59472958,11.71184806,11.83014956,11.94964602,12.07034951,12.19227224,12.3154265,12.43982475,12.56547954,12.69240358,12.82060968,12.95011078,13.08091998,13.29629463,13.51393919,14.42153281,15.08745519,15.75368161,15.46167194,15.04028821,13.70555237,14.22276513,14.17498612,13.85090142,15.1759453,15.03101255,15.91823782
4,1,13,11.13785097,11.25035452,11.36399446,11.47878229,11.59472958,11.71184806,11.83014956,11.94964602,12.07034951,12.19227224,12.3154265,12.43982475,12.56547954,12.69240358,12.82060968,12.95011078,13.08091998,13.29629463,13.51393919,14.42153281,15.08745519,15.75368161,15.46167194,15.04028821,13.70555237,14.22276513,14.17498612,13.85090142,15.1759453,15.03101255
4,1,14,11.02647246,11.13785097,11.25035452,11.36399446,11.47878229,11.59472958,11.71184806,11.83014956,11.94964602,12.07034951,12.19227224,12.3154265,12.43982475,12.56547954,12.69240358,12.82060968,12.95011078,13.08091998,13.29629463,13.51393919,14.42153281,15.08745519,15.75368161,15.46167194,15.04028821,13.70555237,14.22276513,14.17498612,13.85090142,15.1759453
4,1,15,10.91620774,11.02647246,11.13785097,11.25035452,11.36399446,11.47878229,11.59472958,11.71184806,11.83014956,11.94964602,12.07034951,12.19227224,12.3154265,12.43982475,12.56547954,12.69240358,12.82060968,12.95011078,13.08091998,13.29629463,13.51393919,14.42153281,15.08745519,15.75368161,15.46167194,15.04028821,13.70555237,14.22276513,14.17498612,13.85090142
4,1,16,10.80704566,10.91620774,11.02647246,11.13785097,11.25035452,11.36399446,11.47878229,11.59472958,11.71184806,11.83014956,11.94964602,12.07034951,12.19227224,12.3154265,12.43982475,12.56547954,12.69240358,12.82060968,12.95011078,13.08091998,13.29629463,13.51393919,14.42153281,15.08745519,15.75368161,15.46167194,15.04028821,13.70555237,14.22276513,14.17498612
4,1,17,10.6989752,10.80704566,10.91620774,11.02647246,11.13785097,11.25035452,11.36399446,11.47878229,11.59472958,11.71184806,11.83014956,11.94964602,12.07034951,12.19227224,12.3154265,12.43982475,12.56547954,12.69240358,12.82060968,12.95011078,13.08091998,13.29629463,13.51393919,14.42153281,15.08745519,15.75368161,15.46167194,15.04028821,13.70555237,14.22276513
4,1,18,10.59198545,10.6989752,10.80704566,10.91620774,11.02647246,11.13785097,11.25035452,11.36399446,11.47878229,11.59472958,11.71184806,11.83014956,11.94964602,12.07034951,12.19227224,12.3154265,12.43982475,12.56547954,12.69240358,12.82060968,12.95011078,13.08091998,13.29629463,13.51393919,14.42153281,15.08745519,15.75368161,15.46167194,15.04028821,13.70555237
4,1,19,10.4860656,10.59198545,10.6989752,10.80704566,10.91620774,11.02647246,11.13785097,11.25035452,11.36399446,11.47878229,11.59472958,11.71184806,11.83014956,11.94964602,12.07034951,12.19227224,12.3154265,12.43982475,12.56547954,12.69240358,12.82060968,12.95011078,13.08091998,13.29629463,13.51393919,14.42153281,15.08745519,15.75368161,15.46167194,15.04028821
4,1,20,10.38120494,10.4860656,10.59198545,10.6989752,10.80704566,10.91620774,11.02647246,11.13785097,11.25035452,11.36399446,11.47878229,11.59472958,11.71184806,11.83014956,11.94964602,12.07034951,12.19227224,12.3154265,12.43982475,12.56547954,12.69240358,12.82060968,12.95011078,13.08091998,13.29629463,13.51393919,14.42153281,15.08745519,15.75368161,15.46167194
4,1,21,10.27739289,10.38120494,10.4860656,10.59198545,10.6989752,10.80704566,10.91620774,11.02647246,11.13785097,11.25035452,11.36399446,11.47878229,11.59472958,11.71184806,11.83014956,11.94964602,12.07034951,12.19227224,12.3154265,12.43982475,12.56547954,12.69240358,12.82060968,12.95011078,13.08091998,13.29629463,13.51393919,14.42153281,15.08745519,15.75368161
4,1,22,10.17461896,10.27739289,10.38120494,10.4860656,10.59198545,10.6989752,10.80704566,10.91620774,11.02647246,11.13785097,11.25035452,11.36399446,11.47878229,11.59472958,11.71184806,11.83014956,11.94964602,12.07034951,12.19227224,12.3154265,12.43982475,12.56547954,12.69240358,12.82060968,12.95011078,13.08091998,13.29629463,13.51393919,14.42153281,15.08745519
4,1,23,10.07287277,10.17461896,10.27739289,10.38120494,10.4860656,10.59198545,10.6989752,10.80704566,10.91620774,11.02647246,11.13785097,11.25035452,11.36399446,11.47878229,11.59472958,11.71184806,11.83014956,11.94964602,12.07034951,12.19227224,12.3154265,12.43982475,12.56547954,12.69240358,12.82060968,12.95011078,13.08091998,13.29629463,13.51393919,14.42153281
4,1,24,9.972144046,10.07287277,10.17461896,10.27739289,10.38120494,10.4860656,10.59198545,10.6989752,10.80704566,10.91620774,11.02647246,11.13785097,11.25035452,11.36399446,11.47878229,11.59472958,11.71184806,11.83014956,11.94964602,12.07034951,12.19227224,12.3154265,12.43982475,12.56547954,12.69240358,12.82060968,12.95011078,13.08091998,13.29629463,13.51393919
4,1,25,9.872422606,9.972144046,10.07287277,10.17461896,10.27739289,10.38120494,10.4860656,10.59198545,10.6989752,10.80704566,10.91620774,11.02647246,11.13785097,11.25035452,11.36399446,11.47878229,11.59472958,11.71184806,11.83014956,11.94964602,12.07034951,12.19227224,12.3154265,12.43982475,12.56547954,12.69240358,12.82060968,12.95011078,13.08091998,13.29629463
4,1,26,9.77369838,9.872422606,9.972144046,10.07287277,10.17461896,10.27739289,10.38120494,10.4860656,10.59198545,10.6989752,10.80704566,10.91620774,11.02647246,11.13785097,11.25035452,11.36399446,11.47878229,11.59472958,11.71184806,11.83014956,11.94964602,12.07034951,12.19227224,12.3154265,12.43982475,12.56547954,12.69240358,12.82060968,12.95011078,13.08091998
4,1,27,9.675961396,9.77369838,9.872422606,9.972144046,10.07287277,10.17461896,10.27739289,10.38120494,10.4860656,10.59198545,10.6989752,10.80704566,10.91620774,11.02647246,11.13785097,11.25035452,11.36399446,11.47878229,11.59472958,11.71184806,11.83014956,11.94964602,12.07034951,12.19227224,12.3154265,12.43982475,12.56547954,12.69240358,12.82060968,12.95011078
4,1,28,9.579201782,9.675961396,9.77369838,9.872422606,9.972144046,10.07287277,10.17461896,10.27739289,10.38120494,10.4860656,10.59198545,10.6989752,10.80704566,10.91620774,11.02647246,11.13785097,11.25035452,11.36399446,11.47878229,11.59472958,11.71184806,11.83014956,11.94964602,12.07034951,12.19227224,12.3154265,12.43982475,12.56547954,12.69240358,12.82060968
4,1,29,9.483409764,9.579201782,9.675961396,9.77369838,9.872422606,9.972144046,10.07287277,10.17461896,10.27739289,10.38120494,10.4860656,10.59198545,10.6989752,10.80704566,10.91620774,11.02647246,11.13785097,11.25035452,11.36399446,11.47878229,11.59472958,11.71184806,11.83014956,11.94964602,12.07034951,12.19227224,12.3154265,12.43982475,12.56547954,12.69240358
4,1,30,9.388575667,9.483409764,9.579201782,9.675961396,9.77369838,9.872422606,9.972144046,10.07287277,10.17461896,10.27739289,10.38120494,10.4860656,10.59198545,10.6989752,10.80704566,10.91620774,11.02647246,11.13785097,11.25035452,11.36399446,11.47878229,11.59472958,11.71184806,11.83014956,11.94964602,12.07034951,12.19227224,12.3154265,12.43982475,12.56547954
4,1,31,9.29468991,9.388575667,9.483409764,9.579201782,9.675961396,9.77369838,9.872422606,9.972144046,10.07287277,10.17461896,10.27739289,10.38120494,10.4860656,10.59198545,10.6989752,10.80704566,10.91620774,11.02647246,11.13785097,11.25035452,11.36399446,11.47878229,11.59472958,11.71184806,11.83014956,11.94964602,12.07034951,12.19227224,12.3154265,12.43982475
4,1,32,9.201743011,9.29468991,9.388575667,9.483409764,9.579201782,9.675961396,9.77369838,9.872422606,9.972144046,10.07287277,10.17461896,10.27739289,10.38120494,10.4860656,10.59198545,10.6989752,10.80704566,10.91620774,11.02647246,11.13785097,11.25035452,11.36399446,11.47878229,11.59472958,11.71184806,11.83014956,11.94964602,12.07034951,12.19227224,12.3154265
4,1,33,9.109725581,9.201743011,9.29468991,9.388575667,9.483409764,9.579201782,9.675961396,9.77369838,9.872422606,9.972144046,10.07287277,10.17461896,10.27739289,10.38120494,10.4860656,10.59198545,10.6989752,10.80704566,10.91620774,11.02647246,11.13785097,11.25035452,11.36399446,11.47878229,11.59472958,11.71184806,11.83014956,11.94964602,12.07034951,12.19227224
4,1,34,9.018628325,9.109725581,9.201743011,9.29468991,9.388575667,9.483409764,9.579201782,9.675961396,9.77369838,9.872422606,9.972144046,10.07287277,10.17461896,10.27739289,10.38120494,10.4860656,10.59198545,10.6989752,10.80704566,10.91620774,11.02647246,11.13785097,11.25035452,11.36399446,11.47878229,11.59472958,11.71184806,11.83014956,11.94964602,12.07034951
4,2,1,11.54844057,11.66509149,11.78292069,11.90194009,12.02216171,12.43930776,12.40485851,12.32702068,11.916867,12.20176471,12.52663763,12.99777254,12.72696957,12.61676987,12.19308656,12.76734759,12.88562914,13.2745879,13.30112512,13.34249327,13.10534066,12.64091202,12.59753721,12.40394998,13.08559316,13.4958495,14.2136991,13.94286772,13.94286772,13.94286772
4,2,2,11.43295616,11.54844057,11.66509149,11.78292069,11.90194009,12.02216171,12.43930776,12.40485851,12.32702068,11.916867,12.20176471,12.52663763,12.99777254,12.72696957,12.61676987,12.19308656,12.76734759,12.88562914,13.2745879,13.30112512,13.34249327,13.10534066,12.64091202,12.59753721,12.40394998,13.08559316,13.4958495,14.2136991,13.94286772,13.94286772
4,2,3,11.3186266,11.43295616,11.54844057,11.66509149,11.78292069,11.90194009,12.02216171,12.43930776,12.40485851,12.32702068,11.916867,12.20176471,12.52663763,12.99777254,12.72696957,12.61676987,12.19308656,12.76734759,12.88562914,13.2745879,13.30112512,13.34249327,13.10534066,12.64091202,12.59753721,12.40394998,13.08559316,13.4958495,14.2136991,13.94286772
4,2,4,11.20544034,11.3186266,11.43295616,11.54844057,11.66509149,11.78292069,11.90194009,12.02216171,12.43930776,12.40485851,12.32702068,11.916867,12.20176471,12.52663763,12.99777254,12.72696957,12.61676987,12.19308656,12.76734759,12.88562914,13.2745879,13.30112512,13.34249327,13.10534066,12.64091202,12.59753721,12.40394998,13.08559316,13.4958495,14.2136991
4,2,5,11.09338593,11.20544034,11.3186266,11.43295616,11.54844057,11.66509149,11.78292069,11.90194009,12.02216171,12.43930776,12.40485851,12.32702068,11.916867,12.20176471,12.52663763,12.99777254,12.72696957,12.61676987,12.19308656,12.76734759,12.88562914,13.2745879,13.30112512,13.34249327,13.10534066,12.64091202,12.59753721,12.40394998,13.08559316,13.4958495
4,2,6,10.98245207,11.09338593,11.20544034,11.3186266,11.43295616,11.54844057,11.66509149,11.78292069,11.90194009,12.02216171,12.43930776,12.40485851,12.32702068,11.916867,12.20176471,12.52663763,12.99777254,12.72696957,12.61676987,12.19308656,12.76734759,12.88562914,13.2745879,13.30112512,13.34249327,13.10534066,12.64091202,12.59753721,12.40394998,13.08559316
4,2,7,10.87262755,10.98245207,11.09338593,11.20544034,11.3186266,11.43295616,11.54844057,11.66509149,11.78292069,11.90194009,12.02216171,12.43930776,12.40485851,12.32702068,11.916867,12.20176471,12.52663763,12.99777254,12.72696957,12.61676987,12.19308656,12.76734759,12.88562914,13.2745879,13.30112512,13.34249327,13.10534066,12.64091202,12.59753721,12.40394998
4,2,8,10.76390128,10.87262755,10.98245207,11.09338593,11.20544034,11.3186266,11.43295616,11.54844057,11.66509149,11.78292069,11.90194009,12.02216171,12.43930776,12.40485851,12.32702068,11.916867,12.20176471,12.52663763,12.99777254,12.72696957,12.61676987,12.19308656,12.76734759,12.88562914,13.2745879,13.30112512,13.34249327,13.10534066,12.64091202,12.59753721
4,2,9,10.65626227,10.76390128,10.87262755,10.98245207,11.09338593,11.20544034,11.3186266,11.43295616,11.54844057,11.66509149,11.78292069,11.90194009,12.02216171,12.43930776,12.40485851,12.32702068,11.916867,12.20176471,12.52663763,12.99777254,12.72696957,12.61676987,12.19308656,12.76734759,12.88562914,13.2745879,13.30112512,13.34249327,13.10534066,12.64091202
4,2,10,10.54969964,10.65626227,10.76390128,10.87262755,10.98245207,11.09338593,11.20544034,11.3186266,11.43295616,11.54844057,11.66509149,11.78292069,11.90194009,12.02216171,12.43930776,12.40485851,12.32702068,11.916867,12.20176471,12.52663763,12.99777254,12.72696957,12.61676987,12.19308656,12.76734759,12.88562914,13.2745879,13.30112512,13.34249327,13.10534066
4,2,11,10.44420265,10.54969964,10.65626227,10.76390128,10.87262755,10.98245207,11.09338593,11.20544034,11.3186266,11.43295616,11.54844057,11.66509149,11.78292069,11.90194009,12.02216171,12.43930776,12.40485851,12.32702068,11.916867,12.20176471,12.52663763,12.99777254,12.72696957,12.61676987,12.19308656,12.76734759,12.88562914,13.2745879,13.30112512,13.34249327
4,2,12,10.33976062,10.44420265,10.54969964,10.65626227,10.76390128,10.87262755,10.98245207,11.09338593,11.20544034,11.3186266,11.43295616,11.54844057,11.66509149,11.78292069,11.90194009,12.02216171,12.43930776,12.40485851,12.32702068,11.916867,12.20176471,12.52663763,12.99777254,12.72696957,12.61676987,12.19308656,12.76734759,12.88562914,13.2745879,13.30112512
4,2,13,10.23636301,10.33976062,10.44420265,10.54969964,10.65626227,10.76390128,10.87262755,10.98245207,11.09338593,11.20544034,11.3186266,11.43295616,11.54844057,11.66509149,11.78292069,11.90194009,12.02216171,12.43930776,12.40485851,12.32702068,11.916867,12.20176471,12.52663763,12.99777254,12.72696957,12.61676987,12.19308656,12.76734759,12.88562914,13.2745879
4,2,14,10.13399938,10.23636301,10.33976062,10.44420265,10.54969964,10.65626227,10.76390128,10.87262755,10.98245207,11.09338593,11.20544034,11.3186266,11.43295616,11.54844057,11.66509149,11.78292069,11.90194009,12.02216171,12.43930776,12.40485851,12.32702068,11.916867,12.20176471,12.52663763,12.99777254,12.72696957,12.61676987,12.19308656,12.76734759,12.88562914
4,2,15,10.03265939,10.13399938,10.23636301,10.33976062,10.44420265,10.54969964,10.65626227,10.76390128,10.87262755,10.98245207,11.09338593,11.20544034,11.3186266,11.43295616,11.54844057,11.66509149,11.78292069,11.90194009,12.02216171,12.43930776,12.40485851,12.32702068,11.916867,12.20176471,12.52663763,12.99777254,12.72696957,12.61676987,12.19308656,12.76734759
4,2,16,9.932332796,10.03265939,10.13399938,10.23636301,10.33976062,10.44420265,10.54969964,10.65626227,10.76390128,10.87262755,10.98245207,11.09338593,11.20544034,11.3186266,11.43295616,11.54844057,11.66509149,11.78292069,11.90194009,12.02216171,12.43930776,12.40485851,12.32702068,11.916867,12.20176471,12.52663763,12.99777254,12.72696957,12.61676987,12.19308656
4,2,17,9.833009468,9.932332796,10.03265939,10.13399938,10.23636301,10.33976062,10.44420265,10.54969964,10.65626227,10.76390128,10.87262755,10.98245207,11.09338593,11.20544034,11.3186266,11.43295616,11.54844057,11.66509149,11.78292069,11.90194009,12.02216171,12.43930776,12.40485851,12.32702068,11.916867,12.20176471,12.52663763,12.99777254,12.72696957,12.61676987
4,2,18,9.734679373,9.833009468,9.932332796,10.03265939,10.13399938,10.23636301,10.33976062,10.44420265,10.54969964,10.65626227,10.76390128,10.87262755,10.98245207,11.09338593,11.20544034,11.3186266,11.43295616,11.54844057,11.66509149,11.78292069,11.90194009,12.02216171,12.43930776,12.40485851,12.32702068,11.916867,12.20176471,12.52663763,12.99777254,12.72696957
4,2,19,9.637332579,9.734679373,9.833009468,9.932332796,10.03265939,10.13399938,10.23636301,10.33976062,10.44420265,10.54969964,10.65626227,10.76390128,10.87262755,10.98245207,11.09338593,11.20544034,11.3186266,11.43295616,11.54844057,11.66509149,11.78292069,11.90194009,12.02216171,12.43930776,12.40485851,12.32702068,11.916867,12.20176471,12.52663763,12.99777254
4,2,20,9.540959254,9.637332579,9.734679373,9.833009468,9.932332796,10.03265939,10.13399938,10.23636301,10.33976062,10.44420265,10.54969964,10.65626227,10.76390128,10.87262755,10.98245207,11.09338593,11.20544034,11.3186266,11.43295616,11.54844057,11.66509149,11.78292069,11.90194009,12.02216171,12.43930776,12.40485851,12.32702068,11.916867,12.20176471,12.52663763
4,2,21,9.445549661,9.540959254,9.637332579,9.734679373,9.833009468,9.932332796,10.03265939,10.13399938,10.23636301,10.33976062,10.44420265,10.54969964,10.65626227,10.76390128,10.87262755,10.98245207,11.09338593,11.20544034,11.3186266,11.43295616,11.54844057,11.66509149,11.78292069,11.90194009,12.02216171,12.43930776,12.40485851,12.32702068,11.916867,12.20176471
4,2,22,9.351094164,9.445549661,9.540959254,9.637332579,9.734679373,9.833009468,9.932332796,10.03265939,10.13399938,10.23636301,10.33976062,10.44420265,10.54969964,10.65626227,10.76390128,10.87262755,10.98245207,11.09338593,11.20544034,11.3186266,11.43295616,11.54844057,11.66509149,11.78292069,11.90194009,12.02216171,12.43930776,12.40485851,12.32702068,11.916867
4,2,23,9.257583223,9.351094164,9.445549661,9.540959254,9.637332579,9.734679373,9.833009468,9.932332796,10.03265939,10.13399938,10.23636301,10.33976062,10.44420265,10.54969964,10.65626227,10.76390128,10.87262755,10.98245207,11.09338593,11.20544034,11.3186266,11.43295616,11.54844057,11.66509149,11.78292069,11.90194009,12.02216171,12.43930776,12.40485851,12.32702068
4,2,24,9.165007391,9.257583223,9.351094164,9.445549661,9.540959254,9.637332579,9.734679373,9.833009468,9.932332796,10.03265939,10.13399938,10.23636301,10.33976062,10.44420265,10.54969964,10.65626227,10.76390128,10.87262755,10.98245207,11.09338593,11.20544034,11.3186266,11.43295616,11.54844057,11.66509149,11.78292069,11.90194009,12.02216171,12.43930776,12.40485851
4,2,25,9.073357317,9.165007391,9.257583223,9.351094164,9.445549661,9.540959254,9.637332579,9.734679373,9.833009468,9.932332796,10.03265939,10.13399938,10.23636301,10.33976062,10.44420265,10.54969964,10.65626227,10.76390128,10.87262755,10.98245207,11.09338593,11.20544034,11.3186266,11.43295616,11.54844057,11.66509149,11.78292069,11.90194009,12.02216171,12.43930776
4,2,26,8.982623743,9.073357317,9.165007391,9.257583223,9.351094164,9.445549661,9.540959254,9.637332579,9.734679373,9.833009468,9.932332796,10.03265939,10.13399938,10.23636301,10.33976062,10.44420265,10.54969964,10.65626227,10.76390128,10.87262755,10.98245207,11.09338593,11.20544034,11.3186266,11.43295616,11.54844057,11.66509149,11.78292069,11.90194009,12.02216171
4,2,27,8.892797506,8.982623743,9.073357317,9.165007391,9.257583223,9.351094164,9.445549661,9.540959254,9.637332579,9.734679373,9.833009468,9.932332796,10.03265939,10.13399938,10.23636301,10.33976062,10.44420265,10.54969964,10.65626227,10.76390128,10.87262755,10.98245207,11.09338593,11.20544034,11.3186266,11.43295616,11.54844057,11.66509149,11.78292069,11.90194009
4,2,28,8.803869531,8.892797506,8.982623743,9.073357317,9.165007391,9.257583223,9.351094164,9.445549661,9.540959254,9.637332579,9.734679373,9.833009468,9.932332796,10.03265939,10.13399938,10.23636301,10.33976062,10.44420265,10.54969964,10.65626227,10.76390128,10.87262755,10.98245207,11.09338593,11.20544034,11.3186266,11.43295616,11.54844057,11.66509149,11.78292069
4,2,29,8.715830836,8.803869531,8.892797506,8.982623743,9.073357317,9.165007391,9.257583223,9.351094164,9.445549661,9.540959254,9.637332579,9.734679373,9.833009468,9.932332796,10.03265939,10.13399938,10.23636301,10.33976062,10.44420265,10.54969964,10.65626227,10.76390128,10.87262755,10.98245207,11.09338593,11.20544034,11.3186266,11.43295616,11.54844057,11.66509149
4,2,30,8.628672527,8.715830836,8.803869531,8.892797506,8.982623743,9.073357317,9.165007391,9.257583223,9.351094164,9.445549661,9.540959254,9.637332579,9.734679373,9.833009468,9.932332796,10.03265939,10.13399938,10.23636301,10.33976062,10.44420265,10.54969964,10.65626227,10.76390128,10.87262755,10.98245207,11.09338593,11.20544034,11.3186266,11.43295616,11.54844057
4,2,31,8.542385802,8.628672527,8.715830836,8.803869531,8.892797506,8.982623743,9.073357317,9.165007391,9.257583223,9.351094164,9.445549661,9.540959254,9.637332579,9.734679373,9.833009468,9.932332796,10.03265939,10.13399938,10.23636301,10.33976062,10.44420265,10.54969964,10.65626227,10.76390128,10.87262755,10.98245207,11.09338593,11.20544034,11.3186266,11.43295616
4,2,32,8.456961944,8.542385802,8.628672527,8.715830836,8.803869531,8.892797506,8.982623743,9.073357317,9.165007391,9.257583223,9.351094164,9.445549661,9.540959254,9.637332579,9.734679373,9.833009468,9.932332796,10.03265939,10.13399938,10.23636301,10.33976062,10.44420265,10.54969964,10.65626227,10.76390128,10.87262755,10.98245207,11.09338593,11.20544034,11.3186266
