     COMPOSITE TABLE:
cl:: commodity         cl:: yr         cl:: USe         cl:: arcdestnode         cl:: ICMM_USA_export_MMst         cl:: ICMM_USA_export_Mmt         cl:: ICMM_USA_export_trills
     'Bituminous'           2042            'UE'             'AFRN_demand'            1.677400457                       1.521713907                      39.77451481
     'Bituminous'           2042            'UE'             'BRZ_demand'             1.273353548                       1.155168281                      30.19375565
     'Bituminous'           2042            'UE'             'IND_demand'             31.8985291                        28.93789324                      756.3778301
     'Bituminous'           2042            'UE'             'CAN_demand'             0.4131549548                      0.374808316                      9.796729097
     'Bituminous'           2042            'UG'             'AFRN_demand'            3.321181254                       3.012928535                      78.75184031
     'Bituminous'           2042            'UG'             'BRZ_demand'             1.510121861                       1.369961137                      35.80800522
     'Bituminous'           2042            'UG'             'IND_demand'             7.970805367                       7.231001594                      189.0037139
     'Bituminous'           2042            'UG'             'MEX_demand'             2.028155094                       1.83991354                       48.09160775
     'Bituminous'           2042            'UI'             'CAN_demand'             0.4209984182                      0.3819237947                     9.982713278
     'Bituminous'           2042            'UW'             'CAN_demand'             0.07662863622                     0.0695164121                     1.817018001
     'Bituminous'           2043            'UE'             'AFRN_demand'            1.7299236                         1.569362158                      41.01994343
     'Bituminous'           2043            'UE'             'BRZ_demand'             1.265321615                       1.147881826                      30.00330249
     'Bituminous'           2043            'UE'             'IND_demand'             33.06902847                       29.99975367                      784.1327077
     'Bituminous'           2043            'UE'             'CAN_demand'             0.4162359125                      0.3776033171                     9.869784757
     'Bituminous'           2043            'UG'             'AFRN_demand'            3.425174834                       3.107270036                      81.21773578
     'Bituminous'           2043            'UG'             'BRZ_demand'             1.500596465                       1.361319833                      35.58213906
     'Bituminous'           2043            'UG'             'IND_demand'             8.263289783                       7.496339308                      195.9391035
     'Bituminous'           2043            'UG'             'MEX_demand'             2.030814772                       1.842326362                      48.15467401
     'Bituminous'           2043            'UI'             'CAN_demand'             0.4241378657                      0.3847718571                     10.05715585
     'Bituminous'           2043            'UW'             'CAN_demand'             0.07720006731                     0.07003480628                    1.830567774
     'Bituminous'           2044            'UE'             'AFRN_demand'            1.793919871                       1.627418668                      42.53742282
     'Bituminous'           2044            'UE'             'BRZ_demand'             1.254469455                       1.1380369                        29.74597611
     'Bituminous'           2044            'UE'             'IND_demand'             33.73053487                       30.5998629                       799.8183457
     'Bituminous'           2044            'UE'             'CAN_demand'             0.419168741                       0.3802639376                     9.939327979
     'Bituminous'           2044            'UG'             'AFRN_demand'            3.551884716                       3.222219445                      84.22228016
     'Bituminous'           2044            'UG'             'BRZ_demand'             1.487726447                       1.349644335                      35.27696522
     'Bituminous'           2044            'UG'             'IND_demand'             8.428587023                       7.64629462                       199.8586312
     'Bituminous'           2044            'UG'             'MEX_demand'             2.032882798                       1.844202446                      48.20371104
     'Bituminous'           2044            'UI'             'CAN_demand'             0.427126372                       0.3874829876                     10.1280193
     'Bituminous'           2044            'UW'             'CAN_demand'             0.07774402461                     0.07052827663                    1.843466087
     'Bituminous'           2045            'UE'             'AFRN_demand'            1.851359041                       1.679526667                      43.89942024
     'Bituminous'           2045            'UE'             'BRZ_demand'             1.241625445                       1.126384996                      29.44141898
     'Bituminous'           2045            'UE'             'IND_demand'             35.55810056                       32.25780457                      843.1535779
     'Bituminous'           2045            'UE'             'CAN_demand'             0.4219040172                      0.3827453413                     10.00418684
     'Bituminous'           2045            'UG'             'AFRN_demand'            3.665611818                       3.325391059                      86.91897687
     'Bituminous'           2045            'UG'             'BRZ_demand'             1.472494212                       1.335825867                      34.91577851
     'Bituminous'           2045            'UG'             'IND_demand'             8.885259188                       8.060581132                      210.6872402
     'Bituminous'           2045            'UG'             'MEX_demand'             2.034807243                       1.845948275                      48.24934348
     'Bituminous'           2045            'UI'             'CAN_demand'             0.4299135755                      0.3900114991                     10.19410946
     'Bituminous'           2045            'UW'             'CAN_demand'             0.07825134149                     0.07098850731                    1.855495584
     'Bituminous'           2046            'UE'             'AFRN_demand'            1.888782287                       1.713476505                      44.78680014
     'Bituminous'           2046            'UE'             'BRZ_demand'             1.246668162                       1.130959677                      29.56099186
     'Bituminous'           2046            'UE'             'IND_demand'             36.00945628                       32.66726808                      853.8561235
     'Bituminous'           2046            'UE'             'CAN_demand'             0.4244895374                      0.3850908886                     10.06549469
     'Bituminous'           2046            'UG'             'AFRN_demand'            3.739708247                       3.392610288                      88.67595116
     'Bituminous'           2046            'UG'             'BRZ_demand'             1.478474575                       1.341251168                      35.05758486
     'Bituminous'           2046            'UG'             'IND_demand'             8.998043969                       8.162897886                      213.3615927
     'Bituminous'           2046            'UG'             'MEX_demand'             2.037491851                       1.848383713                      48.31300089
     'Bituminous'           2046            'UI'             'CAN_demand'             0.4325481801                      0.392401575                      10.2565812
     'Bituminous'           2046            'UW'             'CAN_demand'             0.07873088285                     0.07142354043                    1.866866467
     'Bituminous'           2047            'UE'             'AFRN_demand'            1.920303759                       1.742072338                      45.5342372
     'Bituminous'           2047            'UE'             'BRZ_demand'             1.249365619                       1.133406772                      29.62495395
     'Bituminous'           2047            'UE'             'IND_demand'             35.47967994                       32.1866625                       841.2940685
     'Bituminous'           2047            'UE'             'CAN_demand'             0.4271233011                      0.3874802017                     10.12794649
     'Bituminous'           2047            'UG'             'AFRN_demand'            3.802119415                       3.449228815                      90.15584462
     'Bituminous'           2047            'UG'             'BRZ_demand'             1.481673599                       1.344153277                      35.13344011
     'Bituminous'           2047            'UG'             'IND_demand'             8.865663443                       8.04280415                       210.222586
     'Bituminous'           2047            'UG'             'MEX_demand'             2.041472511                       1.851994911                      48.40739029
     'Bituminous'           2047            'UI'             'CAN_demand'             0.435231944                       0.3948362475                     10.3202186
     'Bituminous'           2047            'UW'             'CAN_demand'             0.07921937202                     0.07186669088                    1.878449521
     'Bituminous'           2048            'UE'             'AFRN_demand'            1.956158921                       1.774599633                      46.38443469
     'Bituminous'           2048            'UE'             'BRZ_demand'             1.253960488                       1.137575172                      29.73390747
     'Bituminous'           2048            'UE'             'IND_demand'             34.6616001                        31.44451207                      821.8957617
     'Bituminous'           2048            'UE'             'CAN_demand'             0.4295680359                      0.3896980304                     10.18591603
     'Bituminous'           2048            'UG'             'AFRN_demand'            3.873111104                       3.513631469                      91.83919934
     'Bituminous'           2048            'UG'             'BRZ_demand'             1.487122841                       1.349096753                      35.26265253
     'Bituminous'           2048            'UG'             'IND_demand'             8.661241628                       7.857355579                      205.3753365
     'Bituminous'           2048            'UG'             'MEX_demand'             2.04562673                        1.85576356                       48.50589512
     'Bituminous'           2048            'UI'             'CAN_demand'             0.4377230903                      0.3970961802                     10.37928866
     'Bituminous'           2048            'UW'             'CAN_demand'             0.07967280162                     0.07227803579                    1.889201242
     'Bituminous'           2049            'UE'             'AFRN_demand'            2.150279681                       1.950703233                      50.98742559
     'Bituminous'           2049            'UE'             'BRZ_demand'             1.257948453                       1.141192997                      29.82847009
     'Bituminous'           2049            'UE'             'IND_demand'             34.10260347                       30.93739826                      808.6408352
     'Bituminous'           2049            'UE'             'CAN_demand'             0.4319501806                      0.3918590783                     10.24240144
     'Bituminous'           2049            'UG'             'AFRN_demand'            4.257461917                       3.862309076                      100.9529247
     'Bituminous'           2049            'UG'             'BRZ_demand'             1.491852332                       1.353387279                      35.37479819
     'Bituminous'           2049            'UG'             'IND_demand'             8.521559534                       7.730637964                      202.0631951
     'Bituminous'           2049            'UG'             'MEX_demand'             2.050085937                       1.85980889                       48.61163184
     'Bituminous'           2049            'UI'             'CAN_demand'             0.4401504584                      0.3992982541                     10.4368464
     'Bituminous'           2049            'UW'             'CAN_demand'             0.08011462254                     0.07267884945                    1.899677699
     'Bituminous'           2050            'UE'             'AFRN_demand'            2.33337702                        2.116806543                      55.32902918
     'Bituminous'           2050            'UE'             'BRZ_demand'             1.261299936                       1.144233415                      29.90794044
     'Bituminous'           2050            'UE'             'IND_demand'             31.0230177                        28.14364172                      735.6177064
     'Bituminous'           2050            'UE'             'CAN_demand'             0.4342995015                      0.3939903489                     10.29810853
     'Bituminous'           2050            'UG'             'AFRN_demand'            4.619986828                       4.191186534                      109.5491144
     'Bituminous'           2050            'UG'             'BRZ_demand'             1.495826992                       1.356993034                      35.46904531
     'Bituminous'           2050            'UG'             'IND_demand'             7.752032554                       7.032534001                      183.8161736
     'Bituminous'           2050            'UG'             'MEX_demand'             2.053818752                       1.863195246                      48.70014432
     'Bituminous'           2050            'UI'             'CAN_demand'             0.4425443796                      0.4014699854                     10.49361105
     'Bituminous'           2050            'UW'             'CAN_demand'             0.08055035557                     0.07307414028                    1.910009799
     'Subbituminous'        2010            'UG'             'AFRN_demand'            1.321658112                       1.198989497                      23.29832344
     'Subbituminous'        2010            'UG'             'BRZ_demand'             0.1706299191                      0.1547930429                     3.007881544
     'Subbituminous'        2010            'UG'             'CSA_demand'             0.2598399959                      0.2357231595                     4.58048584
     'Subbituminous'        2010            'UG'             'MEA_demand'             0.2157195342                      0.1956977023                     3.80272586
     'Subbituminous'        2010            'UG'             'WEU_demand'             1.950763152                       1.769704667                      34.38825098
     'Subbituminous'        2010            'UG'             'MEX_demand'             14.5357552                        13.18663098                      256.237769
     'Subbituminous'        2010            'UW'             'JPN_demand'             0.9037255516                      0.8198470046                     15.93096582
     'Subbituminous'        2010            'UW'             'ODAS_demand'            5.606148486                       5.085818405                      98.82575493
     'Subbituminous'        2011            'UG'             'AFRN_demand'            1.213923032                       1.10125376                       21.14203547
     'Subbituminous'        2011            'UG'             'BRZ_demand'             0.1733465883                      0.1572575667                     3.019054441
     'Subbituminous'        2011            'UG'             'CSA_demand'             0.2380479123                      0.2159536902                     4.145911457
     'Subbituminous'        2011            'UG'             'WEU_demand'             2.020090359                       1.832597327                      35.18247938
     'Subbituminous'        2011            'UG'             'MEX_demand'             14.86777814                       13.48783748                      258.9415346
     'Subbituminous'        2012            'UG'             'AFRN_demand'            1.346866337                       1.221858041                      23.55196002
     'Subbituminous'        2012            'UG'             'BRZ_demand'             0.0144409413                      0.01310061716                    0.252521325
     'Subbituminous'        2012            'UG'             'CSA_demand'             0.2760678639                      0.2504448511                     4.827456973
     'Subbituminous'        2012            'UG'             'MEA_demand'             0.6760631794                      0.613314929                      11.82196966
     'Subbituminous'        2012            'UG'             'WEU_demand'             2.129658243                       1.931995757                      37.24024011
     'Subbituminous'        2012            'UG'             'MEX_demand'             15.50388044                       14.06490047                      271.1083959
     'Subbituminous'        2012            'UW'             'JPN_demand'             0.655509702                       0.5946691058                     11.46256155
     'Subbituminous'        2013            'UG'             'AFRN_demand'            1.377808085                       1.249927956                      24.05562248
     'Subbituminous'        2013            'UG'             'WEU_demand'             2.158358575                       1.958032292                      37.6835204
     'Subbituminous'        2013            'UG'             'MEX_demand'             0.231828267                       0.2103113162                     4.047568985
     'Subbituminous'        2014            'UG'             'AFRN_demand'            1.3485854                         1.22341755                       23.44398753
     'Subbituminous'        2014            'UG'             'WEU_demand'             2.565546295                       2.327427217                      44.59979722
     'Subbituminous'        2015            'UG'             'EEAE_demand'            0.1067457638                      0.09683824311                    1.828278417
     'Subbituminous'        2016            'UG'             'EEAE_demand'            0.3606937211                      0.3272162287                     6.355383852
     'Subbituminous'        2017            'UG'             'AFRN_demand'            1.358376941                       1.232300298                      23.8000709
     'Subbituminous'        2017            'UG'             'WEU_demand'             2.367766493                       2.148004185                      41.48554699
     'Subbituminous'        2017            'UG'             'MEX_demand'             8.424877604                       7.642929488                      147.6119612
     'Subbituminous'        2017            'UG'             'EEAE_demand'            0.508659025                       0.4614482542                     8.9121955
     'Subbituminous'        2018            'UG'             'AFRN_demand'            1.873675312                       1.699771672                      32.8072681
     'Subbituminous'        2018            'UG'             'BRZ_demand'             0.1734344346                      0.1573372596                     3.036764138
     'Subbituminous'        2018            'UG'             'WEU_demand'             2.183798943                       1.981111432                      38.23740269
     'Subbituminous'        2018            'UG'             'MEX_demand'             7.491485431                       6.796169345                      131.1727648
     'Subbituminous'        2018            'UG'             'EEAE_demand'            0.4478363438                      0.4062707803                     7.841426368
     'Subbituminous'        2021            'UE'             'CAN_demand'             0.1630880203                      0.1479511392                     2.845617597
     'Subbituminous'        2021            'UG'             'CAN_demand'             0.2340041304                      0.2122852287                     4.082987028
     'Subbituminous'        2021            'UI'             'CAN_demand'             0.1445732481                      0.1311548004                     2.522565288
     'Subbituminous'        2022            'UG'             'AFRN_demand'            1.344326409                       1.219553854                      23.45628379
     'Subbituminous'        2022            'UG'             'CSA_demand'             0.07865355053                     0.07135338565                    1.372375035
     'Subbituminous'        2022            'UG'             'WEU_demand'             19.51550506                       17.70418944                      340.5134511
     'Subbituminous'        2022            'UG'             'EEAE_demand'            1.140924396                       1.035030432                      19.90725335
     'Subbituminous'        2023            'UG'             'AFRN_demand'            1.191793569                       1.081178225                      20.79483672
     'Subbituminous'        2023            'UG'             'CSA_demand'             0.0182775915                      0.01658117181                    0.3189138964
     'Subbituminous'        2023            'UG'             'WEU_demand'             17.6146476                        15.97975851                      307.3466163
     'Subbituminous'        2023            'UG'             'EEAE_demand'            1.067080897                       0.9680406574                     18.6188058
     'Subbituminous'        2024            'UG'             'AFRN_demand'            1.067310897                       0.9682493098                     18.62281892
     'Subbituminous'        2024            'UG'             'WEU_demand'             16.04565328                       14.55638911                      279.970247
     'Subbituminous'        2024            'UG'             'EEAE_demand'            1.047711368                       0.9504688949                     18.28083938
     'Subbituminous'        2025            'UG'             'AFRN_demand'            0.9388230352                      0.851686944                      16.38091716
     'Subbituminous'        2025            'UG'             'WEU_demand'             5.473648047                       4.965615886                      95.50615168
     'Subbituminous'        2025            'UG'             'EEAE_demand'            1.038832634                       0.9424142335                     18.12592009
     'Subbituminous'        2026            'UG'             'AFRN_demand'            0.9267873757                      0.8407683644                     16.1709147
     'Subbituminous'        2026            'UG'             'EEAE_demand'            1.04689362                        0.9497270457                     18.26657103
     'Subbituminous'        2027            'UG'             'AFRN_demand'            0.9242238602                      0.8384427795                     16.12618558
     'Subbituminous'        2027            'UG'             'EEAE_demand'            1.052746649                       0.9550368305                     18.36869675
     'Subbituminous'        2028            'UG'             'AFRN_demand'            0.9057605222                      0.8216931011                     15.80403071
     'Subbituminous'        2028            'UG'             'CSA_demand'             0.03492242893                     0.03168113229                    0.6093389209
     'Subbituminous'        2028            'UG'             'EEAE_demand'            1.057888548                       0.9597014891                     18.45841444
     'Subbituminous'        2029            'UG'             'AFRN_demand'            0.9482309063                      0.8602216312                     16.54506903
     'Subbituminous'        2029            'UG'             'CSA_demand'             0.03454002987                     0.03133422528                    0.6026666866
     'Subbituminous'        2029            'UG'             'EEAE_demand'            1.063963871                       0.9652129353                     18.56441882
     'Subbituminous'        2030            'UG'             'AFRN_demand'            0.9884277566                      0.8966876438                     17.24643792
     'Subbituminous'        2030            'UG'             'CSA_demand'             0.03894544077                     0.03533075157                    0.6795338577
     'Subbituminous'        2030            'UG'             'MEX_demand'             0.3641326883                      0.330336011                      6.35351624
     'Subbituminous'        2030            'UG'             'EEAE_demand'            1.069357293                       0.9701057718                     18.65852517
     'Subbituminous'        2031            'UG'             'AFRN_demand'            1.07332901                        0.9737088567                     18.72782509
     'Subbituminous'        2031            'UG'             'CSA_demand'             0.05628584049                     0.0510617163                     0.9820952998
     'Subbituminous'        2031            'UG'             'MEX_demand'             0.2729018643                      0.2475727013                     4.76168848
     'Subbituminous'        2031            'UG'             'EEAE_demand'            1.059615893                       0.9612685112                     18.48855376
     'Subbituminous'        2032            'UG'             'AFRN_demand'            1.160742508                       1.053009143                      20.25304679
     'Subbituminous'        2032            'UG'             'CSA_demand'             0.07843960898                     0.07115930091                    1.368642107
     'Subbituminous'        2032            'UG'             'MEX_demand'             0.3555530587                      0.3225526927                     6.203815822
     'Subbituminous'        2032            'UG'             'EEAE_demand'            1.050781369                       0.9532539568                     18.33440586
     'Subbituminous'        2033            'UG'             'AFRN_demand'            1.250047222                       1.134025113                      21.81126711
     'Subbituminous'        2033            'UG'             'CSA_demand'             0.09925253929                     0.09004049613                    1.731793493
     'Subbituminous'        2033            'UG'             'MEX_demand'             0.4568679423                      0.4144641183                     7.971593829
     'Subbituminous'        2033            'UG'             'EEAE_demand'            1.069470543                       0.9702085106                     18.6605012
     'Subbituminous'        2034            'UG'             'AFRN_demand'            1.339030205                       1.214749213                      23.36387374
     'Subbituminous'        2034            'UG'             'CSA_demand'             0.1277008607                      0.1158484099                     2.228169891
     'Subbituminous'        2034            'UG'             'MEX_demand'             0.5590803475                      0.5071897629                     9.755032114
     'Subbituminous'        2034            'UG'             'EEAE_demand'            1.088178009                       0.9871796578                     18.98691568
     'Subbituminous'        2035            'UG'             'AFRN_demand'            1.428548827                       1.295959237                      24.92582639
     'Subbituminous'        2035            'UG'             'CSA_demand'             0.1559509068                      0.1414764511                     2.721086711
     'Subbituminous'        2035            'UG'             'MEX_demand'             0.6609803819                      0.5996320291                     11.53302004
     'Subbituminous'        2035            'UG'             'EEAE_demand'            1.10691343                        1.004176167                      19.31381796
     'Subbituminous'        2036            'UG'             'AFRN_demand'            1.384309349                       1.255825811                      24.15392031
     'Subbituminous'        2036            'UG'             'CSA_demand'             0.1934073365                      0.1754563929                     3.374639775
     'Subbituminous'        2036            'UG'             'MEX_demand'             0.6608796035                      0.5995406043                     11.53126162
     'Subbituminous'        2036            'UG'             'EEAE_demand'            1.106905434                       1.004168912                      19.31367843
     'Subbituminous'        2037            'UG'             'AFRN_demand'            1.340059978                       1.215683408                      23.38184158
     'Subbituminous'        2037            'UG'             'CSA_demand'             0.2306302166                      0.2092244619                     4.024117784
     'Subbituminous'        2037            'UG'             'MEX_demand'             0.6609488022                      0.5996033804                     11.53246903
     'Subbituminous'        2037            'UG'             'EEAE_demand'            1.106904952                       1.004168475                      19.31367003
     'Subbituminous'        2038            'UG'             'AFRN_demand'            1.295902666                       1.175624521                      22.61136915
     'Subbituminous'        2038            'UG'             'CSA_demand'             0.2678523337                      0.2429918387                     4.67358248
     'Subbituminous'        2038            'UG'             'MEX_demand'             0.6609362625                      0.5995920046                     11.53225023
     'Subbituminous'        2038            'UG'             'EEAE_demand'            1.106907938                       1.004171184                      19.31372213
     'Subbituminous'        2039            'UG'             'AFRN_demand'            1.251688416                       1.13551398                       21.83990324
     'Subbituminous'        2039            'UG'             'CSA_demand'             0.3051685781                      0.2768446064                     5.324689541
     'Subbituminous'        2039            'UG'             'MEX_demand'             0.6609215561                      0.5995786631                     11.53199363
     'Subbituminous'        2039            'UG'             'EEAE_demand'            1.106906107                       1.004169523                      19.31369019
     'Subbituminous'        2040            'UG'             'AFRN_demand'            1.207481923                       1.095410477                      21.06857268
     'Subbituminous'        2040            'UG'             'CSA_demand'             0.3377410972                      0.3063939339                     5.893026403
     'Subbituminous'        2040            'UG'             'MEX_demand'             0.6609355406                      0.5995913497                     11.53223763
     'Subbituminous'        2040            'UG'             'EEAE_demand'            1.106906333                       1.004169728                      19.31369412
     'Subbituminous'        2041            'UG'             'AFRN_demand'            1.261545739                       1.144456405                      22.01189731
     'Subbituminous'        2041            'UG'             'CSA_demand'             0.3499287413                      0.3174503917                     6.105680737
     'Subbituminous'        2041            'UG'             'MEX_demand'             0.6609311191                      0.5995873385                     11.53216048
     'Subbituminous'        2041            'UG'             'EEAE_demand'            1.106800149                       1.004073399                      19.31184139
     'Subbituminous'        2042            'UG'             'AFRN_demand'            1.315598198                       1.193492029                      22.95502378
     'Subbituminous'        2042            'UG'             'CSA_demand'             0.3711727005                      0.3367226102                     6.476352869
     'Subbituminous'        2042            'UG'             'MEX_demand'             0.660929406                       0.5995857844                     11.53213059
     'Subbituminous'        2042            'UG'             'EEAE_demand'            1.106693123                       1.003976307                      19.30997397
     'Subbituminous'        2043            'UG'             'AFRN_demand'            1.369653783                       1.242530489                      23.89820479
     'Subbituminous'        2043            'UG'             'CSA_demand'             0.392400353                       0.3559800356                     6.846740476
     'Subbituminous'        2043            'UG'             'MEX_demand'             0.6609320222                      0.5995881578                     11.53217624
     'Subbituminous'        2043            'UG'             'EEAE_demand'            1.106586579                       1.003879652                      19.30811495
     'Subbituminous'        2044            'UG'             'AFRN_demand'            1.423711218                       1.291570627                      24.84141807
     'Subbituminous'        2044            'UG'             'CSA_demand'             0.4136333075                      0.3752422708                     7.217220594
     'Subbituminous'        2044            'UG'             'MEX_demand'             0.6609308498                      0.5995870942                     11.53215579
     'Subbituminous'        2044            'UG'             'EEAE_demand'            1.106479995                       1.00378296                       19.30625523
     'Subbituminous'        2045            'UG'             'AFRN_demand'            1.477766291                       1.340608622                      25.78459015
     'Subbituminous'        2045            'UG'             'CSA_demand'             0.4348684397                      0.3945064816                     7.587738709
     'Subbituminous'        2045            'UG'             'MEX_demand'             0.6609307586                      0.5995870115                     11.53215419
     'Subbituminous'        2045            'UG'             'EEAE_demand'            1.106373278                       1.003686148                      19.30439319
     'Subbituminous'        2046            'UG'             'AFRN_demand'            1.478112151                       1.340922382                      25.79062485
     'Subbituminous'        2046            'UG'             'CSA_demand'             0.4348853035                      0.3945217802                     7.588032955
     'Subbituminous'        2046            'UG'             'MEX_demand'             0.6609312102                      0.5995874212                     11.53216207
     'Subbituminous'        2046            'UG'             'EEAE_demand'            1.106479951                       1.00378292                       19.30625446
     'Subbituminous'        2047            'UG'             'AFRN_demand'            1.478458168                       1.341236284                      25.79666227
     'Subbituminous'        2047            'UG'             'CSA_demand'             0.434903721                       0.3945384883                     7.588354309
     'Subbituminous'        2047            'UG'             'MEX_demand'             0.6609309399                      0.5995871759                     11.53215736
     'Subbituminous'        2047            'UG'             'EEAE_demand'            1.1065866                         1.003879671                      19.30811531
     'Subbituminous'        2048            'UG'             'AFRN_demand'            1.478803751                       1.341549792                      25.80269213
     'Subbituminous'        2048            'UG'             'CSA_demand'             0.4349222435                      0.3945552916                     7.588677497
     'Subbituminous'        2048            'UG'             'MEX_demand'             0.6609309692                      0.5995872026                     11.53215787
     'Subbituminous'        2048            'UG'             'EEAE_demand'            1.106693231                       1.003976405                      19.30997585
     'Subbituminous'        2049            'UG'             'AFRN_demand'            1.479149572                       1.341863516                      25.80872613
     'Subbituminous'        2049            'UG'             'CSA_demand'             0.4349401782                      0.3945715617                     7.588990427
     'Subbituminous'        2049            'UG'             'MEA_demand'             0.6135180278                      0.5565748545                     10.70488006
     'Subbituminous'        2049            'UG'             'MEX_demand'             0.6609310405                      0.5995872672                     11.53215911
     'Subbituminous'        2049            'UG'             'EEAE_demand'            1.106799883                       1.004073158                      19.31183674
     'Subbituminous'        2050            'UG'             'AFRN_demand'            1.479495377                       1.342177225                      25.81475986
     'Subbituminous'        2050            'UG'             'CSA_demand'             0.4349584697                      0.3945881555                     7.589309583
     'Subbituminous'        2050            'UG'             'MEA_demand'             0.6137669675                      0.5568006891                     10.70922365
     'Subbituminous'        2050            'UG'             'MEX_demand'             0.6609309839                      0.5995872159                     11.53215813
     'Subbituminous'        2050            'UG'             'EEAE_demand'            1.106906526                       1.004169904                      19.3136975
     'Lignite'              2010            'UG'             'AFRN_demand'            3.689271839e-06                   3.346855094e-06                  4.471404501e-05
     'Lignite'              2010            'UG'             'JPN_demand'             0.02294110229                     0.02081184267                    0.2780465971
     'Lignite'              2010            'UG'             'ODAS_demand'            8.365380014                       7.588954118                      101.3885652
     'Lignite'              2010            'UG'             'SKO_demand'             3.81116055e-06                    3.457430804e-06                  4.619133851e-05
     'Lignite'              2011            'UG'             'AFRN_demand'            6.678561629e-06                   6.058696401e-06                  7.997170265e-05
     'Lignite'              2011            'UG'             'JPN_demand'             0.01660598191                     0.0150647113                     0.1988465064
     'Lignite'              2011            'UG'             'ODAS_demand'            5.112142246                       4.63766295                       61.2147858
     'Lignite'              2011            'UG'             'SKO_demand'             0.003321269681                    0.003013008755                   0.03977017899
     'Lignite'              2012            'UG'             'AFRN_demand'            6.875936738e-06                   6.2377523e-06                    8.266700202e-05
     'Lignite'              2013            'UG'             'AFRN_demand'            7.164916381e-06                   6.499910535e-06                  8.600758547e-05
     'Lignite'              2014            'UG'             'AFRN_demand'            0.0001091022401                   9.897600503e-05                  0.001387076689
     'Lignite'              2017            'UG'             'AFRN_demand'            4.08303238e-05                    3.704069074e-05                  0.0005372001925
     'Lignite'              2018            'UG'             'AFRN_demand'            0.0001250568367                   0.0001134497888                  0.001634055769
     'Lignite'              2021            'UG'             'AFRN_demand'            0.0001465968141                   0.0001329905508                  0.001890743251
     'Lignite'              2022            'UG'             'AFRN_demand'            0.0002176757889                   0.0001974723888                  0.002807489585
     'Lignite'              2023            'UG'             'AFRN_demand'            0.000252841811                    0.0002293745054                  0.003261045956
     'Lignite'              2024            'UG'             'AFRN_demand'            0.0001803852436                   0.0001636429349                  0.002326532019
     'Lignite'              2025            'UG'             'AFRN_demand'            0.0002048569694                   0.0001858433375                  0.002642157912
     'Lignite'              2026            'UG'             'AFRN_demand'            0.0002145479985                   0.0001946349017                  0.002767148677
     'Lignite'              2027            'UG'             'AFRN_demand'            0.0002086656376                   0.0001892985073                  0.002691280492
     'Lignite'              2028            'UG'             'AFRN_demand'            0.0002198194848                   0.0001994171193                  0.002835138061
     'Lignite'              2029            'UG'             'AFRN_demand'            0.0002247931727                   0.0002039291785                  0.002899286569
     'Lignite'              2030            'UG'             'AFRN_demand'            0.0002280383664                   0.0002068731722                  0.002941141695
     'Lignite'              2031            'UG'             'AFRN_demand'            0.0002408469381                   0.0002184929268                  0.003106341195
     'Lignite'              2032            'UG'             'AFRN_demand'            0.0002519657758                   0.0002285797787                  0.003249747227
     'Lignite'              2033            'UG'             'AFRN_demand'            0.0002634075428                   0.0002389595874                  0.003397318262
     'Lignite'              2034            'UG'             'AFRN_demand'            0.000275494581                    0.0002499247771                  0.003553211731
     'Lignite'              2035            'UG'             'AFRN_demand'            0.0002871456267                   0.0002604944405                  0.003703481956
     'Lignite'              2036            'UG'             'AFRN_demand'            0.0002812850728                   0.0002551778291                  0.003627895028
     'Lignite'              2037            'UG'             'AFRN_demand'            0.0002755264929                   0.0002499537271                  0.003553623317
     'Lignite'              2038            'UG'             'AFRN_demand'            0.0002696761818                   0.0002446464078                  0.003478168497
     'Lignite'              2039            'UG'             'AFRN_demand'            0.0002638531651                   0.0002393638496                  0.003403065709
     'Lignite'              2040            'UG'             'AFRN_demand'            0.0002580416305                   0.0002340917079                  0.003328111012
     'Lignite'              2041            'UG'             'AFRN_demand'            0.0002651550068                   0.0002405448619                  0.003419856308
