,COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34
district_number,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
30,0.125,0.097,0.071,0.046,0.053,0.041,0.039,0.051,0.063,0.062,0.061,0.164,0.372,0.993,2.462,6.552,9.004,12.173,10.028,9.257,8.665,8.896,11.534,14.112,14.396,13.836,13.235,12.443,12.84,14.404,11.332,11.907,12.622,14.899
31,0.483,0.463,0.456,0.446,0.418,0.375,0.306,0.32,0.293,0.205,0.196,0.16,0.14,0.126,0.116,0.099,0.085,0.145,0.111,0.097,0.078,0.056,0.027,0.034,0.025,0.028,0.024,0.02,0.018,0.012,0.009,0.005,0.006,0.006
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,42.56,51.922,54.017,53.767,55.663,61.168,57.961,55.046,50.962,48.531,59.601,63.92,64.157,63.981,63.837,65.607,67.229,77.651,81.528,81.859,93.55,112.226,152.174,196.898,244.549,295.868,333.116,415.477,587.12,839.955,1113.8984457942777,1301.9081833467926,1764.555053894023,2382.347731574533
36,0.924,0.783,0.939,0.114,0.083,0.088,0.061,0.04,0.032,0.043,0.072,0.071,0.054,0.058,0.044,0.074,0.09,0.085,0.084,0.109,0.062,0.083,0.073,0.184,0.082,0.082,0.048,0.044,0.059,0.213,0.181,0.131,0.7,0.716
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.001,0.001,0.002,0.088,0.313,0.326,0.233,0.181,0.204,0.172,0.226,0.173,0.192,0.126,0.138,0.021,0.137,0.147,0.106,0.0,0.203,0.195
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,1.678,2.836,3.811,4.135,3.693,3.401,3.023,3.187,3.229,3.235,2.911,2.531,2.319,2.165,1.85,1.801,2.099,3.991,7.399,11.375,28.021,50.001,111.946,165.223,244.476,337.162,382.499,437.867,543.175,690.189,699.069,702.06,775.828,877.875
