Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wells left to drill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resid_old,resid,state,play,district_number,rrc,Reg,lookup_wls,drill_depth_ft,API,Oilvisc,Gasgrav,GOR,NGPL,NGPLET,NGPLPR,NGPLBU,NGPLIS,NGPLPP,HeatVal,CO2cont,H2Scont,N2cont,Sulfur,std_pattern_size_acres,Noilwell,Ngaswell,Ninjwell,Latnum,Latlen,PHI,Pay,PERM,SOI,SOC,SOR,SWI,BOI,VDP,OOIP,process_code,total_pattern_size_acres,resacc,PROV,Totprod,Totinj,Totconv,Totps,totpat,past_wells,lyroil,lyrgas,numacc,federal_land,project_royalty_multiplier,OP1,OP2,OP3,OP4,OP5,OP6,OP7,OP8,OP9,OP10,OP11,OP12,OP13,OP14,OP15,OP16,OP17,OP18,OP19,OP20,OP21,OP22,OP23,OP24,OP25,OP26,OP27,OP28,OP29,OP30,OP31,OP32,OP33,OP34,OP35,OP36,OP37,OP38,OP39,OP40,GP1,GP2,GP3,GP4,GP5,GP6,GP7,GP8,GP9,GP10,GP11,GP12,GP13,GP14,GP15,GP16,GP17,GP18,GP19,GP20,GP21,GP22,GP23,GP24,GP25,GP26,GP27,GP28,GP29,GP30,GP31,GP32,GP33,GP34,GP35,GP36,GP37,GP38,GP39,GP40,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,CO21,CO22,CO23,CO24,CO25,CO26,CO27,CO28,CO29,CO30,CO31,CO32,CO33,CO34,CO35,CO36,CO37,CO38,CO39,CO40,WP1,WP2,WP3,WP4,WP5,WP6,WP7,WP8,WP9,WP10,WP11,WP12,WP13,WP14,WP15,WP16,WP17,WP18,WP19,WP20,WP21,WP22,WP23,WP24,WP25,WP26,WP27,WP28,WP29,WP30,WP31,WP32,WP33,WP34,WP35,WP36,WP37,WP38,WP39,WP40,WI1,WI2,WI3,WI4,WI5,WI6,WI7,WI8,WI9,WI10,WI11,WI12,WI13,WI14,WI15,WI16,WI17,WI18,WI19,WI20,WI21,WI22,WI23,WI24,WI25,WI26,WI27,WI28,WI29,WI30,WI31,WI32,WI33,WI34,WI35,WI36,WI37,WI38,WI39,WI40,II1,II2,II3,II4,II5,II6,II7,II8,II9,II10,II11,II12,II13,II14,II15,II16,II17,II18,II19,II20,II21,II22,II23,II24,II25,II26,II27,II28,II29,II30,II31,II32,II33,II34,II35,II36,II37,II38,II39,II40
EGPA6706521,EGPA676114613,PA,6761,43,-1,1,MARCELLUS INTERIOR_PA_BUTLER,6750,52,0,0,0,190,0.551,0.243,0.086,0.031,0.089,0,0,0,0,0,149,0,0,0,1,6307,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,900000,10,67,1,0,0,0,0,16,0,0,1,N,0,3.952,2.172,1.604,1.304,1.114,0.98,0.88,0.803,0.74,0.688,0.644,0.607,0.575,0.546,0.521,0.499,0.478,0.46,0.443,0.428,0.414,0.401,0.389,0.378,0.368,0.358,0.349,0.34,0.332,0.325,0.318,0.311,0.304,0.298,0.293,0.287,0.282,0.277,0.272,0.267,1253.483,688.825,508.866,413.697,353.274,310.909,279.269,254.583,234.688,218.253,204.407,192.554,182.271,173.251,165.263,158.131,151.716,145.91,140.626,135.792,131.35,127.253,123.458,119.932,116.646,113.574,110.695,107.991,105.445,103.043,100.772,98.621,96.581,94.642,92.797,91.039,89.361,87.757,86.223,84.754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.519,9.807,6.786,5.219,4.255,3.598,3.122,2.76,2.475,2.245,2.055,1.896,1.76,1.643,1.541,1.451,1.372,1.301,1.237,1.179,1.127,1.079,1.035,0.995,0.957,0.923,0.891,0.861,0.834,0.808,0.783,0.76,0.739,0.719,0.699,0.681,0.664,0.648,0.632,0.617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGPA6706621,EGPA676114713,PA,6761,43,-1,1,MARCELLUS INTERIOR_PA_CRAWFORD_0,6750,52,0,0,0,20,0.428,0.32,0.098,0.052,0.101,0,0,0,0,0,149,0,0,0,1,5600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,183040,10,67,1,0,0,0,1228,0,0,0,1,N,0,7.175,3.414,2.045,1.381,1.004,0.767,0.608,0.496,0.413,0.35,0.301,0.263,0.231,0.205,0.183,0.165,0.15,0.136,0.125,0.115,0.106,0.098,0.091,0.085,0.079,0.074,0.07,0.066,0.062,0.059,0.056,0.053,0.05,0.048,0.045,0.043,0.041,0.04,0.038,0.036,527.569,251.003,150.377,101.537,73.814,56.428,44.741,36.472,30.387,25.766,22.166,19.303,16.983,15.076,13.487,12.147,11.007,10.027,9.178,8.438,7.788,7.214,6.704,6.248,5.84,5.473,5.14,4.839,4.565,4.314,4.085,3.874,3.68,3.501,3.335,3.181,3.039,2.906,2.782,2.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.914,3.765,2.256,1.523,1.107,0.846,0.671,0.547,0.456,0.386,0.332,0.29,0.255,0.226,0.202,0.182,0.165,0.15,0.138,0.127,0.117,0.108,0.101,0.094,0.088,0.082,0.077,0.073,0.068,0.065,0.061,0.058,0.055,0.053,0.05,0.048,0.046,0.044,0.042,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGPA6706721,EGPA676114813,PA,6761,43,-1,1,MARCELLUS INTERIOR_PA_CRAWFORD_25,6750,52,0,0,0,20,0.428,0.32,0.098,0.052,0.101,0,0,0,0,0,149,0,0,0,1,5600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,8640,10,67,1,0,0,0,58,0,0,0,1,N,0,8.843,2.909,1.136,0.502,0.245,0.128,0.072,0.042,0.026,0.016,0.011,0.007,0.005,0.003,0.002,0.002,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033.784,340.059,132.763,58.739,28.592,15.006,8.371,4.911,3.006,1.907,1.248,0.84,0.578,0.407,0.292,0.213,0.158,0.118,0.09,0.069,0.054,0.042,0.033,0.027,0.022,0.017,0.014,0.012,0.01,0.008,0.007,0.006,0.005,0.004,0.003,0.003,0.003,0.002,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.507,5.101,1.991,0.881,0.429,0.225,0.126,0.074,0.045,0.029,0.019,0.013,0.009,0.006,0.004,0.003,0.002,0.002,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGPA6706821,EGPA676114913,PA,6761,43,-1,1,MARCELLUS INTERIOR_PA_CRAWFORD_50,6750,52,0,0,0,20,0.428,0.32,0.098,0.052,0.101,0,0,0,0,0,149,0,0,0,1,5600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,123200,10,67,1,0,0,0,827,0,0,0,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2092.481,983.502,532.517,317.5,203.028,136.923,96.287,70.036,52.381,40.102,31.317,24.879,20.06,16.388,13.544,11.31,9.532,8.101,6.937,5.982,5.191,4.53,3.975,3.505,3.105,2.762,2.467,2.212,1.99,1.796,1.626,1.476,1.344,1.226,1.122,1.029,0.946,0.871,0.804,0.743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.986,6.948,5.032,3.993,3.332,2.872,2.531,2.268,2.059,1.888,1.745,1.624,1.519,1.429,1.349,1.279,1.216,1.16,1.109,1.062,1.02,0.981,0.946,0.913,0.882,0.854,0.827,0.803,0.779,0.758,0.737,0.718,0.7,0.682,0.666,0.651,0.636,0.622,0.608,0.596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGPA6706921,EGPA676115013,PA,6761,43,-1,1,MARCELLUS INTERIOR_PA_CRAWFORD_75,6750,52,0,0,0,20,0.428,0.32,0.098,0.052,0.101,0,0,0,0,0,149,0,0,0,1,5600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,16960,10,67,1,0,0,0,114,0,0,0,1,N,0,3.952,2.172,1.604,1.304,1.114,0.98,0.88,0.803,0.74,0.688,0.644,0.607,0.575,0.546,0.521,0.499,0.478,0.46,0.443,0.428,0.414,0.401,0.389,0.378,0.368,0.358,0.349,0.34,0.332,0.325,0.318,0.311,0.304,0.298,0.293,0.287,0.282,0.277,0.272,0.267,1253.483,688.825,508.866,413.697,353.274,310.909,279.269,254.583,234.688,218.253,204.407,192.554,182.271,173.251,165.263,158.131,151.716,145.91,140.626,135.792,131.35,127.253,123.458,119.932,116.646,113.574,110.695,107.991,105.445,103.043,100.772,98.621,96.581,94.642,92.797,91.039,89.361,87.757,86.223,84.754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.519,9.807,6.786,5.219,4.255,3.598,3.122,2.76,2.475,2.245,2.055,1.896,1.76,1.643,1.541,1.451,1.372,1.301,1.237,1.179,1.127,1.079,1.035,0.995,0.957,0.923,0.891,0.861,0.834,0.808,0.783,0.76,0.739,0.719,0.699,0.681,0.664,0.648,0.632,0.617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGPA6707021,EGPA676115113,PA,6761,43,-1,1,MARCELLUS INTERIOR_PA_ELK_100,6750,52,0,0,0,20,0.428,0.32,0.098,0.052,0.101,0,0,0,0,0,149,0,0,0,1,7656,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,26880,10,67,1,0,0,0,177,3,0,0,1,N,0,5.349,3.082,2.075,1.523,1.181,0.952,0.789,0.669,0.576,0.504,0.445,0.397,0.358,0.324,0.296,0.271,0.25,0.232,0.215,0.201,0.188,0.176,0.166,0.157,0.148,0.14,0.133,0.127,0.121,0.115,0.11,0.105,0.101,0.097,0.093,0.089,0.086,0.083,0.08,0.077,2202.416,1268.796,854.321,627.085,486.367,391.965,324.932,275.266,237.229,207.319,183.284,163.618,147.279,133.525,121.815,111.745,103.008,95.369,88.642,82.682,77.37,72.612,68.329,64.457,60.943,57.741,54.814,52.13,49.662,47.385,45.279,43.327,41.514,39.825,38.25,36.777,35.398,34.104,32.889,31.745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.684,77.866,51.684,37.577,28.942,23.198,19.146,16.16,13.883,12.099,10.67,9.505,8.539,7.718,6.984,6.319,5.718,5.174,4.681,4.236,3.833,3.468,3.138,2.839,2.569,2.325,2.103,1.903,1.722,1.558,1.41,1.276,1.154,1.045,0.945,0.855,0.774,0.7,0.634,0.573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGPA6707121,EGPA676115213,PA,6761,43,-1,1,MARCELLUS INTERIOR_PA_SUSQUEHANNA,6750,52,0,0,0,52,0.814,0.122,0.022,0.019,0.023,0,0,0,0,0,149,0,2,0,1,6932,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,266240,10,67,,,,,1784,3,0,0,,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3315.94,1659.39,1150.031,892.088,734.077,626.559,548.301,488.597,441.434,403.166,371.446,344.694,321.804,301.98,284.632,269.313,255.68,243.463,232.447,222.46,213.361,205.033,197.381,190.324,183.793,177.73,172.085,166.816,161.886,157.262,152.915,148.821,144.958,141.307,137.849,134.571,131.457,128.496,125.675,122.986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGPA6707221,EGPA676115313,PA,6761,43,-1,1,MARCELLUS INTERIOR_PA_WASHINGTON,6750,52,0,0,0,52,0.814,0.122,0.022,0.019,0.023,0,0,0,0,0,149,4,0,0,1,8221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,275520,10,67,,,,,1845,4,0,0,,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7734.064,4039.649,2240.317,1305.829,793.773,500.148,325.079,217.102,148.499,103.753,73.879,53.513,39.363,29.364,22.187,16.962,13.108,10.23,8.059,6.402,5.127,4.137,3.361,2.748,2.261,1.871,1.557,1.302,1.094,0.923,0.783,0.666,0.57,0.489,0.421,0.364,0.315,0.274,0.239,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGPA6707721,EGPA676115413,PA,6761,43,-1,1,MARCELLUS INTERIOR_PA_FOREST_75,6750,52,0,0,0,20,0.428,0.32,0.098,0.052,0.101,0,0,0,0,0,149,0,0,0,1,5600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,39040,10,67,1,0,0,0,262,0,0,0,1,N,0,3.952,2.172,1.604,1.304,1.114,0.98,0.88,0.803,0.74,0.688,0.644,0.607,0.575,0.546,0.521,0.499,0.478,0.46,0.443,0.428,0.414,0.401,0.389,0.378,0.368,0.358,0.349,0.34,0.332,0.325,0.318,0.311,0.304,0.298,0.293,0.287,0.282,0.277,0.272,0.267,1253.483,688.825,508.866,413.697,353.274,310.909,279.269,254.583,234.688,218.253,204.407,192.554,182.271,173.251,165.263,158.131,151.716,145.91,140.626,135.792,131.35,127.253,123.458,119.932,116.646,113.574,110.695,107.991,105.445,103.043,100.772,98.621,96.581,94.642,92.797,91.039,89.361,87.757,86.223,84.754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.519,9.807,6.786,5.219,4.255,3.598,3.122,2.76,2.475,2.245,2.055,1.896,1.76,1.643,1.541,1.451,1.372,1.301,1.237,1.179,1.127,1.079,1.035,0.995,0.957,0.923,0.891,0.861,0.834,0.808,0.783,0.76,0.739,0.719,0.699,0.681,0.664,0.648,0.632,0.617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGPA6707821,EGPA676115513,PA,6761,43,-1,1,MARCELLUS INTERIOR_PA_FOREST_75FL,6750,52,0,0,0,20,0.428,0.32,0.098,0.052,0.101,0,0,0,0,0,149,0,0,0,1,5600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,98880,9,67,1,0,0,0,664,0,0,0,1,Y,0.5,3.952,2.172,1.604,1.304,1.114,0.98,0.88,0.803,0.74,0.688,0.644,0.607,0.575,0.546,0.521,0.499,0.478,0.46,0.443,0.428,0.414,0.401,0.389,0.378,0.368,0.358,0.349,0.34,0.332,0.325,0.318,0.311,0.304,0.298,0.293,0.287,0.282,0.277,0.272,0.267,1253.483,688.825,508.866,413.697,353.274,310.909,279.269,254.583,234.688,218.253,204.407,192.554,182.271,173.251,165.263,158.131,151.716,145.91,140.626,135.792,131.35,127.253,123.458,119.932,116.646,113.574,110.695,107.991,105.445,103.043,100.772,98.621,96.581,94.642,92.797,91.039,89.361,87.757,86.223,84.754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.519,9.807,6.786,5.219,4.255,3.598,3.122,2.76,2.475,2.245,2.055,1.896,1.76,1.643,1.541,1.451,1.372,1.301,1.237,1.179,1.127,1.079,1.035,0.995,0.957,0.923,0.891,0.861,0.834,0.808,0.783,0.76,0.739,0.719,0.699,0.681,0.664,0.648,0.632,0.617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGPA6708321,EGPA676115613,PA,6761,43,-1,1,MARCELLUS INTERIOR_PA_INDIANA_100,6750,52,0,0,0,20,0.428,0.32,0.098,0.052,0.101,0,0,0,0,0,149,0,0,0,1,4025,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,51200,10,67,1,0,0,0,336,8,0,0,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1755.162,400.649,146.485,67.992,36.514,21.645,13.781,9.263,6.497,4.715,3.52,2.691,2.099,1.665,1.342,1.095,0.904,0.755,0.636,0.54,0.462,0.398,0.345,0.301,0.264,0.233,0.206,0.184,0.164,0.147,0.132,0.119,0.108,0.098,0.089,0.081,0.074,0.068,0.063,0.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.25,22.038,14.627,10.635,8.191,6.565,5.419,4.573,3.929,3.424,3.02,2.69,2.417,2.184,1.977,1.788,1.618,1.464,1.325,1.199,1.085,0.982,0.888,0.804,0.727,0.658,0.595,0.539,0.487,0.441,0.399,0.361,0.327,0.296,0.267,0.242,0.219,0.198,0.179,0.162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGPA6708421,EGPA676115713,PA,6761,43,-1,1,MARCELLUS INTERIOR_PA_INDIANA_50,6750,52,0,0,0,20,0.428,0.32,0.098,0.052,0.101,0,0,0,0,0,149,0,0,0,1,4025,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,2880,10,67,1,0,0,0,19,0,0,0,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2092.481,983.502,532.517,317.5,203.028,136.923,96.287,70.036,52.381,40.102,31.317,24.879,20.06,16.388,13.544,11.31,9.532,8.101,6.937,5.982,5.191,4.53,3.975,3.505,3.105,2.762,2.467,2.212,1.99,1.796,1.626,1.476,1.344,1.226,1.122,1.029,0.946,0.871,0.804,0.743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.986,6.948,5.032,3.993,3.332,2.872,2.531,2.268,2.059,1.888,1.745,1.624,1.519,1.429,1.349,1.279,1.216,1.16,1.109,1.062,1.02,0.981,0.946,0.913,0.882,0.854,0.827,0.803,0.779,0.758,0.737,0.718,0.7,0.682,0.666,0.651,0.636,0.622,0.608,0.596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGPA6708621,EGPA676115813,PA,6761,43,-1,1,MARCELLUS INTERIOR_PA_JEFFERSON_75,6750,52,0,0,0,20,0.428,0.32,0.098,0.052,0.101,0,0,0,0,0,149,0,0,0,1,5600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,209920,10,67,1,0,0,0,1409,0,0,0,1,N,0,3.952,2.172,1.604,1.304,1.114,0.98,0.88,0.803,0.74,0.688,0.644,0.607,0.575,0.546,0.521,0.499,0.478,0.46,0.443,0.428,0.414,0.401,0.389,0.378,0.368,0.358,0.349,0.34,0.332,0.325,0.318,0.311,0.304,0.298,0.293,0.287,0.282,0.277,0.272,0.267,1253.483,688.825,508.866,413.697,353.274,310.909,279.269,254.583,234.688,218.253,204.407,192.554,182.271,173.251,165.263,158.131,151.716,145.91,140.626,135.792,131.35,127.253,123.458,119.932,116.646,113.574,110.695,107.991,105.445,103.043,100.772,98.621,96.581,94.642,92.797,91.039,89.361,87.757,86.223,84.754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.865,16.346,11.309,8.699,7.091,5.997,5.203,4.6,4.125,3.742,3.426,3.16,2.934,2.738,2.568,2.419,2.286,2.168,2.061,1.965,1.878,1.798,1.725,1.658,1.596,1.538,1.485,1.436,1.389,1.346,1.306,1.267,1.231,1.198,1.166,1.135,1.107,1.079,1.053,1.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGPA6708721,EGPA676115913,PA,6761,43,-1,1,MARCELLUS INTERIOR_PA_LACKAWANNA_0,6750,52,0,0,0,20,0.428,0.32,0.098,0.052,0.101,0,0,0,0,0,149,0,0,0,1,5600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,29440,10,67,1,0,0,0,198,0,0,0,1,N,0,7.175,3.414,2.045,1.381,1.004,0.767,0.608,0.496,0.413,0.35,0.301,0.263,0.231,0.205,0.183,0.165,0.15,0.136,0.125,0.115,0.106,0.098,0.091,0.085,0.079,0.074,0.07,0.066,0.062,0.059,0.056,0.053,0.05,0.048,0.045,0.043,0.041,0.04,0.038,0.036,527.569,251.003,150.377,101.537,73.814,56.428,44.741,36.472,30.387,25.766,22.166,19.303,16.983,15.076,13.487,12.147,11.007,10.027,9.178,8.438,7.788,7.214,6.704,6.248,5.84,5.473,5.14,4.839,4.565,4.314,4.085,3.874,3.68,3.501,3.335,3.181,3.039,2.906,2.782,2.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.914,3.765,2.256,1.523,1.107,0.846,0.671,0.547,0.456,0.386,0.332,0.29,0.255,0.226,0.202,0.182,0.165,0.15,0.138,0.127,0.117,0.108,0.101,0.094,0.088,0.082,0.077,0.073,0.068,0.065,0.061,0.058,0.055,0.053,0.05,0.048,0.046,0.044,0.042,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGPA6708821,EGPA676116013,PA,6761,43,-1,1,MARCELLUS INTERIOR_PA_LACKAWANNA_100,6750,52,0,0,0,20,0.428,0.32,0.098,0.052,0.101,0,0,0,0,0,149,0,0,0,1,5600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,320,10,67,1,0,0,0,2,0,0,0,1,N,0,5.349,3.082,2.075,1.523,1.181,0.952,0.789,0.669,0.576,0.504,0.445,0.397,0.358,0.324,0.296,0.271,0.25,0.232,0.215,0.201,0.188,0.176,0.166,0.157,0.148,0.14,0.133,0.127,0.121,0.115,0.11,0.105,0.101,0.097,0.093,0.089,0.086,0.083,0.08,0.077,2202.416,1268.796,854.321,627.085,486.367,391.965,324.932,275.266,237.229,207.319,183.284,163.618,147.279,133.525,121.815,111.745,103.008,95.369,88.642,82.682,77.37,72.612,68.329,64.457,60.943,57.741,54.814,52.13,49.662,47.385,45.279,43.327,41.514,39.825,38.25,36.777,35.398,34.104,32.889,31.745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.25,22.038,14.627,10.635,8.191,6.565,5.419,4.573,3.929,3.424,3.02,2.69,2.417,2.184,1.977,1.788,1.618,1.464,1.325,1.199,1.085,0.982,0.888,0.804,0.727,0.658,0.595,0.539,0.487,0.441,0.399,0.361,0.327,0.296,0.267,0.242,0.219,0.198,0.179,0.162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
