!rng_produced in MMcf/yr
!lcoe in MMBtu/yr
COMPOSITE TABLE:
proj_id	reg	rng_type	rng_produced	lcoe	
3093	PA	farm		22.232		132.417	
3094	WI	farm		22.232		132.417	
3095	CA	farm		22.172		132.713	
3096	MI	farm		22.172		132.713	
3097	MO	farm		22.172		132.713	
3098	WI	farm		22.172		132.713	
3099	CA	farm		22.142		132.861	
3100	DE	farm		22.142		132.861	
3101	LA	farm		22.142		132.861	
3102	MA	farm		22.142		132.861	
3103	NJ	farm		22.142		132.861	
3104	NY	farm		22.142		132.861	
3105	OH	farm		22.142		132.861	
3106	TX	farm		22.142		132.861	
3107	WI	farm		22.142		132.861	
3108	WY	farm		22.142		132.861	
3109	CA	farm		22.082		133.160	
3110	ID	farm		22.082		133.160	
3111	MN	farm		22.082		133.160	
3112	WI	farm		22.082		133.160	
3113	MI	farm		22.053		133.310	
3114	VT	farm		22.053		133.310	
3115	CA	farm		22.023		133.460	
3116	IA	farm		22.023		133.460	
3117	NY	farm		22.023		133.460	
3118	WI	farm		22.023		133.460	
3119	CA	farm		21.993		133.611	
3120	PA	farm		21.993		133.611	
3121	WA	farm		21.963		133.762	
3122	WI	farm		21.963		133.762	
3123	CA	farm		21.933		133.913	
3124	ME	farm		21.933		133.913	
3125	NY	farm		21.933		133.913	
3126	WI	farm		21.933		133.913	
3127	GA	farm		21.903		134.065	
3128	MI	farm		21.903		134.065	
3129	CA	farm		21.873		134.217	
3130	WI	farm		21.873		134.217	
3131	CA	farm		21.843		134.370	
3132	ID	farm		21.843		134.370	
3133	IN	farm		21.843		134.370	
3134	MN	farm		21.843		134.370	
3135	TX	farm		21.843		134.370	
3136	NY	farm		21.813		134.523	
3137	WI	farm		21.813		134.523	
3138	CA	farm		21.784		134.676	
3139	NC	farm		21.784		134.676	
3140	OH	farm		21.784		134.676	
3141	TN	farm		21.784		134.676	
3142	WI	farm		21.784		134.676	
3143	MI	farm		21.754		134.830	
3144	OR	farm		21.754		134.830	
3145	PA	farm		21.754		134.830	
3146	VA	farm		21.754		134.830	
3147	CA	farm		21.724		134.985	
3148	NY	farm		21.724		134.985	
3149	WI	farm		21.724		134.985	
3150	CA	farm		21.694		135.139	
3151	WA	farm		21.694		135.139	
3152	FL	farm		21.664		135.295	
3153	UT	farm		21.664		135.295	
3154	VT	farm		21.664		135.295	
3155	WI	farm		21.664		135.295	
3156	CA	farm		21.634		135.450	
3157	IL	farm		21.634		135.450	
3158	MN	farm		21.634		135.450	
3159	NE	farm		21.634		135.450	
3160	CA	farm		21.604		135.606	
3161	IA	farm		21.604		135.606	
3162	MI	farm		21.604		135.606	
3163	NY	farm		21.604		135.606	
3164	WI	farm		21.604		135.606	
3165	ID	farm		21.574		135.763	
3166	SD	farm		21.574		135.763	
3167	TX	farm		21.574		135.763	
3168	WI	farm		21.574		135.763	
3169	CA	farm		21.545		135.920	
3170	NM	farm		21.545		135.920	
3171	CO	farm		21.515		136.077	
3172	NY	farm		21.515		136.077	
3173	PA	farm		21.515		136.077	
3174	WI	farm		21.515		136.077	
3175	CA	farm		21.485		136.235	
3176	MI	farm		21.485		136.235	
3177	CA	farm		21.455		136.393	
3178	WI	farm		21.455		136.393	
3179	NY	farm		21.425		136.552	
3180	OH	farm		21.425		136.552	
3181	WI	farm		21.425		136.552	
3182	CA	farm		21.395		136.711	
3183	MN	farm		21.395		136.711	
3184	WA	farm		21.395		136.711	
3185	CA	farm		21.365		136.871	
3186	WI	farm		21.365		136.871	
3187	ID	farm		21.335		137.031	
3188	MI	farm		21.335		137.031	
3189	CA	farm		21.306		137.191	
3190	GA	farm		21.306		137.191	
3191	NY	farm		21.306		137.191	
3192	PA	farm		21.306		137.191	
3193	VT	farm		21.306		137.191	
3194	WI	farm		21.306		137.191	
3195	TX	farm		21.276		137.352	
3196	WI	farm		21.276		137.352	
3197	CA	farm		21.246		137.513	
3198	CA	farm		21.216		137.675	
3199	MI	farm		21.216		137.675	
3200	NV	farm		21.216		137.675	
3201	NY	farm		21.216		137.675	
3202	WI	farm		21.216		137.675	
3203	IA	farm		21.186		137.837	
3204	MN	farm		21.186		137.837	
3205	CA	farm		21.156		138.000	
3206	WI	farm		21.156		138.000	
3207	CA	farm		21.126		138.163	
3208	IN	farm		21.126		138.163	
3209	NY	farm		21.126		138.163	
3210	WA	farm		21.126		138.163	
3211	WI	farm		21.126		138.163	
3212	ID	farm		21.096		138.327	
3213	OH	farm		21.096		138.327	
3214	OR	farm		21.096		138.327	
3215	CA	farm		21.066		138.491	
3216	FL	farm		21.066		138.491	
3217	MI	farm		21.066		138.491	
3218	ND	farm		21.066		138.491	
3219	PA	farm		21.066		138.491	
3220	UT	farm		21.066		138.491	
3221	WI	farm		21.066		138.491	
3222	CA	farm		21.037		138.656	
3223	MT	farm		21.037		138.656	
3224	NY	farm		21.007		138.821	
3225	TX	farm		21.007		138.821	
3226	WI	farm		21.007		138.821	
3227	CA	farm		20.977		138.986	
3228	WI	farm		20.977		138.986	
3229	MN	farm		20.947		139.152	
3230	VT	farm		20.947		139.152	
3231	CA	farm		20.917		139.319	
3232	MD	farm		20.917		139.319	
3233	MI	farm		20.917		139.319	
3234	NY	farm		20.917		139.319	
3235	WI	farm		20.917		139.319	
3236	AZ	farm		20.887		139.486	
3237	CA	farm		20.887		139.486	
3238	WA	farm		20.887		139.486	
3239	ID	farm		20.857		139.653	
3240	PA	farm		20.857		139.653	
3241	WI	farm		20.857		139.653	
3242	CA	farm		20.827		139.821	
3243	ME	farm		20.827		139.821	
3244	NY	farm		20.827		139.821	
3245	WI	farm		20.827		139.821	
3246	CA	farm		20.798		139.989	
3247	CO	farm		20.798		139.989	
3248	IL	farm		20.798		139.989	
3249	MI	farm		20.798		139.989	
3250	NE	farm		20.798		139.989	
3251	VA	farm		20.798		139.989	
3252	GA	farm		20.768		140.158	
3253	IA	farm		20.768		140.158	
3254	WI	farm		20.768		140.158	
3255	CA	farm		20.738		140.327	
3256	MN	farm		20.738		140.327	
3257	NY	farm		20.738		140.327	
3258	OH	farm		20.738		140.327	
3259	TX	farm		20.738		140.327	
3260	WI	farm		20.738		140.327	
3261	CA	farm		20.708		140.497	
3262	MI	farm		20.678		140.667	
3263	WI	farm		20.678		140.667	
3264	CA	farm		20.648		140.838	
3265	CA	farm		20.618		141.010	
3266	ID	farm		20.618		141.010	
3267	NY	farm		20.618		141.010	
3268	PA	farm		20.618		141.010	
3269	WA	farm		20.618		141.010	
3270	WI	farm		20.618		141.010	
3271	VT	farm		20.588		141.181	
3272	WI	farm		20.588		141.181	
3273	CA	farm		20.558		141.354	
3274	CA	farm		20.529		141.526	
3275	MI	farm		20.529		141.526	
3276	MN	farm		20.529		141.526	
3277	NY	farm		20.529		141.526	
3278	WI	farm		20.529		141.526	
3279	FL	farm		20.499		141.700	
3280	UT	farm		20.499		141.700	
3281	WI	farm		20.499		141.700	
3282	CA	farm		20.469		141.874	
3283	OR	farm		20.469		141.874	
3284	TX	farm		20.469		141.874	
3285	CA	farm		20.439		142.048	
3286	IN	farm		20.439		142.048	
3287	NY	farm		20.439		142.048	
3288	WI	farm		20.439		142.048	
3289	ID	farm		20.409		142.223	
3290	MI	farm		20.409		142.223	
3291	OH	farm		20.409		142.223	
3292	PA	farm		20.409		142.223	
3293	CA	farm		20.379		142.398	
3294	WI	farm		20.379		142.398	
3295	CA	farm		20.349		142.574	
3296	IA	farm		20.349		142.574	
3297	NY	farm		20.349		142.574	
3298	WA	farm		20.349		142.574	
3299	WI	farm		20.349		142.574	
3300	MN	farm		20.319		142.750	
3301	CA	farm		20.290		142.927	
3302	WI	farm		20.290		142.927	
3303	CA	farm		20.260		143.104	
3304	MI	farm		20.260		143.104	
3305	NY	farm		20.260		143.104	
3306	WI	farm		20.260		143.104	
3307	GA	farm		20.230		143.282	
3308	TX	farm		20.230		143.282	
3309	VT	farm		20.230		143.282	
3310	CA	farm		20.200		143.461	
3311	PA	farm		20.200		143.461	
3312	SD	farm		20.200		143.461	
3313	WI	farm		20.200		143.461	
3314	CA	farm		20.170		143.640	
3315	ID	farm		20.170		143.640	
3316	NM	farm		20.170		143.640	
3317	MI	farm		20.140		143.819	
3318	NY	farm		20.140		143.819	
3319	WI	farm		20.140		143.819	
3320	CA	farm		20.110		143.999	
3321	MN	farm		20.110		143.999	
3322	WA	farm		20.110		143.999	
3323	WI	farm		20.110		143.999	
3324	CA	farm		20.080		144.180	
3325	CO	farm		20.080		144.180	
3326	OH	farm		20.080		144.180	
3327	NC	farm		20.050		144.361	
3328	NY	farm		20.050		144.361	
3329	TN	farm		20.050		144.361	
3330	WI	farm		20.050		144.361	
3331	CA	farm		20.021		144.543	
3332	IL	farm		20.021		144.543	
3333	MI	farm		20.021		144.543	
3334	NE	farm		20.021		144.543	
3335	WI	farm		20.021		144.543	
3336	CA	farm		19.991		144.725	
3337	PA	farm		19.991		144.725	
3338	FL	farm		19.961		144.907	
3339	IA	farm		19.961		144.907	
3340	NY	farm		19.961		144.907	
3341	TX	farm		19.961		144.907	
3342	WI	farm		19.961		144.907	
3343	CA	farm		19.931		145.091	
3344	ID	farm		19.931		145.091	
3345	UT	farm		19.931		145.091	
3346	VA	farm		19.931		145.091	
3347	WI	farm		19.931		145.091	
3348	CA	farm		19.901		145.275	
3349	MI	farm		19.901		145.275	
3350	MN	farm		19.901		145.275	
3351	NY	farm		19.871		145.459	
3352	OR	farm		19.871		145.459	
3353	VT	farm		19.871		145.459	
3354	WA	farm		19.871		145.459	
3355	WI	farm		19.871		145.459	
3356	CA	farm		19.841		145.644	
3357	MO	farm		19.841		145.644	
3358	WI	farm		19.841		145.644	
3359	CA	farm		19.811		145.829	
3360	IN	farm		19.811		145.829	
3361	ME	farm		19.811		145.829	
3362	NY	farm		19.782		146.015	
3363	OH	farm		19.782		146.015	
3364	PA	farm		19.782		146.015	
3365	WI	farm		19.782		146.015	
3366	CA	farm		19.752		146.202	
3367	MI	farm		19.752		146.202	
3368	WI	farm		19.752		146.202	
3369	CA	farm		19.722		146.389	
3370	ID	farm		19.722		146.389	
3371	TX	farm		19.722		146.389	
3372	CA	farm		19.692		146.577	
3373	GA	farm		19.692		146.577	
3374	MN	farm		19.692		146.577	
3375	NY	farm		19.692		146.577	
3376	WI	farm		19.692		146.577	
3377	WI	farm		19.662		146.765	
3378	CA	farm		19.632		146.954	
3379	MI	farm		19.632		146.954	
3380	CA	farm		19.602		147.143	
3381	NY	farm		19.602		147.143	
3382	WA	farm		19.602		147.143	
3383	WI	farm		19.602		147.143	
3384	PA	farm		19.572		147.333	
3385	CA	farm		19.543		147.524	
3386	IA	farm		19.543		147.524	
3387	VT	farm		19.543		147.524	
3388	WI	farm		19.543		147.524	
3389	CA	farm		19.513		147.715	
3390	MI	farm		19.513		147.715	
3391	NY	farm		19.513		147.715	
3392	WI	farm		19.513		147.715	
3393	ID	farm		19.483		147.907	
3394	MN	farm		19.483		147.907	
3395	OH	farm		19.483		147.907	
3396	CA	farm		19.453		148.099	
3397	TX	farm		19.453		148.099	
3398	WI	farm		19.453		148.099	
3399	AZ	farm		19.423		148.292	
3400	CA	farm		19.423		148.292	
3401	CO	farm		19.423		148.292	
3402	FL	farm		19.423		148.292	
3403	NY	farm		19.423		148.292	
3404	UT	farm		19.423		148.292	
3405	WI	farm		19.423		148.292	
3406	KY	farm		19.393		148.486	
3407	MI	farm		19.393		148.486	
3408	OK	farm		19.393		148.486	
3409	CA	farm		19.363		148.680	
3410	KS	farm		19.363		148.680	
3411	PA	farm		19.363		148.680	
3412	SC	farm		19.363		148.680	
3413	WA	farm		19.363		148.680	
3414	WI	farm		19.363		148.680	
3415	CA	farm		19.333		148.875	
3416	NY	farm		19.333		148.875	
3417	WI	farm		19.333		148.875	
3418	CA	farm		19.303		149.070	
3419	ID	farm		19.274		149.266	
3420	MI	farm		19.274		149.266	
3421	MN	farm		19.274		149.266	
3422	OR	farm		19.274		149.266	
3423	WI	farm		19.274		149.266	
3424	CA	farm		19.244		149.462	
3425	IL	farm		19.244		149.462	
3426	NE	farm		19.244		149.462	
3427	NY	farm		19.244		149.462	
3428	WI	farm		19.244		149.462	
3429	CA	farm		19.214		149.660	
3430	TX	farm		19.214		149.660	
3431	VT	farm		19.214		149.660	
3432	GA	farm		19.184		149.857	
3433	IA	farm		19.184		149.857	
3434	WI	farm		19.184		149.857	
3435	CA	farm		19.154		150.056	
3436	IN	farm		19.154		150.056	
3437	MI	farm		19.154		150.056	
3438	NY	farm		19.154		150.056	
3439	OH	farm		19.154		150.056	
3440	PA	farm		19.154		150.056	
3441	WI	farm		19.154		150.056	
3442	CA	farm		19.124		150.255	
3443	WA	farm		19.124		150.255	
3444	WI	farm		19.124		150.255	
3445	CA	farm		19.094		150.454	
3446	MN	farm		19.094		150.454	
3447	ID	farm		19.064		150.655	
3448	NY	farm		19.064		150.655	
3449	VA	farm		19.064		150.655	
3450	WI	farm		19.064		150.655	
3451	CA	farm		19.035		150.855	
3452	MI	farm		19.035		150.855	
3453	WI	farm		19.035		150.855	
3454	CA	farm		19.005		151.057	
3455	MD	farm		19.005		151.057	
3456	NY	farm		18.975		151.259	
3457	PA	farm		18.975		151.259	
3458	TX	farm		18.975		151.259	
3459	WI	farm		18.975		151.259	
3460	CA	farm		18.945		151.462	
3461	WI	farm		18.945		151.462	
3462	CA	farm		18.915		151.665	
3463	MI	farm		18.915		151.665	
3464	NM	farm		18.915		151.665	
3465	SD	farm		18.915		151.665	
3466	CA	farm		18.885		151.869	
3467	FL	farm		18.885		151.869	
3468	MN	farm		18.885		151.869	
3469	NY	farm		18.885		151.869	
3470	UT	farm		18.885		151.869	
3471	VT	farm		18.885		151.869	
3472	WA	farm		18.885		151.869	
3473	WI	farm		18.885		151.869	
3474	ID	farm		18.855		152.074	
3475	OH	farm		18.855		152.074	
3476	WI	farm		18.855		152.074	
3477	CA	farm		18.825		152.279	
3478	ME	farm		18.825		152.279	
3479	CA	farm		18.795		152.485	
3480	IA	farm		18.795		152.485	
3481	MI	farm		18.795		152.485	
3482	NY	farm		18.795		152.485	
3483	WI	farm		18.795		152.485	
3484	CO	farm		18.766		152.692	
3485	PA	farm		18.766		152.692	
3486	WI	farm		18.766		152.692	
3487	CA	farm		18.736		152.899	
3488	NY	farm		18.736		152.899	
3489	OR	farm		18.736		152.899	
3490	TX	farm		18.736		152.899	
3491	CA	farm		18.706		153.107	
3492	GA	farm		18.706		153.107	
3493	MN	farm		18.706		153.107	
3494	WI	farm		18.706		153.107	
3495	CA	farm		18.676		153.316	
3496	MI	farm		18.676		153.316	
3497	WI	farm		18.676		153.316	
3498	ID	farm		18.646		153.525	
3499	NY	farm		18.646		153.525	
3500	WA	farm		18.646		153.525	
3501	CA	farm		18.616		153.735	
3502	WI	farm		18.616		153.735	
3503	CA	farm		18.586		153.946	
3504	PA	farm		18.586		153.946	
3505	WI	farm		18.586		153.946	
3506	CA	farm		18.556		154.157	
3507	IN	farm		18.556		154.157	
3508	MI	farm		18.556		154.157	
3509	NY	farm		18.556		154.157	
3510	OH	farm		18.556		154.157	
3511	VT	farm		18.556		154.157	
3512	WI	farm		18.556		154.157	
3513	IL	farm		18.527		154.369	
3514	MN	farm		18.527		154.369	
3515	NE	farm		18.527		154.369	
3516	CA	farm		18.497		154.582	
3517	TX	farm		18.497		154.582	
3518	WI	farm		18.497		154.582	
3519	CA	farm		18.467		154.795	
3520	NC	farm		18.467		154.795	
3521	NY	farm		18.467		154.795	
3522	TN	farm		18.467		154.795	
3523	WI	farm		18.467		154.795	
3524	CA	farm		18.437		155.009	
3525	IA	farm		18.437		155.009	
3526	ID	farm		18.437		155.009	
3527	MI	farm		18.437		155.009	
3528	ND	farm		18.437		155.009	
3529	WA	farm		18.407		155.224	
3530	WI	farm		18.407		155.224	
3531	CA	farm		18.377		155.439	
3532	FL	farm		18.377		155.439	
3533	MT	farm		18.377		155.439	
3534	NY	farm		18.377		155.439	
3535	PA	farm		18.377		155.439	
3536	UT	farm		18.377		155.439	
3537	WI	farm		18.377		155.439	
3538	CA	farm		18.347		155.655	
3539	CA	farm		18.317		155.872	
3540	MI	farm		18.317		155.872	
3541	MN	farm		18.317		155.872	
3542	WI	farm		18.317		155.872	
3543	NY	farm		18.287		156.090	
3544	OH	farm		18.287		156.090	
3545	WI	farm		18.287		156.090	
3546	CA	farm		18.258		156.308	
3547	TX	farm		18.258		156.308	
3548	VA	farm		18.258		156.308	
3549	VT	farm		18.258		156.308	
3550	WI	farm		18.258		156.308	
3551	CA	farm		18.228		156.527	
3552	GA	farm		18.228		156.527	
3553	ID	farm		18.228		156.527	
3554	MI	farm		18.198		156.747	
3555	NY	farm		18.198		156.747	
3556	PA	farm		18.198		156.747	
3557	WA	farm		18.198		156.747	
3558	WI	farm		18.198		156.747	
3559	CA	farm		18.168		156.967	
3560	OR	farm		18.168		156.967	
3561	WI	farm		18.168		156.967	
3562	CA	farm		18.138		157.188	
3563	MN	farm		18.138		157.188	
3564	NY	farm		18.138		157.188	
3565	CA	farm		18.108		157.410	
3566	CO	farm		18.108		157.410	
3567	WI	farm		18.108		157.410	
3568	CT	farm		18.078		157.632	
3569	IA	farm		18.078		157.632	
3570	MI	farm		18.078		157.632	
3571	MS	farm		18.078		157.632	
3572	WI	farm		18.078		157.632	
3573	CA	farm		18.048		157.856	
3574	NY	farm		18.048		157.856	
3575	WI	farm		18.048		157.856	
3576	AZ	farm		18.019		158.080	
3577	CA	farm		18.019		158.080	
3578	ID	farm		18.019		158.080	
3579	TX	farm		18.019		158.080	
3580	CA	farm		17.989		158.305	
3581	OH	farm		17.989		158.305	
3582	PA	farm		17.989		158.305	
3583	WI	farm		17.989		158.305	
3584	CA	farm		17.959		158.530	
3585	IN	farm		17.959		158.530	
3586	MI	farm		17.959		158.530	
3587	MN	farm		17.959		158.530	
3588	NY	farm		17.959		158.530	
3589	WA	farm		17.959		158.530	
3590	WI	farm		17.959		158.530	
3591	VT	farm		17.929		158.756	
3592	CA	farm		17.899		158.984	
3593	FL	farm		17.899		158.984	
3594	ME	farm		17.899		158.984	
3595	UT	farm		17.899		158.984	
3596	WI	farm		17.899		158.984	
3597	CA	farm		17.869		159.211	
3598	NY	farm		17.869		159.211	
3599	WI	farm		17.869		159.211	
3600	CA	farm		17.839		159.440	
3601	MI	farm		17.839		159.440	
3602	WI	farm		17.839		159.440	
3603	ID	farm		17.809		159.669	
3604	IL	farm		17.809		159.669	
3605	NE	farm		17.809		159.669	
3606	NY	farm		17.809		159.669	
3607	PA	farm		17.809		159.669	
3608	TX	farm		17.809		159.669	
3609	CA	farm		17.779		159.899	
3610	MN	farm		17.779		159.899	
3611	WI	farm		17.779		159.899	
3612	CA	farm		17.750		160.130	
3613	GA	farm		17.750		160.130	
3614	MI	farm		17.750		160.130	
3615	MO	farm		17.750		160.130	
3616	WA	farm		17.750		160.130	
3617	WI	farm		17.750		160.130	
3618	CA	farm		17.720		160.362	
3619	IA	farm		17.720		160.362	
3620	NY	farm		17.720		160.362	
3621	NM	farm		17.690		160.594	
3622	OH	farm		17.690		160.594	
3623	SD	farm		17.690		160.594	
3624	WI	farm		17.690		160.594	
3625	CA	farm		17.660		160.827	
3626	OR	farm		17.660		160.827	
3627	WI	farm		17.660		160.827	
3628	CA	farm		17.630		161.061	
3629	ID	farm		17.630		161.061	
3630	MI	farm		17.630		161.061	
3631	NY	farm		17.630		161.061	
3632	PA	farm		17.630		161.061	
3633	VT	farm		17.630		161.061	
3634	WI	farm		17.630		161.061	
3635	CA	farm		17.600		161.296	
3636	MN	farm		17.570		161.532	
3637	TX	farm		17.570		161.532	
3638	WI	farm		17.570		161.532	
3639	CA	farm		17.540		161.768	
3640	NY	farm		17.540		161.768	
3641	WI	farm		17.540		161.768	
3642	CA	farm		17.511		162.005	
3643	CO	farm		17.511		162.005	
3644	MI	farm		17.511		162.005	
3645	WA	farm		17.511		162.005	
3646	WI	farm		17.511		162.005	
3647	CA	farm		17.481		162.243	
3648	NY	farm		17.481		162.243	
3649	VA	farm		17.481		162.243	
3650	CA	farm		17.451		162.482	
3651	PA	farm		17.451		162.482	
3652	WI	farm		17.451		162.482	
3653	FL	farm		17.421		162.722	
3654	ID	farm		17.421		162.722	
3655	OH	farm		17.421		162.722	
3656	UT	farm		17.421		162.722	
3657	WI	farm		17.421		162.722	
3658	CA	farm		17.391		162.962	
3659	MI	farm		17.391		162.962	
3660	MN	farm		17.391		162.962	
3661	NY	farm		17.391		162.962	
3662	WI	farm		17.391		162.962	
3663	CA	farm		17.361		163.204	
3664	IA	farm		17.361		163.204	
3665	IN	farm		17.361		163.204	
3666	CA	farm		17.331		163.446	
3667	TX	farm		17.331		163.446	
3668	VT	farm		17.331		163.446	
3669	WI	farm		17.331		163.446	
3670	GA	farm		17.301		163.689	
3671	MD	farm		17.301		163.689	
3672	NY	farm		17.301		163.689	
3673	WA	farm		17.301		163.689	
3674	WI	farm		17.301		163.689	
3675	CA	farm		17.272		163.932	
3676	MI	farm		17.272		163.932	
3677	PA	farm		17.272		163.932	
3678	WI	farm		17.272		163.932	
3679	CA	farm		17.242		164.177	
3680	ID	farm		17.242		164.177	
3681	NY	farm		17.242		164.177	
3682	CA	farm		17.212		164.422	
3683	MN	farm		17.212		164.422	
3684	WI	farm		17.212		164.422	
3685	CA	farm		17.182		164.669	
3686	MI	farm		17.182		164.669	
3687	WI	farm		17.182		164.669	
3688	IL	farm		17.152		164.916	
3689	NE	farm		17.152		164.916	
3690	NY	farm		17.152		164.916	
3691	CA	farm		17.122		165.164	
3692	OH	farm		17.122		165.164	
3693	OR	farm		17.122		165.164	
3694	TX	farm		17.122		165.164	
3695	WI	farm		17.122		165.164	
3696	CA	farm		17.092		165.413	
3697	PA	farm		17.092		165.413	
3698	WI	farm		17.092		165.413	
3699	CA	farm		17.062		165.663	
3700	MI	farm		17.062		165.663	
3701	NY	farm		17.062		165.663	
3702	WA	farm		17.062		165.663	
3703	WI	farm		17.062		165.663	
3704	IA	farm		17.032		165.913	
3705	ID	farm		17.032		165.913	
3706	MN	farm		17.032		165.913	
3707	VT	farm		17.032		165.913	
3708	CA	farm		17.003		166.165	
3709	ME	farm		17.003		166.165	
3710	NY	farm		17.003		166.165	
3711	WI	farm		17.003		166.165	
3712	CA	farm		16.973		166.417	
3713	NC	farm		16.973		166.417	
3714	TN	farm		16.973		166.417	
3715	WI	farm		16.973		166.417	
3716	CA	farm		16.943		166.670	
3717	FL	farm		16.943		166.670	
3718	MI	farm		16.943		166.670	
3719	UT	farm		16.943		166.670	
3720	WI	farm		16.943		166.670	
3721	CA	farm		16.913		166.924	
3722	CO	farm		16.913		166.924	
3723	NY	farm		16.913		166.924	
3724	PA	farm		16.913		166.924	
3725	TX	farm		16.913		166.924	
3726	NV	farm		16.883		167.180	
3727	WI	farm		16.883		167.180	
3728	CA	farm		16.853		167.436	
3729	ID	farm		16.853		167.436	
3730	MI	farm		16.853		167.436	
3731	MN	farm		16.853		167.436	
3732	OH	farm		16.853		167.436	
3733	WA	farm		16.853		167.436	
3734	WI	farm		16.853		167.436	
3735	CA	farm		16.823		167.692	
3736	GA	farm		16.823		167.692	
3737	NY	farm		16.823		167.692	
3738	WI	farm		16.823		167.692	
3739	CA	farm		16.793		167.950	
3740	IN	farm		16.793		167.950	
3741	WI	farm		16.793		167.950	
3742	CA	farm		16.764		168.209	
3743	NY	farm		16.764		168.209	
3744	AZ	farm		16.734		168.468	
3745	MI	farm		16.734		168.468	
3746	PA	farm		16.734		168.468	
3747	VT	farm		16.734		168.468	
3748	WI	farm		16.734		168.468	
3749	CA	farm		16.704		168.729	
3750	MN	farm		16.704		168.729	
3751	VA	farm		16.704		168.729	
3752	WI	farm		16.704		168.729	
3753	CA	farm		16.674		168.991	
3754	IA	farm		16.674		168.991	
3755	NY	farm		16.674		168.991	
3756	TX	farm		16.674		168.991	
3757	WI	farm		16.674		168.991	
3758	CA	farm		16.644		169.253	
3759	ID	farm		16.644		169.253	
3760	WA	farm		16.644		169.253	
3761	CA	farm		16.614		169.516	
3762	MI	farm		16.614		169.516	
3763	NY	farm		16.614		169.516	
3764	OR	farm		16.614		169.516	
3765	WI	farm		16.614		169.516	
3766	OH	farm		16.584		169.781	
3767	WI	farm		16.584		169.781	
3768	CA	farm		16.554		170.046	
3769	NM	farm		16.554		170.046	
3770	PA	farm		16.554		170.046	
3771	SD	farm		16.554		170.046	
3772	WI	farm		16.554		170.046	
3773	CA	farm		16.524		170.312	
3774	MI	farm		16.524		170.312	
3775	MN	farm		16.524		170.312	
3776	NY	farm		16.524		170.312	
3777	CA	farm		16.495		170.579	
3778	IL	farm		16.495		170.579	
3779	NE	farm		16.495		170.579	
3780	WI	farm		16.495		170.579	
3781	CA	farm		16.465		170.847	
3782	FL	farm		16.465		170.847	
3783	ID	farm		16.465		170.847	
3784	TX	farm		16.465		170.847	
3785	UT	farm		16.465		170.847	
3786	VT	farm		16.465		170.847	
3787	WI	farm		16.465		170.847	
3788	CA	farm		16.435		171.116	
3789	NY	farm		16.435		171.116	
3790	WA	farm		16.435		171.116	
3791	WI	farm		16.435		171.116	
3792	GA	farm		16.405		171.386	
3793	MI	farm		16.405		171.386	
3794	CA	farm		16.375		171.658	
3795	NY	farm		16.375		171.658	
3796	PA	farm		16.375		171.658	
3797	WI	farm		16.375		171.658	
3798	CA	farm		16.345		171.930	
3799	IA	farm		16.345		171.930	
3800	KY	farm		16.345		171.930	
3801	MN	farm		16.345		171.930	
3802	OK	farm		16.345		171.930	
3803	WI	farm		16.345		171.930	
3804	CA	farm		16.315		172.203	
3805	CO	farm		16.315		172.203	
3806	KS	farm		16.315		172.203	
3807	MI	farm		16.315		172.203	
3808	OH	farm		16.315		172.203	
3809	SC	farm		16.315		172.203	
3810	WI	farm		16.315		172.203	
3811	CA	farm		16.285		172.477	
3812	ID	farm		16.285		172.477	
3813	NY	farm		16.285		172.477	
3814	WI	farm		16.285		172.477	
3815	IN	farm		16.256		172.752	
3816	TX	farm		16.256		172.752	
3817	CA	farm		16.226		173.028	
3818	NY	farm		16.226		173.028	
3819	WA	farm		16.226		173.028	
3820	WI	farm		16.226		173.028	
3821	CA	farm		16.196		173.305	
3822	MI	farm		16.196		173.305	
3823	PA	farm		16.196		173.305	
3824	WI	farm		16.196		173.305	
3825	CA	farm		16.166		173.583	
3826	MN	farm		16.166		173.583	
3827	VT	farm		16.166		173.583	
3828	WI	farm		16.166		173.583	
3829	CA	farm		16.136		173.862	
3830	ME	farm		16.136		173.862	
3831	NY	farm		16.136		173.862	
3832	CA	farm		16.106		174.142	
3833	ID	farm		16.106		174.142	
3834	MI	farm		16.106		174.142	
3835	OR	farm		16.106		174.142	
3836	WI	farm		16.106		174.142	
3837	NY	farm		16.076		174.423	
3838	OH	farm		16.076		174.423	
3839	WI	farm		16.076		174.423	
3840	CA	farm		16.046		174.706	
3841	ND	farm		16.046		174.706	
3842	TX	farm		16.046		174.706	
3843	WI	farm		16.046		174.706	
3844	CA	farm		16.016		174.989	
3845	FL	farm		16.016		174.989	
3846	IA	farm		16.016		174.989	
3847	MT	farm		16.016		174.989	
3848	PA	farm		16.016		174.989	
3849	UT	farm		16.016		174.989	
3850	WA	farm		16.016		174.989	
3851	WI	farm		16.016		174.989	
3852	CA	farm		15.987		175.273	
3853	MI	farm		15.987		175.273	
3854	MN	farm		15.987		175.273	
3855	NY	farm		15.987		175.273	
3856	VA	farm		15.987		175.273	
3857	CA	farm		15.957		175.559	
3858	GA	farm		15.957		175.559	
3859	WI	farm		15.957		175.559	
3860	CA	farm		15.927		175.845	
3861	NY	farm		15.927		175.845	
3862	WI	farm		15.927		175.845	
3863	ID	farm		15.897		176.133	
3864	MI	farm		15.897		176.133	
3865	WI	farm		15.897		176.133	
