"! This is the itech input file read by the industrial module; this file is made,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,,,,,,
"! using the python programs-in L:\mid\kpe\git\nems_idm, periodically committed to git --  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,,,,,,
"! output file:  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,,,,,,
"! Hitech a repeat of the original values to ensure same form ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,,,,,,
"! New features:  feedstock step_number 6 for non-bulk chemical industries with feedstocks--variables below ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,,,,,,
"! IDM_industry,region,step_number,fuel_number,UEC_X_2018,UEC_X_2050,TPC_X,UEC_NEW_2018,UEC_NEW_2050,TPC_NEW ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,,,,,,,
4,4,1,22,0.00633,0.00548,0.00000,0.00633,0.00548,0.00000
5,1,1,1,0.47330,0.40969,-0.00450,0.42597,0.34297,-0.00675
5,1,1,3,0.55095,0.35674,-0.01349,0.35812,0.23189,-0.01349
5,1,1,11,1.38168,1.19600,-0.00450,1.17444,0.94560,-0.00675
5,1,1,14,0.22799,0.19735,-0.00450,0.20518,0.16520,-0.00675
5,2,1,1,1.90575,1.64963,-0.00450,1.71518,1.38097,-0.00675
5,2,1,3,3.01133,1.94987,-0.01349,1.95736,1.26741,-0.01349
5,2,1,11,2.19378,1.89895,-0.00450,1.86474,1.50139,-0.00675
5,2,1,14,0.13325,0.11535,-0.00450,0.11992,0.09655,-0.00675
5,3,1,1,4.34734,3.76309,-0.00450,3.91263,3.15023,-0.00675
5,3,1,3,9.55484,6.18688,-0.01349,6.21066,4.02148,-0.01349
5,3,1,11,3.21631,2.78406,-0.00450,2.73386,2.20115,-0.00675
5,3,1,14,0.22474,0.19454,-0.00450,0.20227,0.16291,-0.00674
5,4,1,1,0.42546,0.36828,-0.00450,0.38292,0.30831,-0.00675
5,4,1,3,0.62696,0.40596,-0.01349,0.40752,0.26388,-0.01349
5,4,1,11,0.74952,0.64879,-0.00450,0.63711,0.51297,-0.00675
5,4,1,14,0.06685,0.05786,-0.00450,0.06017,0.04844,-0.00675
6,1,1,1,0.02605,0.02255,-0.00450,0.02344,0.01887,-0.00675
6,1,1,3,0.01548,0.01004,-0.01345,0.01007,0.00652,-0.01350
6,1,1,11,0.12877,0.11146,-0.00450,0.10944,0.08811,-0.00675
6,1,1,12,0.00185,0.00160,-0.00450,0.00166,0.00134,-0.00672
6,1,1,14,0.07141,0.06181,-0.00450,0.06426,0.05174,-0.00675
6,1,1,17,0.02243,0.01620,0.00000,0.02243,0.01620,0.00000
6,1,1,22,0.00194,0.00168,0.00000,0.00194,0.00168,0.00000
6,2,1,1,0.26492,0.22932,-0.00450,0.23843,0.19197,-0.00675
6,2,1,3,0.21376,0.13837,-0.01350,0.13881,0.09000,-0.01345
