MNUMYR,MNUMNR,M24,M4,M3,Gen45VDataByTech
54,17,9,4,3,35.88
54,17,10,1,1,471.91
54,17,10,1,2,552.8
54,17,10,1,3,7.88
54,17,10,2,1,878.9
54,17,10,2,2,1129.3
54,17,10,2,3,54.83
54,17,10,3,1,468.38
54,17,10,3,2,574.81
54,17,10,3,3,17.71
54,17,10,4,1,1209.96
54,17,10,4,2,924.26
54,17,10,4,3,31.64
54,17,11,1,1,349.71
54,17,11,1,2,688.38
54,17,11,2,1,828.49
54,17,11,2,2,1375.29
54,17,11,2,3,54.83
54,17,11,3,1,436.38
54,17,11,3,2,694.64
54,17,11,3,3,16.61
54,17,11,4,1,1033.28
54,17,11,4,2,1234.58
54,17,11,4,3,36.79
54,17,12,1,1,324.65
54,17,12,1,2,697.01
54,17,12,2,1,812.87
54,17,12,2,2,1398.1
54,17,12,2,3,42.84
54,17,12,3,1,421.09
54,17,12,3,2,693.99
54,17,12,3,3,16.61
54,17,12,4,1,992.85
54,17,12,4,2,1361.82
54,17,12,4,3,36.53
54,17,13,1,1,287.18
54,17,13,1,2,696.15
54,17,13,2,1,830.89
54,17,13,2,2,1397.64
54,17,13,2,3,42.84
54,17,13,3,1,430.95
54,17,13,3,2,694.08
54,17,13,3,3,10.74
54,17,13,4,1,978.46
54,17,13,4,2,1363.8
54,17,13,4,3,24.59
54,17,14,1,1,265.02
54,17,14,1,2,694.03
54,17,14,2,1,873.01
54,17,14,2,2,1399.77
54,17,14,2,3,42.84
54,17,14,3,1,361.57
54,17,14,3,2,693.07
54,17,14,3,3,10.74
54,17,14,4,1,895.22
54,17,14,4,2,1356.76
54,17,14,4,3,21.5
54,17,15,1,1,258.57
54,17,15,1,2,693.33
54,17,15,2,1,929.88
54,17,15,2,2,1365.9
54,17,15,2,3,42.84
54,17,15,3,1,386.55
54,17,15,3,2,665.19
54,17,15,3,3,10.74
54,17,15,4,1,905.91
54,17,15,4,2,1250.99
54,17,15,4,3,21.5
54,17,16,1,1,398.63
54,17,16,1,2,568.42
54,17,16,2,1,1073.94
54,17,16,2,2,1115.54
54,17,16,2,3,54.83
54,17,16,3,1,482.87
54,17,16,3,2,509.73
54,17,16,3,3,10.74
54,17,16,4,1,1089.23
54,17,16,4,2,941.5
54,17,16,4,3,29.74
54,17,17,1,1,661.44
54,17,17,1,2,380.77
54,17,17,1,3,6.8
54,17,17,2,1,1196.04
54,17,17,2,2,767.23
54,17,17,2,3,111.8
54,17,17,3,1,568.25
54,17,17,3,2,305.25
54,17,17,3,3,42.52
54,17,17,4,1,1169.99
54,17,17,4,2,549.74
54,17,17,4,3,71.87
54,17,18,1,1,787.95
54,17,18,1,2,172.27
54,17,18,1,3,85.06
54,17,18,2,1,1311.3
54,17,18,2,2,381.95
54,17,18,2,3,170.63
54,17,18,3,1,597.89
54,17,18,3,2,97.93
54,17,18,3,3,76.36
54,17,18,4,1,1326.25
54,17,18,4,2,112.43
54,17,18,4,3,156.5
54,17,19,1,1,825.18
54,17,19,1,2,24.71
54,17,19,1,3,85.06
54,17,19,2,1,1403.4
54,17,19,2,2,100.66
54,17,19,2,3,170.63
54,17,19,3,1,700.45
54,17,19,3,2,9.03
54,17,19,3,3,76.36
54,17,19,4,1,1546.13
54,17,19,4,2,10.54
54,17,19,4,3,147.8
54,17,20,1,1,940.33
54,17,20,1,2,5.08
54,17,20,1,3,78.79
54,17,20,2,1,1589.11
54,17,20,2,2,17.64
54,17,20,2,3,170.63
54,17,20,3,1,826.44
54,17,20,3,2,5.08
54,17,20,3,3,66.46
54,17,20,4,1,1693.18
54,17,20,4,2,7.5
54,17,20,4,3,143.17
54,17,21,1,1,1022.7
54,17,21,1,2,2.5
54,17,21,1,3,77.2
54,17,21,2,1,1825.17
54,17,21,2,2,8.59
54,17,21,2,3,164.86
54,17,21,3,1,900.41
54,17,21,3,2,2.5
54,17,21,3,3,58.99
54,17,21,4,1,1782.46
54,17,21,4,2,6
54,17,21,4,3,121.94
54,17,22,1,1,1066.91
54,17,22,1,3,75.31
54,17,22,2,1,1957.85
54,17,22,2,3,155.02
54,17,22,3,1,940.88
54,17,22,3,3,57.18
54,17,22,4,1,1824.87
54,17,22,4,3,103.54
54,17,23,1,1,1096.59
54,17,23,1,3,77.2
54,17,23,2,1,1994.04
54,17,23,2,3,153.28
54,17,23,3,1,958.42
54,17,23,3,3,49.56
54,17,23,4,1,1844.29
54,17,23,4,3,122.47
54,17,24,1,1,1109.38
54,17,24,1,3,77.2
54,17,24,2,1,1988.89
54,17,24,2,3,132.05
54,17,24,3,1,960.77
54,17,24,3,3,50.93
54,17,24,4,1,1848.57
54,17,24,4,3,125.72
54,18,1,1,1,554.34
54,18,1,1,3,11.48
54,18,1,2,1,972.75
54,18,1,2,3,16.4
54,18,1,3,1,483.37
54,18,1,3,3,7.42
54,18,1,4,1,954.92
54,18,1,4,3,23.61
54,18,2,1,1,548.32
54,18,2,1,3,11.48
54,18,2,2,1,945.24
54,18,2,2,3,21.77
54,18,2,3,1,479.35
54,18,2,3,3,10.45
54,18,2,4,1,954.52
54,18,2,4,3,22.37
54,18,3,1,1,540.61
54,18,3,1,3,11.48
54,18,3,2,1,912.07
54,18,3,2,3,23.43
54,18,3,3,1,476.24
54,18,3,3,3,4.6
54,18,3,4,1,951.5
54,18,3,4,3,20.19
54,18,4,1,1,530.85
54,18,4,1,3,11.48
54,18,4,2,1,882.98
54,18,4,2,3,16.16
54,18,4,3,1,470.16
54,18,4,3,3,4.45
54,18,4,4,1,946.46
54,18,4,4,3,13.78
54,18,5,1,1,517.77
54,18,5,1,3,5.76
54,18,5,2,1,858.86
54,18,5,2,3,14.43
54,18,5,3,1,461.88
54,18,5,3,3,4.45
54,18,5,4,1,941.79
54,18,5,4,3,11.15
54,18,6,1,1,510.72
54,18,6,1,2,0.07
54,18,6,1,3,11.48
54,18,6,2,1,831.7
54,18,6,2,2,4.45
54,18,6,2,3,14.76
54,18,6,3,1,457.07
54,18,6,3,3,5.14
54,18,6,4,1,941.59
54,18,6,4,3,12.38
54,18,7,1,1,498.1
54,18,7,1,2,6.58
54,18,7,1,3,13.06
54,18,7,2,1,699.4
54,18,7,2,2,40.65
54,18,7,2,3,25.01
54,18,7,3,1,449.99
54,18,7,3,2,4.65
54,18,7,3,3,10.45
54,18,7,4,1,937.33
54,18,7,4,2,0.07
54,18,7,4,3,20.84
54,18,8,1,1,432.91
54,18,8,1,2,51.21
54,18,8,1,3,8.57
54,18,8,2,1,480.25
54,18,8,2,2,150.87
54,18,8,2,3,23.76
54,18,8,3,1,408.09
54,18,8,3,2,62.45
54,18,8,3,3,6.95
54,18,8,4,1,926.6
54,18,8,4,2,19.03
54,18,8,4,3,26.38
54,18,9,1,1,351.87
54,18,9,1,2,128.06
54,18,9,1,3,3.62
54,18,9,2,1,424.28
54,18,9,2,2,297.42
54,18,9,2,3,18.05
54,18,9,3,1,308.32
54,18,9,3,2,145.62
54,18,9,3,3,3.64
54,18,9,4,1,838.4
54,18,9,4,2,165.61
54,18,9,4,3,7.52
54,18,10,1,1,332.56
54,18,10,1,2,199.4
54,18,10,1,3,3.62
54,18,10,2,1,443.65
54,18,10,2,2,432.61
54,18,10,2,3,10.58
54,18,10,3,1,260.72
54,18,10,3,2,215.63
54,18,10,3,3,3.64
54,18,10,4,1,668.95
54,18,10,4,2,321.44
54,18,10,4,3,7.45
54,18,11,1,1,314.6
54,18,11,1,2,252.81
54,18,11,1,3,3.06
54,18,11,2,1,461.77
54,18,11,2,2,528.01
54,18,11,2,3,9.98
54,18,11,3,1,265.81
54,18,11,3,2,266.23
54,18,11,3,3,3.24
54,18,11,4,1,556.93
54,18,11,4,2,438.36
54,18,11,4,3,8.58
54,18,12,1,1,313.67
54,18,12,1,2,281.98
54,18,12,1,3,1.77
54,18,12,2,1,464.18
54,18,12,2,2,569.14
54,18,12,2,3,9.98
54,18,12,3,1,280.84
54,18,12,3,2,282.04
54,18,12,3,3,3.64
54,18,12,4,1,533.62
54,18,12,4,2,507.29
54,18,12,4,3,8.25
54,18,13,1,1,291.69
54,18,13,1,2,281.98
54,18,13,1,3,1.26
54,18,13,2,1,481.51
54,18,13,2,2,569.14
54,18,13,2,3,9.98
54,18,13,3,1,292.98
54,18,13,3,2,282.04
54,18,13,3,3,3.24
54,18,13,4,1,542.99
54,18,13,4,2,534.41
54,18,13,4,3,7.45
54,18,14,1,1,267.78
54,18,14,1,2,281.98
54,18,14,1,3,1.26
54,18,14,2,1,508.02
54,18,14,2,2,569.14
54,18,14,2,3,9.98
54,18,14,3,1,291.33
54,18,14,3,2,279.27
54,18,14,3,3,3.24
54,18,14,4,1,559.02
54,18,14,4,2,518
54,18,14,4,3,6.75
54,18,15,1,1,273.79
54,18,15,1,2,264.85
54,18,15,1,3,1.26
54,18,15,2,1,545.61
54,18,15,2,2,530.47
54,18,15,2,3,9.98
54,18,15,3,1,300.13
54,18,15,3,2,247.61
54,18,15,3,3,3.24
54,18,15,4,1,570.67
54,18,15,4,2,447.65
54,18,15,4,3,6.26
54,18,16,1,1,310.93
54,18,16,1,2,210.02
54,18,16,1,3,1.26
54,18,16,2,1,589.5
54,18,16,2,2,434.44
54,18,16,2,3,9.93
54,18,16,3,1,315.21
54,18,16,3,2,187.77
54,18,16,3,3,2.84
54,18,16,4,1,580.41
54,18,16,4,2,330.56
54,18,16,4,3,6.26
54,18,17,1,1,360.59
54,18,17,1,2,139.09
54,18,17,1,3,1.26
54,18,17,2,1,640.67
54,18,17,2,2,304.82
54,18,17,2,3,21.34
54,18,17,3,1,324
54,18,17,3,2,111.76
54,18,17,3,3,13.22
54,18,17,4,1,619.81
54,18,17,4,2,175.62
54,18,17,4,3,22.31
54,18,18,1,1,396.46
54,18,18,1,2,62.48
54,18,18,1,3,14.3
54,18,18,2,1,684.63
54,18,18,2,2,154.46
54,18,18,2,3,28.75
54,18,18,3,1,335.29
54,18,18,3,2,32.58
54,18,18,3,3,13.22
54,18,18,4,1,744.22
54,18,18,4,2,24.27
54,18,18,4,3,27.77
54,18,19,1,1,420.81
54,18,19,1,2,6.85
54,18,19,1,3,14.3
54,18,19,2,1,723.87
54,18,19,2,2,38.83
54,18,19,2,3,28.75
54,18,19,3,1,400.14
54,18,19,3,2,1.24
54,18,19,3,3,13.16
54,18,19,4,1,860.81
54,18,19,4,3,27.49
54,18,20,1,1,486.78
54,18,20,1,3,13.51
54,18,20,2,1,875.57
54,18,20,2,2,3.96
54,18,20,2,3,26.26
54,18,20,3,1,463.33
54,18,20,3,3,11.7
54,18,20,4,1,921.95
54,18,20,4,3,23.33
54,18,21,1,1,527.96
54,18,21,1,3,13.06
54,18,21,2,1,1006.99
54,18,21,2,3,26.26
54,18,21,3,1,491.81
54,18,21,3,3,10.45
54,18,21,4,1,949.15
54,18,21,4,3,23.38
54,18,22,1,1,547.98
54,18,22,1,3,8.76
54,18,22,2,1,1045.56
54,18,22,2,3,21.18
54,18,22,3,1,499.64
54,18,22,3,3,4.78
54,18,22,4,1,959.34
54,18,22,4,3,20.31
54,18,23,1,1,553.7
54,18,23,1,3,11.81
54,18,23,2,1,1034.15
54,18,23,2,3,20.58
54,18,23,3,1,495.83
54,18,23,3,3,4.78
54,18,23,4,1,959.35
54,18,23,4,3,22.35
54,18,24,1,1,553.56
54,18,24,1,3,11.48
54,18,24,2,1,1005.21
54,18,24,2,3,20.58
54,18,24,3,1,487.47
54,18,24,3,3,10.45
54,18,24,4,1,957.08
54,18,24,4,3,22.37
54,19,1,1,1,519.79
54,19,1,1,3,118.98
54,19,1,2,1,905.12
54,19,1,2,3,212.88
54,19,1,3,1,453.45
54,19,1,3,3,88.87
54,19,1,4,1,895.28
54,19,1,4,2,0.06
54,19,1,4,3,250.18
54,19,2,1,1,514.14
54,19,2,1,3,117.11
54,19,2,2,1,886.85
54,19,2,2,3,245.52
54,19,2,3,1,449.69
54,19,2,3,3,111.23
54,19,2,4,1,894.91
54,19,2,4,3,248.75
54,19,3,1,1,506.91
54,19,3,1,3,115.34
54,19,3,2,1,855.72
54,19,3,2,3,203.25
54,19,3,3,1,446.76
54,19,3,3,3,100.73
54,19,3,4,1,892.07
54,19,3,4,3,241.04
54,19,4,1,1,497.76
54,19,4,1,3,115
54,19,4,2,1,828.43
54,19,4,2,3,201.76
54,19,4,3,1,441.06
54,19,4,3,3,76.49
54,19,4,4,1,887.35
54,19,4,4,3,223.86
54,19,5,1,1,485.5
54,19,5,1,3,110.76
54,19,5,2,1,805.8
54,19,5,2,2,0.03
54,19,5,2,3,179.25
54,19,5,3,1,433.29
54,19,5,3,3,63.09
54,19,5,4,1,882.97
54,19,5,4,3,170.63
54,19,6,1,1,478.89
54,19,6,1,2,0.05
54,19,6,1,3,120.42
54,19,6,2,1,780.31
54,19,6,2,2,0.84
54,19,6,2,3,204.52
54,19,6,3,1,428.78
54,19,6,3,2,0.01
54,19,6,3,3,73.86
54,19,6,4,1,882.79
54,19,6,4,3,180.6
54,19,7,1,1,467.05
54,19,7,1,2,1.09
54,19,7,1,3,134.66
54,19,7,2,1,656.18
54,19,7,2,2,4.95
54,19,7,2,3,277.19
54,19,7,3,1,422.14
54,19,7,3,2,0.78
54,19,7,3,3,117.52
54,19,7,4,1,878.79
54,19,7,4,2,0
54,19,7,4,3,266.65
54,19,8,1,1,405.92
54,19,8,1,2,4.51
54,19,8,1,3,114.97
54,19,8,2,1,450.57
54,19,8,2,2,13.79
54,19,8,2,3,279.64
54,19,8,3,1,372.75
54,19,8,3,2,4.97
54,19,8,3,3,76.58
54,19,8,4,1,868.73
54,19,8,4,2,1.88
54,19,8,4,3,275.77
54,19,9,1,1,329.94
54,19,9,1,2,10.1
54,19,9,1,3,56.88
54,19,9,2,1,398.06
54,19,9,2,2,24.39
54,19,9,2,3,238.86
54,19,9,3,1,289.23
54,19,9,3,2,10.61
54,19,9,3,3,63.95
54,19,9,4,1,780.83
54,19,9,4,2,9.9
54,19,9,4,3,114.94
54,19,10,1,1,311.84
54,19,10,1,2,14.96
54,19,10,1,3,47.18
54,19,10,2,1,416.23
54,19,10,2,2,33.52
54,19,10,2,3,198.98
54,19,10,3,1,244.58
54,19,10,3,2,15.15
54,19,10,3,3,51.99
54,19,10,4,1,627.17
54,19,10,4,2,20.13
54,19,10,4,3,124.59
54,19,11,1,1,318.26
54,19,11,1,2,18.78
54,19,11,1,3,38.07
54,19,11,2,1,434.95
54,19,11,2,2,39.66
54,19,11,2,3,158.38
54,19,11,3,1,249.35
54,19,11,3,2,18.7
54,19,11,3,3,48.01
54,19,11,4,1,522.15
54,19,11,4,2,28.58
54,19,11,4,3,118.33
54,19,12,1,1,330.53
54,19,12,1,2,21.18
54,19,12,1,3,28.79
54,19,12,2,1,447.07
54,19,12,2,2,43.6
54,19,12,2,3,159.5
54,19,12,3,1,263.46
54,19,12,3,2,20.74
54,19,12,3,3,48.5
54,19,12,4,1,500.29
54,19,12,4,2,34.17
54,19,12,4,3,111.22
54,19,13,1,1,333.69
54,19,13,1,2,21.88
54,19,13,1,3,28.79
54,19,13,2,1,468.08
54,19,13,2,2,44.31
54,19,13,2,3,150.58
54,19,13,3,1,275.08
54,19,13,3,2,21.15
54,19,13,3,3,48.5
54,19,13,4,1,509.08
54,19,13,4,2,35.58
54,19,13,4,3,106.7
54,19,14,1,1,343.17
54,19,14,1,2,20.95
54,19,14,1,3,28.79
54,19,14,2,1,493.63
54,19,14,2,2,42.58
54,19,14,2,3,149.71
54,19,14,3,1,287.56
54,19,14,3,2,19.75
54,19,14,3,3,52.09
54,19,14,4,1,524.11
54,19,14,4,2,33.99
54,19,14,4,3,106.13
54,19,15,1,1,354.33
54,19,15,1,2,18.31
54,19,15,1,3,36.32
54,19,15,2,1,524.83
54,19,15,2,2,38.3
54,19,15,2,3,145.64
54,19,15,3,1,297.08
54,19,15,3,2,16.86
54,19,15,3,3,56.82
54,19,15,4,1,535.54
54,19,15,4,2,28.42
54,19,15,4,3,110.59
54,19,16,1,1,360.18
54,19,16,1,2,14.41
54,19,16,1,3,34.77
54,19,16,2,1,558.07
54,19,16,2,2,31.18
54,19,16,2,3,141.65
54,19,16,3,1,302.58
54,19,16,3,2,12.66
54,19,16,3,3,59.99
54,19,16,4,1,547.63
54,19,16,4,2,19.99
54,19,16,4,3,128.53
54,19,17,1,1,359.73
54,19,17,1,2,9.41
54,19,17,1,3,45.47
54,19,17,2,1,604.87
54,19,17,2,2,22.2
54,19,17,2,3,239.82
54,19,17,3,1,303.94
54,19,17,3,2,7.43
54,19,17,3,3,137.13
54,19,17,4,1,581.1
54,19,17,4,2,9.37
54,19,17,4,3,242.93
54,19,18,1,1,371.76
54,19,18,1,2,4.35
54,19,18,1,3,144.04
54,19,18,2,1,642.33
54,19,18,2,2,11.95
54,19,18,2,3,297.88
54,19,18,3,1,314.54
54,19,18,3,2,2.28
54,19,18,3,3,138.67
54,19,18,4,1,697.74
54,19,18,4,2,1.52
54,19,18,4,3,289.02
54,19,19,1,1,394.58
54,19,19,1,2,0.73
54,19,19,1,3,147.17
54,19,19,2,1,679.15
54,19,19,2,2,3.67
54,19,19,2,3,299.21
54,19,19,3,1,375.37
54,19,19,3,2,0.31
54,19,19,3,3,137.51
54,19,19,4,1,807.05
54,19,19,4,2,0.4
54,19,19,4,3,289.11
54,19,20,1,1,456.44
54,19,20,1,2,0.2
54,19,20,1,3,142.33
54,19,20,2,1,821.48
54,19,20,2,2,0.87
54,19,20,2,3,278.62
54,19,20,3,1,434.66
54,19,20,3,2,0.14
54,19,20,3,3,124.75
54,19,20,4,1,864.37
54,19,20,4,2,0.2
54,19,20,4,3,273.31
54,19,21,1,1,495.05
54,19,21,1,2,0.03
54,19,21,1,3,135.53
54,19,21,2,1,944.78
54,19,21,2,2,0
54,19,21,2,3,274.6
54,19,21,3,1,461.38
54,19,21,3,3,118.09
54,19,21,4,1,889.88
54,19,21,4,3,260.94
54,19,22,1,1,513.82
54,19,22,1,3,130.12
54,19,22,2,1,980.98
54,19,22,2,3,250.65
54,19,22,3,1,468.72
54,19,22,3,3,91.74
54,19,22,4,1,899.43
54,19,22,4,3,252.05
54,19,23,1,1,519.19
54,19,23,1,3,124.97
54,19,23,2,1,970.27
54,19,23,2,3,241.48
54,19,23,3,1,465.15
54,19,23,3,3,89.94
54,19,23,4,1,899.43
54,19,23,4,3,254.35
54,19,24,1,1,519.05
54,19,24,1,3,120.64
54,19,24,2,1,943.11
54,19,24,2,2,0
54,19,24,2,3,234.31
54,19,24,3,1,457.3
54,19,24,3,3,114.41
54,19,24,4,1,897.31
54,19,24,4,3,254.75
54,20,1,1,1,601.87
54,20,1,1,2,35.31
54,20,1,1,3,411.55
54,20,1,2,1,872.8
54,20,1,2,2,41.84
54,20,1,2,3,821.93
54,20,1,3,1,408.8
54,20,1,3,2,14.55
54,20,1,3,3,396.93
54,20,1,4,1,1081.93
54,20,1,4,2,41.54
54,20,1,4,3,803.87
54,20,2,1,1,588.68
54,20,2,1,2,13.73
54,20,2,1,3,411.95
54,20,2,2,1,838.58
54,20,2,2,2,22.37
54,20,2,2,3,821.46
54,20,2,3,1,407.86
54,20,2,3,2,2.49
54,20,2,3,3,396.84
54,20,2,4,1,1082.64
54,20,2,4,2,7.3
54,20,2,4,3,804.19
54,20,3,1,1,576.37
54,20,3,1,2,22.9
54,20,3,1,3,411.37
54,20,3,2,1,793.88
54,20,3,2,2,11.99
54,20,3,2,3,820.47
54,20,3,3,1,407
54,20,3,3,2,1.12
54,20,3,3,3,396.33
54,20,3,4,1,1079.11
54,20,3,4,2,0.41
54,20,3,4,3,803.05
54,20,4,1,1,559.68
54,20,4,1,2,2.76
54,20,4,1,3,410.89
54,20,4,2,1,754.53
54,20,4,2,2,8.03
54,20,4,2,3,819.65
54,20,4,3,1,403.29
54,20,4,3,2,0.72
54,20,4,3,3,389.79
54,20,4,4,1,1061.89
54,20,4,4,3,802.09
54,20,5,1,1,545.34
54,20,5,1,2,4.66
54,20,5,1,3,410.1
54,20,5,2,1,731.28
54,20,5,2,2,0.2
54,20,5,2,3,809.25
54,20,5,3,1,400.4
54,20,5,3,3,344.73
54,20,5,4,1,1051.7
54,20,5,4,3,800.54
54,20,6,1,1,536.6
54,20,6,1,2,9.37
54,20,6,1,3,402.65
54,20,6,2,1,691.16
54,20,6,2,2,19.98
54,20,6,2,3,800.53
54,20,6,3,1,398.27
54,20,6,3,3,340.52
54,20,6,4,1,1048.98
54,20,6,4,3,793.73
54,20,7,1,1,512.37
54,20,7,1,2,45.29
54,20,7,1,3,335.43
54,20,7,2,1,538.65
54,20,7,2,2,160.94
54,20,7,2,3,769.03
54,20,7,3,1,382.27
54,20,7,3,2,44.4
54,20,7,3,3,342.51
54,20,7,4,1,1035.98
54,20,7,4,2,1.76
54,20,7,4,3,795.35
54,20,8,1,1,458.36
54,20,8,1,2,269.79
54,20,8,1,3,221.23
54,20,8,2,1,426.5
54,20,8,2,2,604.19
54,20,8,2,3,613.31
54,20,8,3,1,307.06
54,20,8,3,2,294.75
54,20,8,3,3,276.45
54,20,8,4,1,1021.4
54,20,8,4,2,247.11
54,20,8,4,3,640.5
54,20,9,1,1,201.67
54,20,9,1,2,577.04
54,20,9,1,3,65.86
54,20,9,2,1,439.67
54,20,9,2,2,1074.88
54,20,9,2,3,532.22
54,20,9,3,1,245.61
54,20,9,3,2,561.02
54,20,9,3,3,198.04
54,20,9,4,1,675.23
54,20,9,4,2,853.91
54,20,9,4,3,337.72
54,20,10,1,2,811.82
54,20,10,1,3,20.07
54,20,10,2,1,451.45
54,20,10,2,2,1482.08
54,20,10,2,3,486.52
54,20,10,3,1,245.97
54,20,10,3,2,778.33
54,20,10,3,3,170.94
54,20,10,4,1,178.75
54,20,10,4,2,1328.45
54,20,10,4,3,209.35
54,20,11,1,2,842.09
54,20,11,2,1,453.41
54,20,11,2,2,1688.11
54,20,11,2,3,441.95
54,20,11,3,1,263.14
54,20,11,3,2,855.73
54,20,11,3,3,140.54
54,20,11,4,1,228.88
54,20,11,4,2,1649.31
54,20,11,4,3,98.81
54,20,12,1,2,861.7
54,20,12,2,1,490.44
54,20,12,2,2,1724.23
54,20,12,2,3,424.57
54,20,12,3,1,260.85
54,20,12,3,2,855.95
54,20,12,3,3,130.87
54,20,12,4,1,248.39
54,20,12,4,2,1647.17
54,20,13,1,1,168.69
54,20,13,1,2,879.68
54,20,13,2,1,571.24
54,20,13,2,2,1775.57
54,20,13,2,3,417.55
54,20,13,3,1,288.17
54,20,13,3,2,863.35
54,20,13,3,3,130.99
54,20,13,4,1,336.15
54,20,13,4,2,1634.29
54,20,14,1,1,184.34
54,20,14,1,2,851.23
54,20,14,2,1,673.56
54,20,14,2,2,1688.72
54,20,14,2,3,446.03
54,20,14,3,1,307.48
54,20,14,3,2,830
54,20,14,3,3,166.57
54,20,14,4,1,564.73
54,20,14,4,2,1637.22
54,20,14,4,3,66.25
54,20,15,1,1,314.5
54,20,15,1,2,829.95
54,20,15,1,3,20.68
54,20,15,2,1,761.19
54,20,15,2,2,1430.27
54,20,15,2,3,493.27
54,20,15,3,1,320.47
54,20,15,3,2,717.12
54,20,15,3,3,202.25
54,20,15,4,1,712.05
54,20,15,4,2,1413.98
54,20,15,4,3,176.25
54,20,16,1,1,528.02
54,20,16,1,2,637.24
54,20,16,1,3,67.39
54,20,16,2,1,824.81
54,20,16,2,2,1143.79
54,20,16,2,3,558.45
54,20,16,3,1,335.39
54,20,16,3,2,549.91
54,20,16,3,3,237.89
54,20,16,4,1,925.93
54,20,16,4,2,1032.53
54,20,16,4,3,286.8
54,20,17,1,1,594.71
54,20,17,1,2,424.33
54,20,17,1,3,120.92
54,20,17,2,1,841.6
54,20,17,2,2,773.35
54,20,17,2,3,620.59
54,20,17,3,1,345.75
54,20,17,3,2,346.56
54,20,17,3,3,348
54,20,17,4,1,967.96
54,20,17,4,2,569.01
54,20,17,4,3,596.9
54,20,18,1,1,584.45
54,20,18,1,2,208.93
54,20,18,1,3,327.84
54,20,18,2,1,844.85
54,20,18,2,2,395.73
54,20,18,2,3,756.76
54,20,18,3,1,345.45
54,20,18,3,2,123.8
54,20,18,3,3,355.06
54,20,18,4,1,1023.25
54,20,18,4,2,181.06
54,20,18,4,3,644.18
54,20,19,1,1,570.73
54,20,19,1,2,66.32
54,20,19,1,3,386.7
54,20,19,2,1,815.95
54,20,19,2,2,190.21
54,20,19,2,3,820.64
54,20,19,3,1,375.72
54,20,19,3,2,46.27
54,20,19,3,3,354.71
54,20,19,4,1,1067.43
54,20,19,4,2,89.12
54,20,19,4,3,645.09
54,20,20,1,1,588.08
54,20,20,1,2,28.81
54,20,20,1,3,411.04
54,20,20,2,1,823.19
54,20,20,2,2,127.88
54,20,20,2,3,823.7
54,20,20,3,1,396.58
54,20,20,3,2,55.6
54,20,20,3,3,354.23
54,20,20,4,1,1096.12
54,20,20,4,2,75.29
54,20,20,4,3,670.89
54,20,21,1,1,600.38
54,20,21,1,2,7.97
54,20,21,1,3,411.41
54,20,21,2,1,868.5
54,20,21,2,2,115.59
54,20,21,2,3,823.12
54,20,21,3,1,409.33
54,20,21,3,2,47.26
54,20,21,3,3,387.78
54,20,21,4,1,1103.11
54,20,21,4,2,55.63
54,20,21,4,3,735.4
54,20,22,1,1,613.77
54,20,22,1,2,6.97
54,20,22,1,3,411.06
54,20,22,2,1,894.41
54,20,22,2,2,18.42
54,20,22,2,3,822.11
54,20,22,3,1,414.51
54,20,22,3,2,5.69
54,20,22,3,3,396.55
54,20,22,4,1,1108.38
54,20,22,4,2,68.87
54,20,22,4,3,802.6
54,20,23,1,1,620.59
54,20,23,1,2,27.15
54,20,23,1,3,411.34
54,20,23,2,1,908.37
54,20,23,2,2,8.51
54,20,23,2,3,821.96
54,20,23,3,1,413.8
54,20,23,3,2,26.15
54,20,23,3,3,396.58
54,20,23,4,1,1098.38
54,20,23,4,2,48.21
54,20,23,4,3,803.11
54,20,24,1,1,614.36
54,20,24,1,2,27.71
54,20,24,1,3,411.6
54,20,24,2,1,894.12
54,20,24,2,2,16.12
54,20,24,2,3,821.85
54,20,24,3,1,410.19
54,20,24,3,2,4.25
54,20,24,3,3,396.68
54,20,24,4,1,1094.87
54,20,24,4,2,11.38
54,20,24,4,3,803.55
54,21,1,1,1,162.17
54,21,1,1,2,48.66
54,21,1,1,3,366.01
54,21,1,2,1,448.02
54,21,1,2,2,46.52
54,21,1,2,3,883.37
54,21,1,3,1,130.46
54,21,1,3,3,334.35
54,21,1,4,1,200.37
54,21,1,4,2,44.27
54,21,1,4,3,620.54
54,21,2,1,1,157.91
54,21,2,1,3,400.89
54,21,2,2,1,392.67
54,21,2,2,2,137.3
54,21,2,2,3,855.87
54,21,2,3,1,117.27
54,21,2,3,2,66.46
54,21,2,3,3,334.35
54,21,2,4,1,192.77
54,21,2,4,2,48.66
54,21,2,4,3,620.54
54,21,3,1,1,152.81
54,21,3,1,2,22.21
54,21,3,1,3,400.89
54,21,3,2,1,351.65
54,21,3,2,2,152.81
54,21,3,2,3,883.37
54,21,3,3,1,106.53
54,21,3,3,2,24.37
54,21,3,3,3,334.35
54,21,3,4,1,184.98
54,21,3,4,2,68.57
54,21,3,4,3,589.23
54,21,4,1,1,148.18
54,21,4,1,3,400.89
54,21,4,2,1,325.17
54,21,4,2,2,120.87
54,21,4,2,3,883.37
54,21,4,3,1,99.04
54,21,4,3,3,334.35
54,21,4,4,1,178.18
54,21,4,4,2,60.73
54,21,4,4,3,620.54
54,21,5,1,1,143.72
54,21,5,1,2,10.54
54,21,5,1,3,400.89
54,21,5,2,1,302.89
54,21,5,2,2,95.22
54,21,5,2,3,888.28
54,21,5,3,1,92.85
54,21,5,3,2,73.07
54,21,5,3,3,334.35
54,21,5,4,1,172.25
54,21,5,4,2,29.69
