MNUMYR,MNUMNR,MNUMYRVIN,M3,GDS_Vintage45V
52,25,38,3,0.0003
52,25,39,1,0.2577
52,25,39,3,0.0003
52,25,40,1,0.1498
52,25,40,3,0.0004
52,25,41,3,0.0004
52,25,42,3,0.0004
52,25,43,3,0.0004
52,25,44,1,0.1087
52,25,44,2,0.2784
52,25,44,3,0.0003
52,25,45,1,0.0022
52,25,45,2,0.2447
52,25,45,3,0.0003
52,25,46,2,0.1055
52,25,46,3,0.0113
52,25,47,2,0.0178
52,25,47,3,0.0113
52,25,48,3,0.0114
52,25,49,3,0.0112
52,25,50,3,0.0098
52,25,51,3,0.0038
52,25,52,1,0.0806
52,25,52,3,0.0074
53,1,34,1,0.0447
53,1,34,2,0.0975
53,1,35,1,0.0208
53,1,35,2,0.2506
53,1,35,3,0.0013
53,1,36,1,0.0082
53,1,36,2,0.1552
53,1,36,3,0.0015
53,1,37,3,0.0013
53,1,38,3,0.0012
53,1,39,3,0.0013
53,1,40,2,0.0144
53,1,40,3,0.0013
53,1,41,1,0.0287
53,1,41,2,0.1118
53,1,41,3,0.0014
53,1,42,1,0.1661
53,1,42,2,0.0981
53,1,42,3,0.0014
53,1,43,1,0.0086
53,1,43,2,0.0119
53,1,43,3,0.0015
53,1,44,1,0.0181
53,1,44,2,0.0246
53,1,44,3,0.0012
53,1,45,1,0.0144
53,1,45,2,0.0176
53,1,45,3,0.0013
53,1,46,1,0.0257
53,1,46,2,0.0159
53,1,46,3,0.0014
53,1,47,1,0.014
53,1,47,2,0.0141
53,1,47,3,0.0014
53,1,48,3,0.0015
53,1,49,1,0.0012
53,1,49,2,0.0024
53,1,49,3,0.001
53,1,50,3,0.001
53,1,51,3,0.0011
53,1,52,1,0.002
53,1,52,2,0.004
53,1,52,3,0.0011
53,1,53,1,0.0081
53,1,53,3,0.0011
53,2,34,2,0.026
53,2,35,2,0.0274
53,2,35,3,0.0015
53,2,36,2,0.015
53,2,36,3,0.0018
53,2,37,2,0.007
53,2,37,3,0.0015
53,2,38,2,0.1236
53,2,38,3,0.0015
53,2,39,2,0.155
53,2,39,3,0.0015
53,2,40,2,0.1377
53,2,40,3,0.0016
53,2,41,2,0.0347
53,2,41,3,0.0016
53,2,42,3,0.0017
53,2,43,2,0.0092
53,2,43,3,0.0017
53,2,44,2,0.0401
53,2,44,3,0.0014
53,2,45,2,0.1591
53,2,45,3,0.0015
53,2,46,2,0.1028
53,2,46,3,0.0016
53,2,47,2,0.006
53,2,47,3,0.0017
53,2,48,2,0.1081
53,2,48,3,0.0018
53,2,49,3,0.0012
53,2,50,2,0.0342
53,2,50,3,0.0012
53,2,51,2,0.0828
53,2,51,3,0.0012
53,2,52,3,0.0012
53,2,53,3,0.0013
53,3,34,1,0.0132
53,3,34,2,0.2177
53,3,35,1,0.0141
53,3,35,2,0.2017
53,3,35,3,0.0022
53,3,36,1,0.0195
53,3,36,3,0.0012
53,3,37,1,0.0367
53,3,37,3,0.0011
53,3,38,1,0.0951
53,3,38,3,0.001
53,3,39,3,0.001
53,3,40,1,0.1266
53,3,40,3,0.0011
53,3,41,1,0.2307
53,3,41,3,0.0011
53,3,42,1,0.068
53,3,42,3,0.0012
53,3,43,3,0.0012
53,3,44,3,0.001
53,3,45,3,0.0011
53,3,46,3,0.0011
53,3,47,3,0.0012
53,3,48,3,0.0013
53,3,49,3,0.0009
53,3,50,3,0.0008
53,3,51,3,0.0009
53,3,52,3,0.0009
53,3,53,3,0.0009
53,4,34,1,0.0153
53,4,34,2,0.0805
53,4,35,1,0.0063
53,4,35,2,0.2642
53,4,35,3,0.0035
53,4,36,1,0.0098
53,4,36,2,0.1089
53,4,36,3,0.0101
53,4,37,3,0.0036
53,4,38,3,0.0034
53,4,39,1,0.0587
53,4,39,3,0.0035
53,4,40,1,0.0507
53,4,40,3,0.0037
53,4,41,1,0.1582
53,4,41,3,0.0038
53,4,42,1,0.1831
53,4,42,3,0.0039
53,4,43,1,0.1118
53,4,43,2,0.2565
53,4,43,3,0.004
53,4,44,1,0.0909
53,4,44,2,0.1715
53,4,44,3,0.0033
53,4,45,1,0.1637
53,4,45,3,0.0036
53,4,46,1,0.0175
53,4,46,3,0.0038
53,4,47,3,0.004
53,4,48,3,0.0042
53,4,49,3,0.0028
53,4,50,3,0.0028
53,4,51,1,0.0014
53,4,51,3,0.0029
53,4,52,1,0.0062
53,4,52,3,0.0029
53,4,53,1,0.0092
53,4,53,3,0.0031
53,5,34,1,0.0281
53,5,34,2,0.0292
53,5,35,2,0.0254
53,5,35,3,0.0006
53,5,36,2,0.0962
53,5,36,3,0.0008
53,5,37,1,0.0804
53,5,37,3,0.0006
53,5,38,1,0.0723
53,5,38,3,0.0006
53,5,39,2,0.0398
53,5,39,3,0.0006
53,5,40,2,0.6904
53,5,40,3,0.0007
53,5,41,1,0.1768
53,5,41,3,0.0007
53,5,42,1,0.1617
53,5,42,3,0.0007
53,5,43,1,0.2034
53,5,43,3,0.0007
53,5,44,1,0.0769
53,5,44,2,0.0024
53,5,44,3,0.0006
53,5,45,1,0.0025
53,5,45,3,0.0007
53,5,46,3,0.0007
53,5,47,1,0.0026
53,5,47,3,0.0007
53,5,48,1,0.006
53,5,48,2,0.0046
53,5,48,3,0.0008
53,5,49,1,0.0055
53,5,49,2,0.0059
53,5,49,3,0.0005
53,5,50,1,0.0052
53,5,50,2,0.0158
53,5,50,3,0.0005
53,5,51,2,0.0138
53,5,51,3,0.0005
53,5,52,1,0.0029
53,5,52,2,0.0102
53,5,52,3,0.0005
53,5,53,1,0.0116
53,5,53,3,0.0006
53,6,34,2,0.0203
53,6,35,1,0.2057
53,6,35,2,0.0261
53,6,35,3,0.0019
53,6,36,2,0.0152
53,6,36,3,0.0022
53,6,37,1,0.3595
53,6,37,3,0.0019
53,6,38,2,0.1032
53,6,38,3,0.0018
53,6,39,2,0.0486
53,6,39,3,0.0019
53,6,40,2,0.0969
53,6,40,3,0.002
53,6,41,2,0.1193
53,6,41,3,0.002
53,6,42,2,0.1286
53,6,42,3,0.0021
53,6,43,3,0.0022
53,6,44,2,0.1689
53,6,44,3,0.0018
53,6,45,3,0.0019
53,6,46,1,0.0342
53,6,46,2,0.0155
53,6,46,3,0.0021
53,6,47,1,0.1426
53,6,47,2,0.1115
53,6,47,3,0.0021
53,6,48,3,0.0022
53,6,49,3,0.0015
53,6,50,1,0.0449
53,6,50,2,0.0315
53,6,50,3,0.0015
53,6,51,1,0.0322
53,6,51,2,0.0313
53,6,51,3,0.0016
53,6,52,1,0.0277
53,6,52,2,0.0213
53,6,52,3,0.0016
53,6,53,1,0.1532
53,6,53,2,0.0537
53,6,53,3,0.0017
53,7,34,2,0.0743
53,7,34,3,0.0007
53,7,35,1,0.0404
53,7,35,2,0.1082
53,7,35,3,0.0001
53,7,36,1,0.0361
53,7,36,2,0.064
53,7,36,3,0.0001
53,7,37,1,0.0309
53,7,37,3,0.0001
53,7,38,1,0.0679
53,7,38,3,0.0001
53,7,39,3,0.0001
53,7,40,1,0.0432
53,7,40,3,0.0001
53,7,41,1,0.0605
53,7,41,3,0.0001
53,7,42,1,0.099
53,7,42,3,0.0001
53,7,43,3,0.0001
53,7,44,3,0.0001
53,7,45,1,0.0419
53,7,45,3,0.0001
53,7,46,1,0.3928
53,7,46,3,0.0001
53,7,47,3,0.0001
53,7,48,3,0.0001
53,7,49,3,0.0001
53,7,50,3,0.0001
53,7,51,1,0.0825
53,7,51,2,0.0362
53,7,51,3,0.0001
53,7,52,3,0.0001
53,7,53,1,0.0267
53,7,53,2,0.0339
53,7,53,3,0.0001
53,8,34,1,0.0581
53,8,35,2,0.0003
53,8,35,3,0.0556
53,8,36,2,0.0092
53,8,41,1,0.1752
53,8,46,1,0.7229
53,8,49,2,0.2869
53,8,50,2,0.4099
53,8,53,2,0.2175
53,9,34,1,0.0547
53,9,34,2,0.0928
53,9,35,1,0.0124
53,9,35,2,0.2298
53,9,35,3,0.0024
53,9,36,1,0.0439
53,9,36,2,0.3331
53,9,36,3,0
53,9,37,1,0.0288
53,9,37,3,0
53,9,38,3,0
53,9,39,3,0
53,9,40,3,0
53,9,41,3,0
53,9,42,1,0.0019
53,9,42,3,0
53,9,43,1,0.0003
53,9,43,3,0
53,9,44,3,0
53,9,45,1,0.0346
53,9,45,3,0
53,9,46,3,0
53,9,47,3,0
53,9,48,1,0.0578
53,9,48,3,0
53,9,49,1,0.1858
53,9,49,3,0
53,9,50,1,0.2853
53,9,50,3,0
53,9,51,1,0.1034
53,9,51,2,0.0175
53,9,51,3,0
53,9,52,3,0
53,9,53,2,0.0226
53,9,53,3,0
53,10,34,1,0.0044
53,10,34,2,0.0078
53,10,35,1,0.0609
53,10,35,2,0.0111
53,10,35,3,0.0003
53,10,36,2,0.2371
53,10,36,3,0.0003
53,10,37,3,0.0003
53,10,38,3,0.0003
53,10,39,1,0.0552
53,10,39,3,0.0003
53,10,40,3,0.0003
53,10,41,1,0.1605
53,10,41,3,0.0003
53,10,42,1,0.2306
53,10,42,3,0.0003
53,10,43,3,0.0003
53,10,44,1,0.0221
53,10,44,2,0.0093
53,10,44,3,0.0003
53,10,45,1,0.0604
53,10,45,2,0.0061
53,10,45,3,0.0003
53,10,46,1,0.0802
53,10,46,3,0.0003
53,10,47,1,0.0289
53,10,47,2,0.0157
53,10,47,3,0.0003
53,10,48,1,0.174
53,10,48,2,0.0921
53,10,48,3,0.0003
53,10,49,1,0.0111
53,10,49,2,0.1542
53,10,49,3,0.0002
53,10,50,1,0.0108
53,10,50,2,0.144
53,10,50,3,0.0002
53,10,51,3,0.0002
53,10,52,3,0.0002
53,10,53,1,0.039
53,10,53,2,0.2842
53,10,53,3,0.0002
53,11,34,1,0.0002
53,11,34,2,0.0603
53,11,35,2,0.1614
53,11,35,3,0.0022
53,11,36,1,0.005
53,11,36,2,0.0965
53,11,36,3,0.002
53,11,37,1,0.0722
53,11,37,3,0.0017
53,11,38,1,0.0132
53,11,38,3,0.0017
53,11,39,1,0.1387
53,11,39,3,0.0017
53,11,40,3,0.0018
53,11,41,3,0.0018
53,11,42,1,0.3398
53,11,42,3,0.0019
53,11,43,1,0.1924
53,11,43,2,0.153
53,11,43,3,0.002
53,11,44,1,0.122
53,11,44,2,0.0032
53,11,44,3,0.0016
53,11,45,2,0.1431
53,11,45,3,0.0018
53,11,46,1,0.0041
53,11,46,2,0.5137
53,11,46,3,0.0019
53,11,47,2,0.2817
53,11,47,3,0.0019
53,11,48,3,0.002
53,11,49,3,0.0014
53,11,50,3,0.0014
53,11,51,3,0.0014
53,11,52,3,0.0014
53,11,53,3,0.0015
53,12,34,1,0.0418
53,12,34,2,0.0667
53,12,35,2,0.0051
53,12,35,3,0.0001
53,12,36,1,0.0404
53,12,36,3,0.0001
53,12,37,3,0.0001
53,12,38,3,0.0001
53,12,39,3,0.0001
53,12,40,3,0.0001
53,12,41,3,0.0001
53,12,42,3,0.0001
53,12,43,3,0.0001
53,12,44,3,0.0001
53,12,45,3,0.0001
53,12,46,1,0.1254
53,12,46,3,0.0001
53,12,47,3,0.0001
53,12,48,1,0.0622
53,12,48,2,0.0329
53,12,48,3,0.0001
53,12,49,1,0.0892
53,12,49,2,0.0412
53,12,49,3,0.0001
53,12,50,1,0.0713
53,12,50,2,0.0751
53,12,50,3,0.0001
53,12,51,1,0.0289
53,12,51,2,0.1897
53,12,51,3,0.0001
53,12,52,1,0.0803
53,12,52,2,0.5086
53,12,52,3,0.0001
53,12,53,3,0.0001
53,13,34,2,0.0207
53,13,35,2,0.0263
53,13,35,3,0.0007
53,13,36,2,0.0087
53,13,36,3,0.0008
53,13,37,1,0.0763
53,13,37,3,0.0007
53,13,38,3,0.0007
53,13,39,3,0.0007
53,13,40,2,0.118
53,13,40,3,0.0008
53,13,41,2,0.1518
53,13,41,3,0.0008
53,13,42,3,0.0008
53,13,43,2,0.0367
53,13,43,3,0.0008
53,13,44,2,0.0964
53,13,44,3,0.0007
53,13,45,1,0.83
53,13,45,2,0.1029
53,13,45,3,0.0007
53,13,46,2,0.1102
53,13,46,3,0.0008
53,13,47,2,0.0835
53,13,47,3,0.0008
53,13,48,3,0.0009
53,13,49,2,0.0345
53,13,49,3,0.0006
53,13,50,2,0.0003
53,13,50,3,0.0006
53,13,51,2,0.0148
53,13,51,3,0.0006
53,13,52,2,0.0533
53,13,52,3,0.0006
53,13,53,2,0.0301
53,13,53,3,0.0006
53,14,34,2,0.0127
53,14,35,2,0.0111
53,14,35,3,0.0002
53,14,36,2,0.0048
53,14,36,3,0.0003
53,14,37,1,0.0137
53,14,37,2,0.0009
53,14,37,3,0.0003
53,14,38,1,0.0399
53,14,38,2,0.0566
53,14,38,3,0.0002
53,14,39,1,0.0958
53,14,39,2,0.164
53,14,39,3,0.0002
53,14,40,1,0.7873
53,14,40,3,0.0003
53,14,41,2,0.093
53,14,41,3,0.0003
53,14,42,2,0.043
53,14,42,3,0.0003
53,14,43,2,0.0005
53,14,43,3,0.0003
53,14,44,2,0.1816
53,14,44,3,0.0002
53,14,45,2,0.1202
53,14,45,3,0.0003
53,14,46,2,0.074
53,14,46,3,0.0003
53,14,47,3,0.0003
53,14,48,2,0.1738
53,14,48,3,0.0003
53,14,49,2,0.0368
53,14,49,3,0.0002
53,14,50,2,0.0972
53,14,50,3,0.0002
53,14,51,2,0.0699
53,14,51,3,0.0002
53,14,52,2,0.0654
53,14,52,3,0.0002
53,14,53,1,0.0633
53,14,53,3,0.0002
53,15,34,2,0.0137
53,15,34,3,0.0859
53,15,35,2,0.0103
53,15,35,3,0.0868
53,15,36,2,0.0022
53,15,36,3,0.001
53,15,37,1,0.0381
53,15,37,3,0.0009
53,15,38,1,0.2286
53,15,38,3,0.0008
53,15,39,2,0.1005
53,15,39,3,0.0008
53,15,40,2,0.1598
53,15,40,3,0.0009
53,15,41,2,0.1552
53,15,41,3,0.0009
53,15,42,2,0.1454
53,15,42,3,0.0009
53,15,43,2,0.1606
53,15,43,3,0.001
53,15,44,3,0.0008
53,15,45,3,0.0009
53,15,46,3,0.0009
53,15,47,3,0.001
53,15,48,3,0.001
53,15,49,2,0.1118
53,15,49,3,0.0007
53,15,50,3,0.0007
53,15,51,3,0.0007
53,15,52,2,0.0935
53,15,52,3,0.0007
53,15,53,1,0.7333
53,15,53,3,0.0007
53,16,34,2,0.0113
53,16,35,2,0.0144
53,16,35,3,0.0002
53,16,36,3,0.0002
53,16,37,1,0.1776
53,16,37,3,0.0002
53,16,38,1,0.7404
53,16,38,2,0.0603
53,16,38,3,0.0002
53,16,39,2,0.1613
53,16,39,3,0.0002
53,16,40,2,0.0505
53,16,40,3,0.0002
53,16,41,2,0.1292
53,16,41,3,0.0002
53,16,42,2,0.0713
53,16,42,3,0.0002
53,16,43,3,0.0002
53,16,44,3,0.0002
53,16,45,2,0.0529
53,16,45,3,0.0002
53,16,46,2,0.1699
53,16,46,3,0.0002
53,16,47,2,0.194
53,16,47,3,0.0002
53,16,48,3,0.0002
53,16,49,3,0.0001
53,16,50,2,0.0785
53,16,50,3,0.0001
53,16,51,2,0.0436
53,16,51,3,0.0002
53,16,52,3,0.0002
53,16,53,3,0.0002
53,17,34,1,0.0315
53,17,34,2,0.0336
53,17,35,1,0.0157
53,17,35,2,0.0274
53,17,35,3,0.0028
53,17,36,2,0.2222
53,17,36,3,0.0033
53,17,37,1,0.0271
53,17,37,3,0.0028
53,17,38,1,0.1187
53,17,38,3,0.0027
53,17,39,1,0.0772
53,17,39,2,0.2334
53,17,39,3,0.0028
53,17,40,2,0.8785
53,17,40,3,0.003
53,17,41,1,0.1433
53,17,41,3,0.003
53,17,42,1,0.0409
53,17,42,3,0.0031
53,17,43,3,0.0032
53,17,44,3,0.0026
53,17,45,3,0.0029
53,17,46,3,0.0031
53,17,47,3,0.0032
53,17,48,3,0.0033
53,17,49,3,0.0023
53,17,50,3,0.0023
53,17,51,3,0.0023
53,17,52,3,0.0023
53,17,53,1,0.0849
53,17,53,3,0.0025
53,18,34,1,0.0559
53,18,34,2,0.0032
53,18,35,3,0.0036
53,18,36,1,0.014
53,18,36,2,0.9092
53,18,36,3,0.0043
53,18,37,1,0.0494
53,18,37,3,0.0037
53,18,38,1,0.0955
53,18,38,3,0.0035
53,18,39,1,0.0496
53,18,39,3,0.0036
53,18,40,1,0.1702
53,18,40,3,0.0038
53,18,41,3,0.0039
53,18,42,3,0.0041
53,18,43,3,0.0042
53,18,44,3,0.0034
53,18,45,3,0.0038
53,18,46,3,0.004
53,18,47,3,0.0041
53,18,48,3,0.0043
53,18,49,3,0.0029
53,18,50,3,0.0029
53,18,51,3,0.003
53,18,52,3,0.003
53,18,53,2,0.0672
53,18,53,3,0.0695
53,19,34,2,0.0891
53,19,35,3,0.0002
53,19,36,1,0.0335
53,19,36,2,0.11
53,19,36,3,0.0002
53,19,37,1,0.094
53,19,37,3,0.0002
53,19,38,1,0.004
53,19,38,3,0.0002
53,19,39,1,0.1145
53,19,39,3,0.0002
53,19,40,1,0.2144
53,19,40,3,0.0002
53,19,41,1,0.0907
53,19,41,3,0.0002
53,19,42,1,0.0096
53,19,42,3,0.0002
53,19,43,1,0.0009
53,19,43,2,0.1641
53,19,43,3,0.0002
53,19,44,3,0.0002
53,19,45,3,0.0002
53,19,46,3,0.0002
53,19,47,3,0.0002
53,19,48,3,0.0002
53,19,49,3,0.0002
53,19,50,3,0.0002
53,19,51,3,0.0002
53,19,52,3,0.0002
53,19,53,1,0.0541
53,19,53,2,0.5922
53,19,53,3,0.0002
53,20,34,1,0.0134
53,20,34,2,0.0799
53,20,35,1,0.0091
53,20,35,2,0.1142
53,20,35,3,0.0009
53,20,36,1,0.0107
53,20,36,2,0.0199
53,20,36,3,0.0011
53,20,37,1,0.1743
53,20,37,3,0.0009
53,20,38,3,0.0009
53,20,39,1,0.168
53,20,39,3,0.0009
53,20,40,1,0.2464
53,20,40,3,0.0036
53,20,41,2,0.1845
53,20,41,3,0.0036
53,20,42,1,0.1448
53,20,42,2,0.0328
53,20,42,3,0.0037
53,20,43,1,0.0047
53,20,43,2,0.0522
53,20,43,3,0.0037
53,20,44,1,0.0024
53,20,44,2,0.0668
53,20,44,3,0.007
53,20,45,3,0.0048
53,20,46,3,0.0036
53,20,47,2,0.0003
53,20,47,3,0.0037
53,20,48,3,0.0037
53,20,49,3,0.0035
53,20,50,3,0.0067
53,20,51,3,0.0034
53,20,52,2,0.0211
53,20,52,3,0.0047
53,20,53,1,0.0067
53,20,53,2,0.264
53,20,53,3,0.0299
53,21,34,1,0.0157
53,21,34,2,0.0189
53,21,34,3,0.0002
53,21,35,1,0.014
53,21,35,2,0.0428
53,21,35,3,0.0004
53,21,36,1,0.0216
53,21,36,2,0.0043
53,21,36,3,0.0003
53,21,37,3,0.0002
53,21,38,2,0.0107
53,21,38,3,0.0002
53,21,39,1,0.0998
53,21,39,2,0.0527
53,21,39,3,0.0002
53,21,40,2,0.1419
53,21,40,3,0.0002
53,21,41,1,0.2542
53,21,41,2,0.0429
53,21,41,3,0.0003
53,21,42,2,0.0764
53,21,42,3,0.0027
53,21,43,1,0.037
53,21,43,2,0.0537
53,21,43,3,0.0027
53,21,44,1,0.0241
53,21,44,2,0.1207
53,21,44,3,0.0026
53,21,45,3,0.0027
53,21,46,3,0.0027
53,21,47,1,0.1041
53,21,47,2,0.1612
53,21,47,3,0.0027
53,21,48,3,0.0027
53,21,49,3,0.0026
53,21,50,1,0.0336
53,21,50,2,0.0221
53,21,50,3,0.0086
53,21,51,3,0.0102
53,21,52,3,0.0085
53,21,53,1,0.1604
53,21,53,2,0.1147
53,21,53,3,0.0197
53,22,34,2,0.0466
53,22,34,3,0.0017
53,22,35,1,0.004
53,22,35,2,0.0398
53,22,35,3,0.0015
53,22,36,1,0.0023
53,22,36,2,0.0553
53,22,36,3,0.0008
53,22,37,3,0.0007
53,22,38,3,0.0089
53,22,39,3,0.0089
53,22,40,3,0.0089
53,22,41,1,0.2515
53,22,41,3,0.009
53,22,42,2,0.1463
53,22,42,3,0.009
53,22,43,1,0.0131
53,22,43,2,0.0838
53,22,43,3,0.009
53,22,44,3,0.0089
53,22,45,1,0.0124
53,22,45,2,0.0404
53,22,45,3,0.0171
53,22,46,1,0.0363
53,22,46,2,0.0862
53,22,46,3,0.0172
53,22,47,3,0.0172
53,22,48,1,0.0649
53,22,48,2,0.0582
53,22,48,3,0.0173
53,22,49,1,0.0443
53,22,49,2,0.0225
53,22,49,3,0.017
53,22,50,3,0.017
53,22,51,3,0.017
53,22,52,3,0.017
53,22,53,2,0.1396
53,22,53,3,0.0253
53,23,34,1,0.0113
53,23,34,2,0.0578
53,23,34,3,0.0006
53,23,35,1,0.0204
53,23,35,2,0.0208
53,23,35,3,0.0002
53,23,36,1,0.0236
53,23,36,2,0.0635
53,23,36,3,0.0001
53,23,37,3,0.0001
53,23,38,3,0.0001
53,23,39,3,0.0001
53,23,40,3,0.0001
53,23,41,1,0.1179
53,23,41,3,0.0001
53,23,42,3,0.0008
53,23,43,1,0.1397
53,23,43,2,0.0193
53,23,43,3,0.0014
53,23,44,3,0.0018
53,23,45,1,0.116
53,23,45,2,0.16
53,23,45,3,0.0017
53,23,46,3,0.0008
53,23,47,1,0.041
53,23,47,2,0.1187
53,23,47,3,0.0008
53,23,48,1,0.0893
53,23,48,2,0.1754
53,23,48,3,0.0008
53,23,49,3,0.0007
53,23,50,1,0.0478
53,23,50,2,0.0627
53,23,50,3,0.0003
53,23,51,3,0.0001
53,23,52,3,0.0001
53,23,53,1,0.0868
53,23,53,2,0.2202
53,24,34,1,0.0246
53,24,34,2,0.2425
53,24,35,1,0.0124
53,24,35,2,0.1956
53,24,35,3,0.0042
53,24,36,1,0.0311
53,24,36,2,0.0381
53,24,36,3,0.005
53,24,37,1,0.0696
53,24,37,3,0.0043
53,24,38,1,0.1375
53,24,38,3,0.0041
53,24,39,1,0.1616
53,24,39,3,0.0042
53,24,40,1,0.1535
53,24,40,2,0.3518
53,24,40,3,0.0045
53,24,41,1,0.0285
53,24,41,3,0.0046
53,24,42,1,0.019
53,24,42,3,0.0047
53,24,43,1,0.0161
53,24,43,2,0.0288
53,24,43,3,0.0049
53,24,44,3,0.004
53,24,45,3,0.0079
53,24,46,3,0.0046
53,24,47,3,0.0048
53,24,48,3,0.0051
53,24,49,3,0.0034
53,24,50,3,0.0034
53,24,51,3,0.0035
53,24,52,3,0.0035
53,24,53,1,0.0309
53,24,53,3,0.0037
53,25,34,2,0.1267
53,25,34,3,0.0074
53,25,35,1,0.0291
53,25,35,2,0.0494
53,25,35,3,0.0051
53,25,36,1,0.0004
53,25,36,2,0.0834
53,25,36,3,0.0004
53,25,37,3,0.0003
53,25,38,1,0.1384
53,25,38,3,0.0003
53,25,39,1,0.2577
53,25,39,3,0.0003
53,25,40,1,0.1498
53,25,40,3,0.0004
53,25,41,3,0.0004
53,25,42,3,0.0004
53,25,43,3,0.0004
53,25,44,1,0.1087
53,25,44,2,0.2738
53,25,44,3,0.0003
53,25,45,1,0.0022
53,25,45,2,0.2407
53,25,45,3,0.0003
53,25,46,2,0.1037
53,25,46,3,0.0113
53,25,47,2,0.0176
53,25,47,3,0.0113
53,25,48,3,0.0113
53,25,49,3,0.0112
53,25,50,3,0.0097
53,25,51,3,0.0038
53,25,52,3,0.0038
53,25,53,1,0.0806
53,25,53,3,0.0059
54,1,34,1,0.0447
54,1,34,2,0.0956
54,1,35,1,0.0208
54,1,35,2,0.2458
54,1,35,3,0.0013
54,1,36,1,0.0082
54,1,36,2,0.1521
54,1,36,3,0.0015
54,1,37,3,0.0013
54,1,38,3,0.0012
54,1,39,3,0.0013
54,1,40,2,0.0142
54,1,40,3,0.0013
54,1,41,1,0.0287
54,1,41,2,0.1096
54,1,41,3,0.0014
54,1,42,1,0.166
54,1,42,2,0.0962
54,1,42,3,0.0014
54,1,43,1,0.0086
54,1,43,2,0.0116
54,1,43,3,0.0015
54,1,44,1,0.0181
54,1,44,2,0.0241
54,1,44,3,0.0012
54,1,45,1,0.0143
54,1,45,2,0.0172
54,1,45,3,0.0013
54,1,46,1,0.0256
54,1,46,2,0.0156
54,1,46,3,0.0014
54,1,47,1,0.014
54,1,47,2,0.0138
54,1,47,3,0.0014
54,1,48,3,0.0015
54,1,49,1,0.0012
54,1,49,2,0.0024
54,1,49,3,0.001
54,1,50,3,0.001
54,1,51,3,0.0011
54,1,52,1,0.002
54,1,52,2,0.0039
54,1,52,3,0.0011
54,1,53,1,0.0055
54,1,53,2,0.0082
54,1,53,3,0.0011
54,1,54,1,0.0035
54,1,54,2,0.0106
54,1,54,3,0.0006
54,2,34,2,0.0257
54,2,35,2,0.0271
54,2,35,3,0.0015
54,2,36,2,0.0148
54,2,36,3,0.0018
54,2,37,2,0.0069
54,2,37,3,0.0015
54,2,38,2,0.1224
54,2,38,3,0.0015
54,2,39,2,0.1535
54,2,39,3,0.0015
54,2,40,2,0.1363
54,2,40,3,0.0016
54,2,41,2,0.0343
54,2,41,3,0.0016
54,2,42,3,0.0017
54,2,43,2,0.0091
54,2,43,3,0.0017
54,2,44,2,0.0397
54,2,44,3,0.0014
54,2,45,2,0.1575
54,2,45,3,0.0015
54,2,46,2,0.1018
54,2,46,3,0.0016
54,2,47,2,0.006
54,2,47,3,0.0017
54,2,48,2,0.107
54,2,48,3,0.0018
54,2,49,3,0.0012
54,2,50,2,0.0338
54,2,50,3,0.0012
54,2,51,2,0.082
54,2,51,3,0.0012
54,2,52,3,0.0012
54,2,53,2,0.1194
54,2,53,3,0.0013
54,2,54,3,0.0007
54,3,34,1,0.0132
54,3,34,2,0.2177
54,3,35,1,0.0141
54,3,35,2,0.2017
54,3,35,3,0.0022
54,3,36,1,0.0195
54,3,36,3,0.0012
54,3,37,1,0.0367
54,3,37,3,0.0011
54,3,38,1,0.0951
54,3,38,3,0.001
54,3,39,3,0.001
54,3,40,1,0.1266
54,3,40,3,0.0011
54,3,41,1,0.2307
54,3,41,3,0.0011
54,3,42,1,0.068
54,3,42,3,0.0012
54,3,43,3,0.0012
54,3,44,3,0.001
54,3,45,3,0.0011
54,3,46,3,0.0011
54,3,47,3,0.0012
54,3,48,3,0.0013
54,3,49,3,0.0009
54,3,50,3,0.0008
54,3,51,3,0.0009
54,3,52,3,0.0009
54,3,53,3,0.0009
54,3,54,3,0.0005
54,4,34,1,0.0152
54,4,34,2,0.0805
54,4,35,1,0.0062
54,4,35,2,0.2642
54,4,35,3,0.0035
54,4,36,1,0.0097
54,4,36,2,0.1089
54,4,36,3,0.0101
54,4,37,3,0.0036
54,4,38,3,0.0034
54,4,39,1,0.0583
54,4,39,3,0.0035
54,4,40,1,0.0503
54,4,40,3,0.0037
54,4,41,1,0.1571
54,4,41,3,0.0038
54,4,42,1,0.1819
54,4,42,3,0.0039
54,4,43,1,0.111
54,4,43,2,0.2565
54,4,43,3,0.004
54,4,44,1,0.0902
54,4,44,2,0.1715
54,4,44,3,0.0033
54,4,45,1,0.1626
54,4,45,3,0.0036
54,4,46,1,0.0174
54,4,46,3,0.0038
54,4,47,3,0.0039
54,4,48,3,0.0042
54,4,49,3,0.0028
54,4,50,3,0.0028
54,4,51,1,0.0014
54,4,51,3,0.0029
54,4,52,1,0.0062
54,4,52,3,0.0029
54,4,53,1,0.0069
54,4,53,3,0.0031
54,4,54,1,0.009
54,4,54,3,0.0016
54,5,34,1,0.0279
54,5,34,2,0.0292
54,5,35,2,0.0254
54,5,35,3,0.0006
54,5,36,2,0.0962
54,5,36,3,0.0008
54,5,37,1,0.0799
54,5,37,3,0.0006
54,5,38,1,0.0719
54,5,38,3,0.0006
54,5,39,2,0.0398
54,5,39,3,0.0006
54,5,40,2,0.6904
54,5,40,3,0.0007
54,5,41,1,0.1759
54,5,41,3,0.0007
