 mnumyr,mnumnr,m24,m4,LDLM
54,21,11,3,1347.969
54,21,12,3,1397.352
54,21,13,3,1462.003
54,21,14,3,1460.625
54,21,15,3,1473.464
54,21,16,3,1447.266
54,21,17,3,1054.733
54,21,18,3,943.213
54,21,19,3,857.442
54,21,20,3,847.914
54,21,21,3,842.539
54,21,22,3,831.320
54,21,23,3,791.293
54,21,24,3,803.385
54,21,1,4,2038.846
54,21,2,4,2026.620
54,21,3,4,1961.521
54,21,4,4,1902.197
54,21,5,4,1790.596
54,21,6,4,1755.639
54,21,7,4,1843.361
54,21,8,4,2262.284
54,21,9,4,2509.791
54,21,10,4,2754.367
54,21,11,4,2694.696
54,21,12,4,2819.579
54,21,13,4,2725.322
54,21,14,4,2779.980
54,21,15,4,2777.074
54,21,16,4,2760.062
54,21,17,4,2284.923
54,21,18,4,2229.990
54,21,19,4,2211.282
54,21,20,4,2152.483
54,21,21,4,2059.590
54,21,22,4,1960.461
54,21,23,4,1961.207
54,21,24,4,1983.026
54,22,1,1,1239.733
54,22,2,1,1242.615
54,22,3,1,1196.153
54,22,4,1,1153.017
54,22,5,1,1074.058
54,22,6,1,1044.775
54,22,7,1,1024.468
54,22,8,1,1501.425
54,22,9,1,2541.142
54,22,10,1,3323.932
54,22,11,1,2387.339
54,22,12,1,1726.217
54,22,13,1,1683.568
54,22,14,1,1642.375
54,22,15,1,1509.677
54,22,16,1,1622.275
54,22,17,1,1326.770
54,22,18,1,1122.857
54,22,19,1,1118.189
54,22,20,1,1092.659
54,22,21,1,1087.618
54,22,22,1,1068.456
54,22,23,1,1127.547
54,22,24,1,1187.042
54,22,1,2,1683.473
54,22,2,2,1721.333
54,22,3,2,1661.541
54,22,4,2,1608.259
54,22,5,2,1522.453
54,22,6,2,1522.569
54,22,7,2,1691.685
54,22,8,2,2338.340
54,22,9,2,3125.334
54,22,10,2,3449.150
54,22,11,2,2997.443
54,22,12,2,3004.262
54,22,13,2,2883.063
54,22,14,2,2893.146
54,22,15,2,2873.390
54,22,16,2,2988.706
54,22,17,2,2162.323
54,22,18,2,1812.311
54,22,19,2,1587.392
54,22,20,2,1538.730
54,22,21,2,1543.510
54,22,22,2,1521.891
54,22,23,2,1594.347
54,22,24,2,1658.210
54,22,1,3,887.690
54,22,2,3,904.643
54,22,3,3,867.761
54,22,4,3,825.936
54,22,5,3,769.044
54,22,6,3,752.157
54,22,7,3,887.898
54,22,8,3,1290.451
54,22,9,3,1862.354
54,22,10,3,1940.948
54,22,11,3,1401.120
54,22,12,3,1381.608
54,22,13,3,1514.821
54,22,14,3,1487.135
54,22,15,3,1402.307
54,22,16,3,1481.030
54,22,17,3,987.721
54,22,18,3,864.047
54,22,19,3,831.762
54,22,20,3,813.713
54,22,21,3,787.161
54,22,22,3,769.997
54,22,23,3,814.905
54,22,24,3,859.988
54,22,1,4,2197.510
54,22,2,4,2182.377
54,22,3,4,2091.832
54,22,4,4,2009.186
54,22,5,4,1860.537
54,22,6,4,1805.957
54,22,7,4,1800.157
54,22,8,4,2067.125
54,22,9,4,3131.749
54,22,10,4,3219.994
54,22,11,4,2938.311
54,22,12,4,2860.325
54,22,13,4,2880.906
54,22,14,4,2649.166
54,22,15,4,2948.612
54,22,16,4,2756.691
54,22,17,4,2084.897
54,22,18,4,2111.505
54,22,19,4,2069.327
54,22,20,4,1988.318
54,22,21,4,1957.954
54,22,22,4,1895.207
54,22,23,4,1985.641
54,22,24,4,2086.383
54,23,1,1,1377.517
54,23,2,1,1342.149
54,23,3,1,1155.896
54,23,4,1,1078.420
54,23,5,1,1066.738
54,23,6,1,1048.316
54,23,7,1,1060.624
54,23,8,1,1996.377
54,23,9,1,2233.831
54,23,10,1,2490.796
54,23,11,1,2491.393
54,23,12,1,2487.070
54,23,13,1,2489.084
54,23,14,1,2425.024
54,23,15,1,2208.962
54,23,16,1,2093.654
54,23,17,1,2034.486
54,23,18,1,1303.409
54,23,19,1,1296.782
54,23,20,1,1271.822
54,23,21,1,1258.299
54,23,22,1,1239.094
54,23,23,1,1280.932
54,23,24,1,1324.999
54,23,1,2,1884.932
54,23,2,2,1859.268
54,23,3,2,1805.546
54,23,4,2,1786.282
54,23,5,2,1764.197
54,23,6,2,1733.478
54,23,7,2,2004.707
54,23,8,2,3800.523
54,23,9,2,4212.409
54,23,10,2,4306.382
54,23,11,2,4304.010
54,23,12,2,4319.633
54,23,13,2,4360.706
54,23,14,2,4377.762
54,23,15,2,4229.981
54,23,16,2,4110.154
54,23,17,2,3600.731
54,23,18,2,2751.045
54,23,19,2,2556.590
54,23,20,2,2053.243
54,23,21,2,1944.550
54,23,22,2,1964.705
54,23,23,2,1944.060
54,23,24,2,1899.776
54,23,1,3,1145.987
54,23,2,3,1155.789
54,23,3,3,1129.907
54,23,4,3,1108.962
54,23,5,3,1124.307
54,23,6,3,1166.396
54,23,7,3,1312.673
54,23,8,3,1923.218
54,23,9,3,2067.601
54,23,10,3,2093.388
54,23,11,3,2043.099
54,23,12,3,2043.025
54,23,13,3,2054.005
54,23,14,3,2041.534
54,23,15,3,2034.156
54,23,16,3,2012.624
54,23,17,3,1852.679
54,23,18,3,1775.577
54,23,19,3,1405.188
54,23,20,3,1176.524
54,23,21,3,1236.283
54,23,22,3,1305.240
54,23,23,3,1117.538
54,23,24,3,1113.551
54,23,1,4,2210.681
54,23,2,4,2143.550
54,23,3,4,2096.255
54,23,4,4,2118.875
54,23,5,4,2159.442
54,23,6,4,2225.124
54,23,7,4,2240.483
54,23,8,4,2888.112
54,23,9,4,3978.286
54,23,10,4,3983.190
54,23,11,4,4000.627
54,23,12,4,4008.398
54,23,13,4,4004.121
54,23,14,4,4019.182
54,23,15,4,3995.504
54,23,16,4,3965.729
54,23,17,4,3485.374
54,23,18,4,2663.048
54,23,19,4,2462.253
54,23,20,4,2555.349
54,23,21,4,2622.184
54,23,22,4,2629.778
54,23,23,4,2434.711
54,23,24,4,2351.101
54,24,1,1,900.216
54,24,2,1,896.696
54,24,3,1,880.943
54,24,4,1,869.230
54,24,5,1,866.015
54,24,6,1,873.415
54,24,7,1,927.168
54,24,8,1,1002.061
54,24,9,1,1061.917
54,24,10,1,1228.545
54,24,11,1,1274.476
54,24,12,1,1195.305
54,24,13,1,1202.382
54,24,14,1,1214.776
54,24,15,1,1194.233
54,24,16,1,1063.748
54,24,17,1,1012.997
54,24,18,1,942.596
54,24,19,1,902.412
54,24,20,1,888.790
54,24,21,1,886.029
54,24,22,1,871.654
54,24,23,1,875.678
54,24,24,1,882.963
54,24,1,2,1194.812
54,24,2,2,1211.037
54,24,3,2,1188.049
54,24,4,2,1184.793
54,24,5,2,1226.587
54,24,6,2,1223.065
54,24,7,2,1304.740
54,24,8,2,1548.529
54,24,9,2,1693.807
54,24,10,2,1828.007
54,24,11,2,1824.281
54,24,12,2,1815.163
54,24,13,2,1837.922
54,24,14,2,1868.466
54,24,15,2,1818.587
54,24,16,2,1728.298
54,24,17,2,1554.495
54,24,18,2,1300.730
54,24,19,2,1192.719
54,24,20,2,1178.598
54,24,21,2,1168.160
54,24,22,2,1160.632
54,24,23,2,1170.339
54,24,24,2,1207.748
54,24,1,3,657.808
54,24,2,3,653.431
54,24,3,3,647.086
54,24,4,3,650.926
54,24,5,3,669.053
54,24,6,3,660.128
54,24,7,3,733.051
54,24,8,3,882.302
54,24,9,3,973.512
54,24,10,3,1024.595
54,24,11,3,1041.932
54,24,12,3,1058.911
54,24,13,3,1054.489
54,24,14,3,1047.212
54,24,15,3,1015.430
54,24,16,3,964.724
54,24,17,3,797.586
54,24,18,3,656.771
54,24,19,3,644.333
54,24,20,3,638.614
54,24,21,3,617.011
54,24,22,3,618.975
54,24,23,3,634.337
54,24,24,3,666.761
54,24,1,4,1514.660
54,24,2,4,1506.246
54,24,3,4,1493.132
54,24,4,4,1523.758
54,24,5,4,1573.186
54,24,6,4,1577.240
54,24,7,4,1581.887
54,24,8,4,1753.488
54,24,9,4,1995.237
54,24,10,4,2192.046
54,24,11,4,2336.539
54,24,12,4,2330.296
54,24,13,4,2304.571
54,24,14,4,2256.090
54,24,15,4,2101.061
54,24,16,4,1951.889
54,24,17,4,1746.902
54,24,18,4,1577.959
54,24,19,4,1552.900
54,24,20,4,1525.718
54,24,21,4,1495.239
54,24,22,4,1471.434
54,24,23,4,1469.668
54,24,24,4,1531.776
54,25,1,1,818.803
54,25,2,1,820.731
54,25,3,1,807.146
54,25,4,1,799.676
54,25,5,1,785.674
54,25,6,1,796.405
54,25,7,1,812.984
54,25,8,1,907.906
54,25,9,1,1331.820
54,25,10,1,1442.476
54,25,11,1,1479.823
54,25,12,1,1495.180
54,25,13,1,1415.119
54,25,14,1,1151.474
54,25,15,1,1077.854
54,25,16,1,1021.783
54,25,17,1,1029.614
54,25,18,1,839.979
54,25,19,1,819.485
54,25,20,1,807.564
54,25,21,1,791.274
54,25,22,1,776.239
54,25,23,1,787.275
54,25,24,1,801.684
54,25,1,2,864.978
54,25,2,2,890.682
54,25,3,2,875.519
54,25,4,2,864.032
54,25,5,2,846.093
54,25,6,2,858.676
54,25,7,2,1062.454
54,25,8,2,1446.067
54,25,9,2,1787.599
54,25,10,2,1829.754
54,25,11,2,1681.248
54,25,12,2,1761.059
54,25,13,2,1860.748
54,25,14,2,1789.866
54,25,15,2,1809.015
54,25,16,2,1722.503
54,25,17,2,1412.490
54,25,18,2,1081.755
54,25,19,2,942.134
54,25,20,2,906.389
54,25,21,2,899.805
54,25,22,2,874.143
54,25,23,2,878.545
54,25,24,2,889.153
54,25,1,3,453.284
54,25,2,3,460.454
54,25,3,3,453.037
54,25,4,3,448.129
54,25,5,3,440.610
54,25,6,3,450.809
54,25,7,3,553.534
54,25,8,3,812.245
54,25,9,3,1087.690
54,25,10,3,1073.557
54,25,11,3,1013.369
54,25,12,3,1044.030
54,25,13,3,1065.065
54,25,14,3,1058.099
54,25,15,3,1034.708
54,25,16,3,997.392
54,25,17,3,682.474
54,25,18,3,506.858
54,25,19,3,461.888
54,25,20,3,455.749
54,25,21,3,448.710
54,25,22,3,439.364
54,25,23,3,444.944
54,25,24,3,451.301
54,25,1,4,1233.174
54,25,2,4,1229.143
54,25,3,4,1201.497
54,25,4,4,1184.547
54,25,5,4,1150.258
54,25,6,4,1155.959
54,25,7,4,1216.528
54,25,8,4,1478.298
54,25,9,4,1850.347
54,25,10,4,2055.252
54,25,11,4,1954.853
54,25,12,4,2013.883
54,25,13,4,1971.144
54,25,14,4,2006.603
54,25,15,4,1931.731
54,25,16,4,1930.368
54,25,17,4,1535.114
54,25,18,4,1339.913
54,25,19,4,1251.289
54,25,20,4,1219.860
54,25,21,4,1208.259
54,25,22,4,1187.725
54,25,23,4,1200.255
54,25,24,4,1209.481
55,1,1,1,3550.393
55,1,2,1,3523.270
55,1,3,1,3464.603
55,1,4,1,3429.836
55,1,5,1,3392.586
55,1,6,1,3398.495
55,1,7,1,3510.308
55,1,8,1,3740.220
55,1,9,1,4390.079
55,1,10,1,5289.841
55,1,11,1,5356.183
55,1,12,1,5453.280
55,1,13,1,5322.687
55,1,14,1,5086.977
55,1,15,1,4967.021
55,1,16,1,4486.333
55,1,17,1,4414.999
55,1,18,1,3926.407
55,1,19,1,3737.279
55,1,20,1,3604.430
55,1,21,1,3575.015
55,1,22,1,3629.554
55,1,23,1,3664.299
55,1,24,1,3636.607
55,1,1,2,4079.985
55,1,2,2,4242.335
55,1,3,2,4520.234
55,1,4,2,4729.128
55,1,5,2,4929.507
55,1,6,2,4937.017
55,1,7,2,4853.158
55,1,8,2,5030.317
55,1,9,2,6092.981
55,1,10,2,6002.551
55,1,11,2,6350.446
55,1,12,2,6491.305
55,1,13,2,6646.625
55,1,14,2,6747.029
55,1,15,2,6847.393
55,1,16,2,6449.231
55,1,17,2,5263.060
55,1,18,2,4467.465
55,1,19,2,4275.191
55,1,20,2,4157.550
55,1,21,2,4068.198
55,1,22,2,4054.753
55,1,23,2,4094.606
55,1,24,2,4053.204
55,1,1,3,2463.159
55,1,2,3,2425.326
55,1,3,3,2436.354
55,1,4,3,2459.095
55,1,5,3,2498.048
55,1,6,3,2498.926
55,1,7,3,2505.312
55,1,8,3,2815.741
55,1,9,3,3402.521
55,1,10,3,3535.870
55,1,11,3,3667.442
55,1,12,3,3833.969
55,1,13,3,3974.995
55,1,14,3,3986.542
55,1,15,3,3899.045
55,1,16,3,3732.156
55,1,17,3,2944.678
55,1,18,3,2705.025
55,1,19,3,2576.522
55,1,20,3,2506.123
55,1,21,3,2512.669
55,1,22,3,2533.344
55,1,23,3,2537.861
55,1,24,3,2503.135
55,1,1,4,6159.046
55,1,2,4,6087.667
55,1,3,4,5964.390
55,1,4,4,5880.964
55,1,5,4,5902.314
55,1,6,4,5909.229
55,1,7,4,5993.047
55,1,8,4,6557.254
55,1,9,4,7912.020
55,1,10,4,9539.466
55,1,11,4,10001.091
55,1,12,4,9618.540
55,1,13,4,9487.608
55,1,14,4,9208.694
55,1,15,4,8967.198
55,1,16,4,8476.052
55,1,17,4,7741.446
55,1,18,4,6749.974
55,1,19,4,6336.404
55,1,20,4,6379.066
55,1,21,4,6408.462
55,1,22,4,6379.890
55,1,23,4,6379.247
55,1,24,4,6301.323
55,2,1,1,1674.332
55,2,2,1,1638.391
55,2,3,1,1593.183
55,2,4,1,1557.145
55,2,5,1,1509.034
55,2,6,1,1515.584
55,2,7,1,1774.360
55,2,8,1,2334.357
55,2,9,1,4630.513
55,2,10,1,6619.352
55,2,11,1,7965.294
55,2,12,1,7867.963
55,2,13,1,6092.710
55,2,14,1,5906.425
55,2,15,1,5541.104
55,2,16,1,4168.185
55,2,17,1,2832.495
55,2,18,1,2231.428
55,2,19,1,1884.377
55,2,20,1,1765.537
55,2,21,1,1759.927
55,2,22,1,1716.829
55,2,23,1,1703.167
55,2,24,1,1680.865
55,2,1,2,1700.845
55,2,2,2,1660.038
55,2,3,2,1607.932
55,2,4,2,1567.626
55,2,5,2,1518.241
55,2,6,2,1517.625
55,2,7,2,2530.674
55,2,8,2,4099.215
55,2,9,2,7744.387
55,2,10,2,10982.593
55,2,11,2,11801.580
55,2,12,2,10180.835
55,2,13,2,9117.783
55,2,14,2,8310.945
55,2,15,2,6498.750
55,2,16,2,5706.935
55,2,17,2,4709.503
55,2,18,2,3183.413
55,2,19,2,1974.939
55,2,20,2,1826.736
55,2,21,2,1806.329
55,2,22,2,1764.314
55,2,23,2,1743.037
55,2,24,2,1717.768
55,2,1,3,1100.159
55,2,2,3,1065.569
55,2,3,3,1033.331
55,2,4,3,1008.913
55,2,5,3,977.156
55,2,6,3,982.375
55,2,7,3,1473.329
55,2,8,3,2249.575
55,2,9,3,4383.887
55,2,10,3,6139.748
55,2,11,3,6771.277
55,2,12,3,5450.103
55,2,13,3,5392.563
55,2,14,3,4768.792
55,2,15,3,3727.107
55,2,16,3,2777.696
55,2,17,3,2390.408
55,2,18,3,1746.596
55,2,19,3,1251.002
55,2,20,3,1178.729
55,2,21,3,1160.087
55,2,22,3,1122.146
55,2,23,3,1108.187
55,2,24,3,1094.203
55,2,1,4,3317.525
55,2,2,4,3269.916
55,2,3,4,3183.022
55,2,4,4,3117.472
55,2,5,4,3024.027
55,2,6,4,3027.339
55,2,7,4,3225.326
55,2,8,4,3962.723
55,2,9,4,7897.576
55,2,10,4,11821.851
55,2,11,4,14505.028
55,2,12,4,14144.904
55,2,13,4,11844.454
55,2,14,4,11455.192
55,2,15,4,9884.655
55,2,16,4,7075.035
55,2,17,4,5504.716
55,2,18,4,4265.312
55,2,19,4,3743.960
55,2,20,4,3513.337
55,2,21,4,3451.102
55,2,22,4,3368.452
55,2,23,4,3352.771
55,2,24,4,3326.215
55,3,1,1,1861.146
55,3,2,1,1860.176
55,3,3,1,1845.026
55,3,4,1,1830.068
55,3,5,1,1832.950
55,3,6,1,1838.433
55,3,7,1,1853.474
55,3,8,1,1957.489
55,3,9,1,2051.837
55,3,10,1,2116.683
55,3,11,1,2157.926
55,3,12,1,2182.440
55,3,13,1,2191.611
55,3,14,1,2194.036
55,3,15,1,2156.345
55,3,16,1,2099.585
55,3,17,1,2003.945
55,3,18,1,1808.501
55,3,19,1,1800.966
55,3,20,1,1793.127
55,3,21,1,1830.857
55,3,22,1,1847.896
55,3,23,1,1845.474
55,3,24,1,1843.475
55,3,1,2,2876.412
55,3,2,2,2865.941
55,3,3,2,2871.056
55,3,4,2,2868.199
55,3,5,2,2865.804
55,3,6,2,2793.249
55,3,7,2,2635.190
55,3,8,2,2752.761
55,3,9,2,2851.497
55,3,10,2,2987.117
55,3,11,2,3122.309
55,3,12,2,3171.576
55,3,13,2,3202.962
55,3,14,2,3198.209
55,3,15,2,3162.078
55,3,16,2,3043.307
55,3,17,2,2800.590
55,3,18,2,2450.948
55,3,19,2,2445.241
55,3,20,2,2598.677
55,3,21,2,2732.813
55,3,22,2,2800.488
55,3,23,2,2836.410
55,3,24,2,2862.615
55,3,1,3,1648.678
55,3,2,3,1653.888
55,3,3,3,1636.213
55,3,4,3,1630.011
55,3,5,3,1621.502
55,3,6,3,1618.776
55,3,7,3,1635.119
55,3,8,3,1727.611
55,3,9,3,1791.418
55,3,10,3,1806.304
55,3,11,3,1844.050
55,3,12,3,1868.745
55,3,13,3,1871.551
55,3,14,3,1864.114
55,3,15,3,1814.873
55,3,16,3,1752.611
55,3,17,3,1598.126
55,3,18,3,1457.603
55,3,19,3,1514.992
55,3,20,3,1577.585
55,3,21,3,1623.964
55,3,22,3,1633.343
55,3,23,3,1652.416
55,3,24,3,1655.574
55,3,1,4,3429.445
55,3,2,4,3421.363
55,3,3,4,3420.395
55,3,4,4,3419.964
55,3,5,4,3424.934
55,3,6,4,3426.173
55,3,7,4,3459.582
55,3,8,4,3615.833
55,3,9,4,3947.817
55,3,10,4,4018.622
55,3,11,4,4056.183
55,3,12,4,4079.694
55,3,13,4,4086.124
55,3,14,4,4080.957
55,3,15,4,4001.562
55,3,16,4,3808.280
55,3,17,4,3601.619
55,3,18,4,3392.313
55,3,19,4,3445.399
55,3,20,4,3446.792
55,3,21,4,3449.196
55,3,22,4,3438.296
55,3,23,4,3443.669
55,3,24,4,3427.461
55,4,1,1,1675.590
55,4,2,1,1688.647
55,4,3,1,1685.344
55,4,4,1,1681.940
55,4,5,1,1672.699
55,4,6,1,1710.054
55,4,7,1,1798.210
55,4,8,1,1941.885
55,4,9,1,2079.882
55,4,10,1,2139.345
55,4,11,1,2144.933
55,4,12,1,2152.034
55,4,13,1,2161.844
55,4,14,1,2149.180
55,4,15,1,2124.484
55,4,16,1,2112.556
55,4,17,1,1968.713
55,4,18,1,1801.619
55,4,19,1,1719.382
55,4,20,1,1633.644
55,4,21,1,1636.319
55,4,22,1,1621.046
55,4,23,1,1643.136
55,4,24,1,1672.402
55,4,1,2,1829.460
55,4,2,2,1884.874
55,4,3,2,1887.739
55,4,4,2,1886.802
55,4,5,2,1985.298
55,4,6,2,1910.822
55,4,7,2,1800.350
55,4,8,2,2545.081
55,4,9,2,3108.517
55,4,10,2,3263.303
55,4,11,2,3409.513
55,4,12,2,3491.781
55,4,13,2,3515.711
55,4,14,2,3507.622
55,4,15,2,3414.342
55,4,16,2,3267.989
55,4,17,2,2537.895
55,4,18,2,1629.806
55,4,19,2,1278.206
55,4,20,2,1481.587
55,4,21,2,1674.888
55,4,22,2,1768.173
55,4,23,2,1799.143
55,4,24,2,1810.511
55,4,1,3,1365.293
55,4,2,3,1369.474
55,4,3,3,1365.541
55,4,4,3,1370.791
55,4,5,3,1378.405
55,4,6,3,1427.620
55,4,7,3,1481.415
55,4,8,3,1647.336
55,4,9,3,1796.279
55,4,10,3,1903.003
55,4,11,3,1961.136
55,4,12,3,2016.661
55,4,13,3,2032.315
55,4,14,3,1991.493
55,4,15,3,1903.779
55,4,16,3,1758.833
55,4,17,3,1534.502
55,4,18,3,1262.689
55,4,19,3,1268.326
55,4,20,3,1398.247
55,4,21,3,1398.966
55,4,22,3,1386.512
55,4,23,3,1389.648
55,4,24,3,1377.232
55,4,1,4,3083.776
55,4,2,4,3070.215
55,4,3,4,3040.594
55,4,4,4,3026.929
55,4,5,4,2995.494
55,4,6,4,3024.046
55,4,7,4,3194.682
55,4,8,4,3448.221
55,4,9,4,3883.187
55,4,10,4,4106.526
55,4,11,4,4212.761
55,4,12,4,4224.813
55,4,13,4,4227.190
55,4,14,4,4196.767
55,4,15,4,4101.228
55,4,16,4,3849.260
55,4,17,4,3508.327
55,4,18,4,3280.721
55,4,19,4,3147.444
55,4,20,4,3126.683
55,4,21,4,3117.824
55,4,22,4,3078.087
55,4,23,4,3073.349
55,4,24,4,3069.369
55,5,1,1,1035.569
55,5,2,1,1034.892
55,5,3,1,1019.345
55,5,4,1,1011.052
55,5,5,1,1005.710
55,5,6,1,1026.425
55,5,7,1,1035.220
55,5,8,1,1045.325
55,5,9,1,1072.543
55,5,10,1,1100.153
55,5,11,1,1133.643
55,5,12,1,1173.604
55,5,13,1,1208.841
55,5,14,1,1226.563
55,5,15,1,1202.265
55,5,16,1,1139.183
55,5,17,1,1076.078
55,5,18,1,1036.258
55,5,19,1,1040.449
55,5,20,1,1061.123
55,5,21,1,1054.951
55,5,22,1,1038.442
55,5,23,1,1032.787
55,5,24,1,1034.227
55,5,1,2,1577.955
55,5,2,2,1581.448
55,5,3,2,1593.955
55,5,4,2,1584.818
55,5,5,2,1567.047
55,5,6,2,1521.044
55,5,7,2,1447.263
55,5,8,2,1453.053
55,5,9,2,1588.476
55,5,10,2,1814.259
55,5,11,2,1976.754
55,5,12,2,2097.511
55,5,13,2,2140.408
55,5,14,2,2141.361
55,5,15,2,2093.630
55,5,16,2,1963.501
55,5,17,2,1804.647
55,5,18,2,1520.422
55,5,19,2,1325.846
55,5,20,2,1354.715
55,5,21,2,1436.254
55,5,22,2,1516.739
55,5,23,2,1551.771
55,5,24,2,1576.673
55,5,1,3,952.473
55,5,2,3,948.251
55,5,3,3,936.873
55,5,4,3,932.795
55,5,5,3,931.419
55,5,6,3,948.802
55,5,7,3,955.053
55,5,8,3,968.546
55,5,9,3,990.152
55,5,10,3,1027.759
55,5,11,3,1055.351
55,5,12,3,1075.725
55,5,13,3,1077.778
55,5,14,3,1073.093
55,5,15,3,1061.899
55,5,16,3,1043.534
55,5,17,3,977.623
55,5,18,3,918.159
55,5,19,3,941.960
55,5,20,3,983.470
55,5,21,3,975.128
55,5,22,3,959.452
55,5,23,3,954.039
55,5,24,3,950.856
55,5,1,4,1987.452
55,5,2,4,1964.800
55,5,3,4,1957.042
55,5,4,4,1944.638
55,5,5,4,1937.728
55,5,6,4,1946.662
55,5,7,4,1956.427
55,5,8,4,1979.881
55,5,9,4,2026.868
55,5,10,4,2065.261
55,5,11,4,2085.885
55,5,12,4,2105.619
55,5,13,4,2116.135
55,5,14,4,2113.167
55,5,15,4,2088.640
55,5,16,4,2068.101
55,5,17,4,2028.976
55,5,18,4,1989.414
55,5,19,4,2045.271
55,5,20,4,2045.797
55,5,21,4,2043.156
55,5,22,4,2035.031
55,5,23,4,2015.491
55,5,24,4,1987.341
55,6,1,1,1227.290
55,6,2,1,1257.270
55,6,3,1,1233.918
55,6,4,1,1222.993
55,6,5,1,1206.790
55,6,6,1,1218.729
55,6,7,1,1257.077
55,6,8,1,1393.586
55,6,9,1,2691.871
55,6,10,1,3949.964
55,6,11,1,4784.044
55,6,12,1,4272.186
55,6,13,1,3828.618
55,6,14,1,3556.629
55,6,15,1,3081.471
55,6,16,1,1920.036
55,6,17,1,1490.479
55,6,18,1,1341.275
55,6,19,1,1313.392
55,6,20,1,1298.326
55,6,21,1,1307.464
55,6,22,1,1300.139
55,6,23,1,1294.515
55,6,24,1,1281.047
55,6,1,2,1460.719
55,6,2,2,1453.310
55,6,3,2,1426.614
55,6,4,2,1408.088
55,6,5,2,1386.629
55,6,6,2,1394.897
55,6,7,2,1774.814
55,6,8,2,2358.872
55,6,9,2,4941.852
55,6,10,2,7027.671
55,6,11,2,7956.214
55,6,12,2,5671.397
55,6,13,2,5482.825
55,6,14,2,5181.914
55,6,15,2,3768.742
55,6,16,2,3041.757
55,6,17,2,2540.108
55,6,18,2,1966.278
55,6,19,2,1606.998
55,6,20,2,1553.068
55,6,21,2,1545.827
55,6,22,2,1531.680
55,6,23,2,1519.204
55,6,24,2,1496.154
55,6,1,3,904.954
55,6,2,3,921.827
55,6,3,3,907.198
55,6,4,3,896.756
55,6,5,3,883.866
55,6,6,3,893.609
55,6,7,3,1037.559
55,6,8,3,1303.175
55,6,9,3,2845.192
55,6,10,3,3973.617
55,6,11,3,4475.246
55,6,12,3,3048.819
55,6,13,3,3045.927
55,6,14,3,2982.249
55,6,15,3,2184.062
55,6,16,3,1503.270
55,6,17,3,1301.440
55,6,18,3,1136.723
55,6,19,3,999.984
55,6,20,3,978.993
55,6,21,3,974.285
55,6,22,3,961.008
55,6,23,3,952.780
55,6,24,3,941.036
55,6,1,4,2104.924
55,6,2,4,2154.021
55,6,3,4,2124.098
55,6,4,4,2103.531
55,6,5,4,2078.693
55,6,6,4,2095.780
55,6,7,4,2239.441
55,6,8,4,2575.608
55,6,9,4,3838.452
55,6,10,4,6151.810
55,6,11,4,7476.962
55,6,12,4,5875.592
55,6,13,4,6082.953
55,6,14,4,5530.120
55,6,15,4,4146.492
55,6,16,4,3109.012
55,6,17,4,2750.492
55,6,18,4,2495.035
55,6,19,4,2295.195
55,6,20,4,2250.158
55,6,21,4,2238.686
55,6,22,4,2217.988
55,6,23,4,2206.058
55,6,24,4,2183.707
55,7,1,1,1425.210
55,7,2,1,1428.100
55,7,3,1,1387.918
55,7,4,1,1347.443
55,7,5,1,1289.344
55,7,6,1,1274.271
55,7,7,1,1292.233
55,7,8,1,1363.678
55,7,9,1,1470.785
55,7,10,1,1551.599
55,7,11,1,1574.245
55,7,12,1,1596.941
55,7,13,1,1611.906
55,7,14,1,1588.940
55,7,15,1,1529.671
55,7,16,1,1475.147
55,7,17,1,1400.188
55,7,18,1,1397.101
55,7,19,1,1377.807
55,7,20,1,1349.940
55,7,21,1,1336.331
55,7,22,1,1310.118
55,7,23,1,1351.729
55,7,24,1,1392.936
55,7,1,2,1888.493
55,7,2,2,1886.395
55,7,3,2,1894.175
55,7,4,2,1941.316
55,7,5,2,2085.214
55,7,6,2,2104.240
55,7,7,2,2133.835
55,7,8,2,2320.453
55,7,9,2,2578.430
55,7,10,2,2644.873
55,7,11,2,2673.600
55,7,12,2,2710.227
55,7,13,2,2694.389
55,7,14,2,2697.581
55,7,15,2,2703.266
55,7,16,2,2578.938
55,7,17,2,2266.950
55,7,18,2,2045.980
55,7,19,2,1983.322
55,7,20,2,1986.800
55,7,21,2,1998.012
55,7,22,2,2003.534
55,7,23,2,1942.696
55,7,24,2,1907.313
55,7,1,3,1222.141
55,7,2,3,1237.217
55,7,3,3,1210.912
55,7,4,3,1216.490
55,7,5,3,1243.945
55,7,6,3,1234.928
55,7,7,3,1242.192
55,7,8,3,1278.580
55,7,9,3,1319.711
55,7,10,3,1321.726
55,7,11,3,1330.787
55,7,12,3,1342.774
55,7,13,3,1336.765
55,7,14,3,1327.308
55,7,15,3,1331.226
55,7,16,3,1319.975
55,7,17,3,1291.597
55,7,18,3,1277.582
55,7,19,3,1279.695
55,7,20,3,1249.097
55,7,21,3,1233.531
55,7,22,3,1243.601
55,7,23,3,1206.264
55,7,24,3,1221.360
55,7,1,4,2737.391
55,7,2,4,2723.054
55,7,3,4,2641.797
55,7,4,4,2634.803
55,7,5,4,2620.353
55,7,6,4,2594.715
55,7,7,4,2609.711
55,7,8,4,2658.597
55,7,9,4,2818.226
55,7,10,4,2836.923
55,7,11,4,2866.739
55,7,12,4,2896.726
55,7,13,4,2905.910
55,7,14,4,2868.155
55,7,15,4,2831.138
