Resid	Play	RRC	Reg	Depth	API	Oilvisc	Gasgrav	GOR	NGL	NGPLET	NGPLPR	NGPLBU	NGPLIS	NGPLPP	HeatVal	CO2cont	H2Scont	N2cont	Sulfur	Patsize	Noilwell	Ngaswell	Ninjwell	Latnum	Latlen	PHI	Pay	PERM	SOI	SOC	SOR	SWI	BOI	VDP	OOIP	flag	acres	Resacc	PROV	Totprod	Totinj	Totconv	Totps	Totpat	lyroil	lyrgas	numacc	OP1	OP2	OP3	OP4	OP5	OP6	OP7	OP8	OP9	OP10	OP11	OP12	OP13	OP14	OP15	OP16	OP17	OP18	OP19	OP20	OP21	OP22	OP23	OP24	OP25	OP26	OP27	OP28	OP29	OP30	OP31	OP32	OP33	OP34	OP35	OP36	OP37	OP38	OP39	OP40	GP1	GP2	GP3	GP4	GP5	GP6	GP7	GP8	GP9	GP10	GP11	GP12	GP13	GP14	GP15	GP16	GP17	GP18	GP19	GP20	GP21	GP22	GP23	GP24	GP25	GP26	GP27	GP28	GP29	GP30	GP31	GP32	GP33	GP34	GP35	GP36	GP37	GP38	GP39	GP40	CO1	CO2	CO3	CO4	CO5	CO6	CO7	CO8	CO9	CO10	CO11	CO12	CO13	CO14	CO15	CO16	CO17	CO18	CO19	CO20	CO21	CO22	CO23	CO24	CO25	CO26	CO27	CO28	CO29	CO30	CO31	CO32	CO33	CO34	CO35	CO36	CO37	CO38	CO39	CO40	WP1	WP2	WP3	WP4	WP5	WP6	WP7	WP8	WP9	WP10	WP11	WP12	WP13	WP14	WP15	WP16	WP17	WP18	WP19	WP20	WP21	WP22	WP23	WP24	WP25	WP26	WP27	WP28	WP29	WP30	WP31	WP32	WP33	WP34	WP35	WP36	WP37	WP38	WP39	WP40	WI1	WI2	WI3	WI4	WI5	WI6	WI7	WI8	WI9	WI10	WI11	WI12	WI13	WI14	WI15	WI16	WI17	WI18	WI19	WI20	WI21	WI22	WI23	WI24	WI25	WI26	WI27	WI28	WI29	WI30	WI31	WI32	WI33	WI34	WI35	WI36	WI37	WI38	WI39	WI40	II1	II2	II3	II4	II5	II6	II7	II8	II9	II10	II11	II12	II13	II14	II15	II16	II17	II18	II19	II20	II21	II22	II23	II24	II25	II26	II27	II28	II29	II30	II31	II32	II33	II34	II35	II36	II37	II38	II39	II40	decline factor
DOOK6335500	5501	0	3	7083.2	39	0.469	0.73	0	0	0.362	0.336	0.116	0.06	0.126	0	0	0	0	0.213	40	6	0	0	4	466.69	13.668	18.444	298.7	78.98	39.414	25	21.02	1.347	0.827	2752.14	0	640	9	55	1	0	0	0	6	4.221	0	1	3.985	3.762	3.551	3.352	3.165	2.987	2.820	2.662	2.513	2.372	2.240	2.114	1.996	1.884	1.778	1.679	1.585	1.496	1.412	1.333	1.259	1.188	1.122	1.059	0.999	0.943	0.891	0.841	0.794	0.749	0.707	0.668	0.630	0.595	0.562	0.530	0.501	0.472	0.446	0.421	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88.218	83.326	78.704	74.339	70.216	66.322	62.643	59.169	55.887	52.788	49.86	47.095	44.483	42.016	39.685	37.484	35.405	33.442	31.587	29.835	28.18	26.617	25.141	23.747	22.43	21.186	20.011	18.901	17.853	16.863	15.927	15.044	14.21	13.421	12.677	11.974	11.31	10.683	10.09	9.531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.502	0.502	0.502	0.502	0.502	0.502	0.502	0.502	0.502	0.502	0.502	0.502	0.502	0.502	0.502	0.502	0.502	0.502	0.502	0.502	0.502	0.502	0.502	0.502	0.502	0.502	0.502	0.502	0.502	0.502	0.502	0.502	0.502	0.502	0.502	0.502	0.502	0.502	0.502	0.502	0.944
DOWY6811200	3701	0	5	3671	42.5	0.963	0.7	11.364	0	0.326	0.334	0.155	0.03	0.155	0	0	0	0	0.1	80	4	0	0	4	660	16	35	50	65	57.434	25	35	1.233	0.72	10993.333	0	640	9	37	1	0	0	0	4	4.038	50.99448442	1	3.869	3.706	3.550	3.401	3.258	3.122	2.990	2.865	2.745	2.629	2.519	2.413	2.312	2.215	2.122	2.033	1.947	1.865	1.787	1.712	1.640	1.571	1.505	1.442	1.381	1.323	1.268	1.215	1.164	1.115	1.068	1.023	0.980	0.939	0.899	0.862	0.825	0.791	0.758	0.726	48.853	46.801	44.835	42.952	41.148	39.420	37.764	36.178	34.659	33.203	31.809	30.473	29.193	27.967	26.792	25.667	24.589	23.556	22.567	21.619	20.711	19.841	19.008	18.209	17.445	16.712	16.010	15.338	14.693	14.076	13.485	12.919	12.376	11.856	11.358	10.881	10.424	9.986	9.567	9.165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180.523	179.62	178.722	177.829	176.939	176.055	175.174	174.299	173.427	172.56	171.697	170.839	169.984	169.135	168.289	167.447	166.61	165.777	164.948	164.123	163.303	162.486	161.674	160.866	160.061	159.261	158.465	157.672	156.884	156.1	155.319	154.542	153.77	153.001	152.236	151.475	150.717	149.964	149.214	148.468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.958
DOOK7331700	5800	0	3	6397.8	36.727	0.527	0.67	0	0	0.362	0.336	0.116	0.06	0.126	0	0	0	0	0.3	19.036	1	0	0	4	321.949	14.359	13	106.127	65.615	40.645	30.5	32.426	1.266	0.875	142.877	0	19.036	9	58	1	0	0	0	1	3.956	0	1	3.814	3.677	3.544	3.417	3.294	3.175	3.061	2.951	2.844	2.742	2.643	2.548	2.456	2.368	2.283	2.201	2.121	2.045	1.971	1.900	1.832	1.766	1.702	1.641	1.582	1.525	1.470	1.417	1.366	1.317	1.270	1.224	1.180	1.137	1.096	1.057	1.019	0.982	0.947	0.913	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85.337	84.91	84.486	84.063	83.643	83.225	82.808	82.394	81.982	81.573	81.165	80.759	80.355	79.953	79.553	79.156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.964
DOTX6532300	4505	9	4	5975	40	0.456	0.782	0.18	0	0.428	0.29	0.048	0.117	0.117	0	0	0	0	0.2	20	9	0	0	4	330	14.5	15	25	70	40.538	30.5	30	1.474	0.907	1602.657	0	1500	9	45	1	0	0	0	9	4.017	0.805	1	3.852	3.694	3.543	3.397	3.258	3.125	2.996	2.874	2.756	2.643	2.534	2.431	2.331	2.235	2.144	2.056	1.972	1.891	1.813	1.739	1.668	1.599	1.534	1.471	1.410	1.353	1.297	1.244	1.193	1.144	1.097	1.052	1.009	0.968	0.928	0.890	0.853	0.818	0.785	0.753	0.772	0.740	0.710	0.681	0.653	0.626	0.601	0.576	0.552	0.530	0.508	0.487	0.467	0.448	0.430	0.412	0.395	0.379	0.363	0.348	0.334	0.320	0.307	0.295	0.283	0.271	0.260	0.249	0.239	0.229	0.220	0.211	0.202	0.194	0.186	0.178	0.171	0.164	0.157	0.151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.53	52.321	50.202	48.168	46.217	44.345	42.549	40.825	39.172	37.585	36.062	34.602	33.2	31.855	30.565	29.327	28.139	26.999	25.906	24.856	23.849	22.883	21.956	21.067	20.214	19.395	18.609	17.856	17.132	16.438	15.773	15.134	14.521	13.932	13.368	12.827	12.307	11.809	11.33	10.871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.959
DOLA6036800	4746	0	2	1030	20	323.382	0.596	5.087	0	0.431	0.284	0.101	0.058	0.126	0	0	0	0	0.3	53.176	5	0	0	4	538.092	30.6	50	1241.25	65.739	42.856	25	34.261	1.007	0.5	20602.531	0	265.88	9	47	1	0	0	0	5	4.756	26.88042814	1	4.309	3.904	3.537	3.204	2.903	2.630	2.383	2.159	1.956	1.772	1.606	1.455	1.318	1.194	1.082	0.980	0.888	0.804	0.729	0.660	0.598	0.542	0.491	0.445	0.403	0.365	0.331	0.300	0.272	0.246	0.223	0.202	0.183	0.166	0.150	0.136	0.123	0.112	0.101	0.092	24.354	22.064	19.990	18.111	16.409	14.866	13.469	12.203	11.056	10.017	9.075	8.222	7.449	6.749	6.114	5.540	5.019	4.547	4.120	3.733	3.382	3.064	2.776	2.515	2.278	2.064	1.870	1.694	1.535	1.391	1.260	1.142	1.034	0.937	0.849	0.769	0.697	0.631	0.572	0.518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.862	55.583	55.305	55.028	54.753	54.479	54.207	53.936	53.666	53.398	53.131	52.865	52.601	52.338	52.076	51.816	51.557	51.299	51.042	50.787	50.533	50.281	50.029	49.779	49.53	49.283	49.036	48.791	48.547	48.304	48.063	47.822	47.583	47.345	47.109	46.873	46.639	46.406	46.174	45.943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.906
DOOK6367900	5809	0	3	5288.4	38	0.783	0.73	0	0	0.362	0.336	0.116	0.06	0.126	0	0	0	0	0.1	60	9	0	0	4	571.577	9.111	34	580.667	90	79.769	30.5	10	1.316	0.72	8875.135	0	1720	9	58	1	0	0	0	9	3.936	0	1	3.795	3.658	3.526	3.399	3.277	3.159	3.045	2.936	2.830	2.728	2.630	2.535	2.444	2.356	2.271	2.189	2.111	2.035	1.961	1.891	1.823	1.757	1.694	1.633	1.574	1.517	1.463	1.410	1.359	1.310	1.263	1.218	1.174	1.132	1.091	1.052	1.014	0.977	0.942	0.908	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.85	84.426	84.004	83.584	83.166	82.75	82.337	81.925	81.515	81.108	80.702	80.299	79.897	79.498	79.1	78.705	78.311	77.92	77.53	77.142	76.757	76.373	75.991	75.611	75.233	74.857	74.482	74.11	73.739	73.371	73.004	72.639	72.276	71.914	71.555	71.197	70.841	70.487	70.134	69.784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.964
DOOK6368200	5813	0	3	8278.6	39	0.431	0.657	8.551	0	0.362	0.336	0.116	0.06	0.126	0	0	0	0	0.137	100	10	0	0	4	737.902	15.967	36	34.417	42.5	37.575	30.5	57.5	1.431	0.72	13244.171	0	2080	9	58	1	0	0	0	10	4.408	41.883	1	4.090	3.796	3.522	3.269	3.034	2.815	2.612	2.424	2.250	2.088	1.937	1.798	1.669	1.548	1.437	1.333	1.237	1.148	1.066	0.989	0.918	0.852	0.790	0.733	0.681	0.632	0.586	0.544	0.505	0.468	0.435	0.403	0.374	0.347	0.322	0.299	0.278	0.258	0.239	0.222	38.867	36.069	33.472	31.062	28.826	26.750	24.824	23.037	21.378	19.839	18.410	17.085	15.855	14.713	13.654	12.671	11.759	10.912	10.126	9.397	8.721	8.093	7.510	6.969	6.468	6.002	5.570	5.169	4.797	4.451	4.131	3.833	3.557	3.301	3.063	2.843	2.638	2.448	2.272	2.108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92.085	84.804	78.709	73.525	69.055	65.157	61.724	58.676	55.949	53.493	51.269	49.244	47.391	45.69	44.12	42.668	41.32	40.065	38.893	37.796	36.766	35.798	34.886	34.025	33.211	32.44	31.708	31.012	30.35	29.719	29.117	28.543	27.993	27.466	26.962	26.478	26.013	25.567	25.137	24.724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.838	0.928
DOOK6273800	6109	0	3	3317	40	1.12	0.686	1.315	0	0.362	0.336	0.116	0.06	0.126	0	0	0	0	0.3	9.18	25	0	0	4	223.573	17.133	65	270.932	70.8	43.806	25	28.922	1.203	0.911	11669.876	0	229.51	9	61	1	0	0	0	25	4.571	6.678	1	4.182	3.827	3.502	3.204	2.932	2.683	2.454	2.246	2.055	1.880	1.720	1.574	1.440	1.318	1.206	1.103	1.010	0.924	0.845	0.773	0.708	0.648	0.593	0.542	0.496	0.454	0.415	0.380	0.348	0.318	0.291	0.266	0.244	0.223	0.204	0.187	0.171	0.156	0.143	0.131	6.110	5.591	5.116	4.681	4.283	3.919	3.586	3.281	3.002	2.747	2.513	2.300	2.104	1.925	1.762	1.612	1.475	1.350	1.235	1.130	1.034	0.946	0.866	0.792	0.725	0.663	0.607	0.555	0.508	0.465	0.425	0.389	0.356	0.326	0.298	0.273	0.250	0.228	0.209	0.191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95.444	87.307	79.863	73.055	66.826	61.129	55.917	51.15	46.789	42.8	39.151	35.813	32.76	29.967	27.412	25.075	22.937	20.981	19.193	17.556	16.059	14.69	13.438	12.292	11.244	10.286	9.409	8.606	7.873	7.202	6.588	6.026	5.512	5.042	4.612	4.219	3.859	3.53	3.229	2.954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	0.915
DOTX6547400	4504	72	4	3260.6	40	1.11	0.76	5.476	0	0.428	0.29	0.048	0.117	0.117	0	0	0	0	0.187	20	9	0	0	4	330	18.59	12.009	17	74.8	36.826	25	25.2	1.182	0.814	1972.845	0	260	9	45	1	0	0	0	9	3.763	22.894	1	3.673	3.585	3.498	3.415	3.333	3.253	3.175	3.098	3.024	2.951	2.881	2.811	2.744	2.678	2.614	2.551	2.490	2.430	2.372	2.315	2.259	2.205	2.152	2.101	2.050	2.001	1.953	1.906	1.860	1.816	1.772	1.730	1.688	1.647	1.608	1.569	1.532	1.495	1.459	1.424	22.345	21.808	21.285	20.774	20.275	19.789	19.314	18.850	18.398	17.956	17.525	17.105	16.694	16.294	15.903	15.521	15.148	14.785	14.430	14.084	13.746	13.416	13.094	12.780	12.473	12.174	11.881	11.596	11.318	11.046	10.781	10.522	10.270	10.023	9.783	9.548	9.319	9.095	8.877	8.664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.065	49.784	48.583	47.453	46.39	45.385	44.435	43.535	42.68	41.868	41.094	40.356	39.651	38.978	38.333	37.715	37.122	36.552	36.005	35.478	34.97	34.481	34.01	33.554	33.114	32.689	32.277	31.879	31.493	31.119	30.756	30.404	30.062	29.73	29.407	29.093	28.787	28.49	28.201	27.919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.754	0.976
DOOK6326300	6004	0	3	2852.4	36.315	1.832	0.7	3.263	0	0.362	0.336	0.116	0.06	0.126	0	0	0	0	0.22	200	13	0	0	4	1043.552	15.057	4	22.946	65.125	62.206	25	34.333	1.133	0.72	6982.963	0	2600	9	60	1	0	0	0	13	4.016	14.558	1	3.835	3.663	3.498	3.340	3.190	3.047	2.909	2.779	2.653	2.534	2.420	2.311	2.207	2.108	2.013	1.922	1.836	1.753	1.674	1.599	1.527	1.458	1.393	1.330	1.270	1.213	1.158	1.106	1.057	1.009	0.964	0.920	0.879	0.839	0.801	0.765	0.731	0.698	0.667	0.637	13.903	13.277	12.680	12.109	11.564	11.044	10.547	10.072	9.619	9.186	8.773	8.378	8.001	7.641	7.297	6.969	6.655	6.356	6.070	5.797	5.536	5.287	5.049	4.822	4.605	4.397	4.199	4.010	3.830	3.658	3.493	3.336	3.186	3.042	2.905	2.775	2.650	2.531	2.417	2.308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83.875	79.92	76.313	73.009	69.972	67.171	64.58	62.177	59.942	57.857	55.909	54.085	52.373	50.763	49.246	47.815	46.463	45.183	43.97	42.819	41.725	40.684	39.692	38.746	37.843	36.981	36.155	35.365	34.607	33.88	33.183	32.513	31.868	31.248	30.651	30.076	29.522	28.987	28.47	27.971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.089	1.089	1.089	1.089	1.089	1.089	1.089	1.089	1.089	1.089	1.089	1.089	1.089	1.089	1.089	1.089	1.089	1.089	1.089	1.089	1.089	1.089	1.089	1.089	1.089	1.089	1.089	1.089	1.089	1.089	1.089	1.089	1.089	1.089	1.089	1.089	1.089	1.089	1.089	1.089	0.955
DOTX6588900	4506	72	4	2449.15	41	0.835	0.873	0	0	0.428	0.29	0.048	0.117	0.117	0	0	0	0	0.3	20	5	0	0	4	330	13	10.25	69	72	32.8	30.5	28	1.25	0.784	1667.24	0	2547.687	9	45	1	0	0	0	5	3.793	0	1	3.690	3.590	3.494	3.399	3.307	3.218	3.131	3.047	2.964	2.884	2.807	2.731	2.657	2.585	2.515	2.448	2.381	2.317	2.255	2.194	2.134	2.077	2.021	1.966	1.913	1.861	1.811	1.762	1.715	1.668	1.623	1.580	1.537	1.495	1.455	1.416	1.378	1.340	1.304	1.269	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.449	50.05	48.689	47.365	46.078	44.825	43.606	42.421	41.267	40.145	39.054	37.992	36.959	35.954	34.977	34.026	33.101	32.201	31.325	30.474	29.645	28.839	28.055	27.292	26.55	25.828	25.126	24.443	23.779	23.132	22.503	21.891	21.296	20.717	20.154	19.606	19.073	18.554	18.05	17.559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.973
DOOK6277500	6111	0	3	3190	28	4.714	0.67	0	0	0.362	0.336	0.116	0.06	0.126	0	0	0	0	0.78	35.938	5	0	0	4	442.36	20.55	10	235.25	70	45.721	25	30	1.105	0.854	1814.75	0	216.478	9	61	1	0	0	0	5	4.083	0	1	3.875	3.677	3.490	3.312	3.143	2.983	2.830	2.686	2.549	2.419	2.296	2.179	2.068	1.962	1.862	1.767	1.677	1.591	1.510	1.433	1.360	1.291	1.225	1.162	1.103	1.047	0.994	0.943	0.895	0.849	0.806	0.765	0.726	0.689	0.654	0.620	0.589	0.559	0.530	0.503	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85.311	80.623	76.508	72.863	69.608	66.681	64.032	61.622	59.419	57.395	55.53	53.803	52.199	50.705	49.31	48.003	46.777	45.623	44.534	43.506	42.533	41.611	40.735	39.902	39.109	38.352	37.63	36.939	36.278	35.645	35.037	34.454	33.894	33.354	32.835	32.335	31.853	31.387	30.938	30.504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.949
DOOK6277600	6110	0	3	5842.6	29	1.451	0.71	0	0	0.362	0.336	0.116	0.06	0.126	0	0	0	0	0.7	38.333	5	0	0	4	456.862	17.5	6	97.533	61.333	39.136	25	38.667	1.219	0.881	785.555	0	533.332	9	61	1	0	0	0	5	4.083	0	1	3.875	3.677	3.490	3.312	3.143	2.983	2.830	2.686	2.549	2.419	2.296	2.179	2.068	1.962	1.862	1.767	1.677	1.591	1.510	1.433	1.360	1.291	1.225	1.162	1.103	1.047	0.994	0.943	0.895	0.849	0.806	0.765	0.726	0.689	0.654	0.620	0.589	0.559	0.530	0.503	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85.311	80.623	76.508	72.863	69.608	66.681	64.032	61.622	59.419	57.395	55.53	53.803	52.199	50.705	49.31	48.003	46.777	45.623	44.534	43.506	42.533	41.611	40.735	39.902	39.109	38.352	37.63	36.939	36.278	35.645	35.037	34.454	33.894	33.354	32.835	32.335	31.853	31.387	30.938	30.504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.949
