Resid	Play	RRC	Reg	Depth	API	Oilvisc	Gasgrav	GOR	NGL	NGPLET	NGPLPR	NGPLBU	NGPLIS	NGPLPP	HeatVal	CO2cont	H2Scont	N2cont	Sulfur	Patsize	Noilwell	Ngaswell	Ninjwell	Latnum	Latlen	PHI	Pay	PERM	SOI	SOC	SOR	SWI	BOI	VDP	OOIP	flag	acres	Resacc	PROV	Totprod	Totinj	Totconv	Totps	Totpat	lyroil	lyrgas	numacc	OP1	OP2	OP3	OP4	OP5	OP6	OP7	OP8	OP9	OP10	OP11	OP12	OP13	OP14	OP15	OP16	OP17	OP18	OP19	OP20	OP21	OP22	OP23	OP24	OP25	OP26	OP27	OP28	OP29	OP30	OP31	OP32	OP33	OP34	OP35	OP36	OP37	OP38	OP39	OP40	GP1	GP2	GP3	GP4	GP5	GP6	GP7	GP8	GP9	GP10	GP11	GP12	GP13	GP14	GP15	GP16	GP17	GP18	GP19	GP20	GP21	GP22	GP23	GP24	GP25	GP26	GP27	GP28	GP29	GP30	GP31	GP32	GP33	GP34	GP35	GP36	GP37	GP38	GP39	GP40	CO1	CO2	CO3	CO4	CO5	CO6	CO7	CO8	CO9	CO10	CO11	CO12	CO13	CO14	CO15	CO16	CO17	CO18	CO19	CO20	CO21	CO22	CO23	CO24	CO25	CO26	CO27	CO28	CO29	CO30	CO31	CO32	CO33	CO34	CO35	CO36	CO37	CO38	CO39	CO40	WP1	WP2	WP3	WP4	WP5	WP6	WP7	WP8	WP9	WP10	WP11	WP12	WP13	WP14	WP15	WP16	WP17	WP18	WP19	WP20	WP21	WP22	WP23	WP24	WP25	WP26	WP27	WP28	WP29	WP30	WP31	WP32	WP33	WP34	WP35	WP36	WP37	WP38	WP39	WP40	WI1	WI2	WI3	WI4	WI5	WI6	WI7	WI8	WI9	WI10	WI11	WI12	WI13	WI14	WI15	WI16	WI17	WI18	WI19	WI20	WI21	WI22	WI23	WI24	WI25	WI26	WI27	WI28	WI29	WI30	WI31	WI32	WI33	WI34	WI35	WI36	WI37	WI38	WI39	WI40	II1	II2	II3	II4	II5	II6	II7	II8	II9	II10	II11	II12	II13	II14	II15	II16	II17	II18	II19	II20	II21	II22	II23	II24	II25	II26	II27	II28	II29	II30	II31	II32	II33	II34	II35	II36	II37	II38	II39	II40	decline factor
DGCO5396013	2073	0	5	2473	37.04	0.001	0.633	0.002	1.295	0.394	0.29	0.109	0.061	0.146	1006.006	4.841	0	0.272	-1	117.301	0	2	0	0	0	11.792	132.351	3.213	0	0	25.118	20	1.535	-1	0	0	24000	9	20	1	0	0	0	2	604.9744948	382549.0885	0	589.245	573.925	559.003	544.469	530.312	516.524	503.095	490.014	477.274	464.865	452.778	441.006	429.540	418.372	407.494	396.899	386.580	376.529	366.739	357.204	347.917	338.871	330.060	321.479	313.120	304.979	297.050	289.326	281.804	274.477	267.340	260.390	253.620	247.025	240.603	234.347	228.254	222.319	216.539	210.909	372602.812	362915.139	353479.345	344288.882	335337.372	326618.600	318126.516	309855.227	301798.991	293952.217	286309.460	278865.414	271614.913	264552.925	257674.549	250975.011	244449.660	238093.969	231903.526	225874.034	220001.310	214281.275	208709.962	203283.503	197998.132	192850.181	187836.076	182952.338	178195.577	173562.492	169049.868	164654.571	160373.552	156203.840	152142.540	148186.834	144333.976	140581.293	136926.179	133366.099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	405.751	405.751	405.751	405.751	405.751	405.751	405.751	405.751	405.751	405.751	405.751	405.751	405.751	405.751	405.751	405.751	405.751	405.751	405.751	405.751	405.751	405.751	405.751	405.751	405.751	405.751	405.751	405.751	405.751	405.751	405.751	405.751	405.751	405.751	405.751	405.751	405.751	405.751	405.751	405.751	0.974
DGTX4819413	4971	6	2	2399.6	53.603	0.001	0.642	0.012	120	0.428	0.29	0.048	0.117	0.117	1086.946	1.419	0	0.609	-0.292	188.736	0	52	0	0	0	11.522	87.729	27.402	0.182	0.182	26.108	20.444	1.969	-0.967	0	0	51040	9	49	1	0	0	0	52	1145.579402	355164.9193	0	1139.852	1134.152	1128.481	1122.839	1117.225	1111.639	1106.081	1100.550	1095.047	1089.572	1084.124	1078.704	1073.310	1067.944	1062.604	1057.291	1052.004	1046.744	1041.511	1036.303	1031.122	1025.966	1020.836	1015.732	1010.653	1005.600	1000.572	995.569	990.591	985.638	980.710	975.807	970.928	966.073	961.243	956.436	951.654	946.896	942.161	937.451	353389.095	351622.149	349864.039	348114.718	346374.145	344642.274	342919.063	341204.467	339498.445	337800.953	336111.948	334431.388	332759.231	331095.435	329439.958	327792.758	326153.794	324523.025	322900.410	321285.908	319679.479	318081.081	316490.676	314908.223	313333.681	311767.013	310208.178	308657.137	307113.851	305578.282	304050.391	302530.139	301017.488	299512.401	298014.839	296524.764	295042.141	293566.930	292099.095	290638.600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1301.837	1301.837	1301.837	1301.837	1301.837	1301.837	1301.837	1301.837	1301.837	1301.837	1301.837	1301.837	1301.837	1301.837	1301.837	1301.837	1301.837	1301.837	1301.837	1301.837	1301.837	1301.837	1301.837	1301.837	1301.837	1301.837	1301.837	1301.837	1301.837	1301.837	1301.837	1301.837	1301.837	1301.837	1301.837	1301.837	1301.837	1301.837	1301.837	1301.837	0.995
DGTX5205415	4775	6	2	7000	50.738	0.001	0.694	0.03	0	0.428	0.29	0.048	0.117	0.117	1137.968	1.6	0	0	0.171	320.008	0	6	0	0	0	11.4	110	14.668	0.2	0.2	25.001	33.101	1.661	-1	0	4	920	9	44	1	0	0	0	6	23.12851749	386452.7703	0	21.741	20.436	19.210	18.058	16.974	15.956	14.998	14.098	13.253	12.457	11.710	11.007	10.347	9.726	9.143	8.594	8.078	7.594	7.138	6.710	6.307	5.929	5.573	5.239	4.924	4.629	4.351	4.090	3.845	3.614	3.397	3.193	3.002	2.822	2.652	2.493	2.344	2.203	2.071	1.947	363265.604	341469.668	320981.488	301722.598	283619.243	266602.088	250605.963	235569.605	221435.429	208149.303	195660.345	183920.724	172885.481	162512.352	152761.611	143595.914	134980.159	126881.350	119268.469	112112.361	105385.619	99062.482	93118.733	87531.609	82279.712	77342.930	72702.354	68340.213	64239.800	60385.412	56762.287	53356.550	50155.157	47145.848	44317.097	41658.071	39158.587	36809.071	34600.527	32524.496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163.244	162.428	161.615	160.807	160.003	159.203	158.407	157.615	156.827	156.043	155.263	154.487	153.714	152.946	152.181	151.42	150.663	149.909	149.16	148.414	147.672	146.934	146.199	145.468	144.741	144.017	143.297	142.58	141.868	141.158	140.452	139.75	139.051	138.356	137.664	136.976	136.291	135.61	134.932	134.257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.940
DGTX4605315	4762	2	2	5456	47.865	0.001	0.659	0.012	480	0.528	0.29	0.008	0.157	0.017	1049.369	1.49	0	0.067	-0.991	320.001	0	5	0	0	0	20.903	42.901	268.054	1.301	1.301	30.447	35.097	1.745	0.485	0	4	520	9	47	1	0	0	0	5	247.5350065	388937.1142	0	222.782	200.503	180.453	162.408	146.167	131.550	118.395	106.556	95.900	86.310	77.679	69.911	62.920	56.628	50.965	45.869	41.282	37.154	33.438	30.094	27.085	24.377	21.939	19.745	17.770	15.993	14.394	12.955	11.659	10.493	9.444	8.500	7.650	6.885	6.196	5.577	5.019	4.517	4.065	3.659	350043.403	315039.062	283535.156	255181.641	229663.477	206697.129	186027.416	167424.674	150682.207	135613.986	122052.588	109847.329	98862.596	88976.336	80078.703	72070.832	64863.749	58377.374	52539.637	47285.673	42557.106	38301.395	34471.256	31024.130	27921.717	25129.545	22616.591	20354.932	18319.439	16487.495	14838.745	13354.871	12019.384	10817.445	9735.701	8762.131	7885.918	7097.326	6387.593	5748.834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4296.801	4215.161	4135.074	4056.508	3979.435	3903.825	3829.653	3756.89	3685.508	3615.483	3546.789	3479.4	3413.291	3348.438	3284.818	3222.409	3161.182	3101.119	3042.197	2984.396	2927.694	2872.067	2817.498	2763.964	2711.449	2659.932	2609.393	2559.815	2511.178	2463.466	2416.661	2370.745	2325.699	2281.512	2238.163	2195.638	2153.92	2112.997	2072.848	2033.466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.932	53.932	53.932	53.932	53.932	53.932	53.932	53.932	53.932	53.932	53.932	53.932	53.932	53.932	53.932	53.932	53.932	53.932	53.932	53.932	53.932	53.932	53.932	53.932	53.932	53.932	53.932	53.932	53.932	53.932	53.932	53.932	53.932	53.932	53.932	53.932	53.932	53.932	53.932	53.932	0.900
DGTX4082415	4762	1	2	6246	36	0.587	0.735	0.02	90	0.428	0.29	0.048	0.117	0.117	923.5	0	0	0	-1	80	0	8	0	0	0	7.2	140	2.8	0	0	30.5	42	1.453	0	0	4	6200	9	46	1	0	0	0	8	4.760352877	351656.5846	0	4.284	3.856	3.470	3.123	2.811	2.530	2.277	2.049	1.844	1.660	1.494	1.344	1.210	1.089	0.980	0.882	0.794	0.715	0.643	0.579	0.521	0.469	0.422	0.380	0.342	0.308	0.277	0.249	0.224	0.202	0.182	0.163	0.147	0.132	0.119	0.107	0.097	0.087	0.078	0.070	316490.926	284841.834	256357.650	230721.885	207649.697	186884.727	168196.254	151376.629	136238.966	122615.069	110353.562	99318.206	89386.386	80447.747	72402.972	65162.675	58646.408	52781.767	47503.590	42753.231	38477.908	34630.117	31167.105	28050.395	25245.355	22720.820	20448.738	18403.864	16563.478	14907.130	13416.417	12074.775	10867.298	9780.568	8802.511	7922.260	7130.034	6417.031	5775.328	5197.795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.973	2.958	2.943	2.929	2.914	2.899	2.885	2.87	2.856	2.842	2.828	2.814	2.799	2.785	2.772	2.758	2.744	2.73	2.716	2.703	2.689	2.676	2.663	2.649	2.636	2.623	2.61	2.597	2.584	2.571	2.558	2.545	2.532	2.52	2.507	2.495	2.482	2.47	2.457	2.445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.776	0.776	0.776	0.776	0.776	0.776	0.776	0.776	0.776	0.776	0.776	0.776	0.776	0.776	0.776	0.776	0.776	0.776	0.776	0.776	0.776	0.776	0.776	0.776	0.776	0.776	0.776	0.776	0.776	0.776	0.776	0.776	0.776	0.776	0.776	0.776	0.776	0.776	0.776	0.776	0.900
DGCO5395814	2003	1	5	5595.2	49.9	0.001	0.634	0.005	200.661	0.394	0.29	0.109	0.061	0.146	1015.148	3.99	0	2.347	-1	162.608	0	107	0	0	0	11.301	760.462	1.358	0	0	25	20	1.579	-1	0	2	33160	9	20	1	0	0	0	107	1169.394559	296262.25	0	1134.313	1100.283	1067.275	1035.257	1004.199	974.073	944.851	916.505	889.010	862.340	836.470	811.375	787.034	763.423	740.520	718.305	696.756	675.853	655.577	635.910	616.833	598.328	580.378	562.967	546.078	529.695	513.804	498.390	483.439	468.935	454.867	441.221	427.985	415.145	402.691	390.610	378.892	367.525	356.499	345.804	287374.383	278753.151	270390.556	262278.840	254410.475	246778.160	239374.816	232193.571	225227.764	218470.931	211916.803	205559.299	199392.520	193410.744	187608.422	181980.169	176520.764	171225.141	166088.387	161105.736	156272.564	151584.387	147036.855	142625.749	138346.977	134196.568	130170.671	126265.550	122477.584	118803.256	115239.159	111781.984	108428.524	105175.669	102020.399	98959.787	95990.993	93111.263	90317.925	87608.388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18070.652	17962.227	17854.455	17747.328	17640.844	17535	17429.789	17325.211	17221.262	17117.934	17015.227	16913.135	16811.656	16710.787	16610.523	16510.861	16411.793	16313.326	16215.443	16118.152	16021.444	15925.315	15829.766	15734.784	15640.377	15546.535	15453.256	15360.537	15268.373	15176.766	15085.704	14995.189	14905.218	14815.787	14726.895	14638.533	14550.701	14463.398	14376.618	14290.357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	386.06	386.06	386.06	386.06	386.06	386.06	386.06	386.06	386.06	386.06	386.06	386.06	386.06	386.06	386.06	386.06	386.06	386.06	386.06	386.06	386.06	386.06	386.06	386.06	386.06	386.06	386.06	386.06	386.06	386.06	386.06	386.06	386.06	386.06	386.06	386.06	386.06	386.06	386.06	386.06	0.970
DGNM5385113	2271	0	5	2421	53.477	0.001	0.647	0.001	10	0.454	0.285	0.095	0.051	0.115	1109.093	0.723	0	0.854	-0.994	159.535	0	577	0	0	0	9.818	53.068	1.565	0.022	0.022	25	20.093	1.517	-1	0	0	677680	9	22	1	0	0	0	577	496.0383387	297530.3844	0	474.709	454.296	434.761	416.067	398.176	381.054	364.669	348.988	333.982	319.620	305.877	292.724	280.137	268.091	256.563	245.531	234.973	224.869	215.200	205.946	197.091	188.616	180.505	172.744	165.316	158.207	151.404	144.894	138.663	132.701	126.995	121.534	116.308	111.307	106.520	101.940	97.557	93.362	89.347	85.505	284736.578	272492.905	260775.710	249562.355	238831.173	228561.433	218733.291	209327.760	200326.666	191712.619	183468.977	175579.811	168029.879	160804.594	153889.997	147272.727	140939.999	134879.580	129079.758	123529.328	118217.567	113134.212	108269.440	103613.855	99158.459	94894.645	90814.175	86909.166	83172.072	79595.673	76173.059	72897.617	69763.020	66763.210	63892.392	61145.019	58515.783	55999.604	53591.621	51287.182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2219.166	2219.166	2219.166	2219.166	2219.166	2219.166	2219.166	2219.166	2219.166	2219.166	2219.166	2219.166	2219.166	2219.166	2219.166	2219.166	2219.166	2219.166	2219.166	2219.166	2219.166	2219.166	2219.166	2219.166	2219.166	2219.166	2219.166	2219.166	2219.166	2219.166	2219.166	2219.166	2219.166	2219.166	2219.166	2219.166	2219.166	2219.166	2219.166	2219.166	0.957
DGTX5183715	4562	9	4	5517.625	49.27	0.001	0.614	0.037	185	0.528	0.29	0.048	0.017	0.117	1022.502	1.694	0	0.414	1.062	239.429	0	239	0	0	0	7.422	196.206	6.459	23.798	23.798	30.493	23.827	1.9	-0.833	0	4	120560	9	44	1	0	0	0	239	509.2610673	296476.0549	0	452.733	402.480	357.804	318.088	282.780	251.392	223.487	198.680	176.627	157.021	139.592	124.097	110.322	98.077	87.190	77.512	68.908	61.259	54.460	48.415	43.041	38.263	34.016	30.240	26.883	23.899	21.247	18.888	16.792	14.928	13.271	11.798	10.488	9.324	8.289	7.369	6.551	5.824	5.177	4.603	263567.213	234311.252	208302.703	185181.103	164626.001	146352.515	130107.385	115665.466	102826.599	91412.847	81266.021	72245.492	64226.243	57097.130	50759.348	45125.061	40116.179	35663.283	31704.659	28185.442	25056.858	22275.546	19802.961	17604.832	15650.696	13913.468	12369.073	10996.106	9775.539	8690.454	7725.813	6868.248	6105.873	5428.121	4825.599	4289.958	3813.772	3390.444	3014.104	2679.539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24830.746	24706.592	24583.059	24460.146	24337.844	24216.156	24095.076	23974.596	23854.725	23735.453	23616.775	23498.695	23381.197	23264.295	23147.971	23032.234	22917.068	22802.484	22688.471	22575.031	22462.154	22349.844	22238.098	22126.904	22016.271	21906.189	21796.658	21687.676	21579.236	21471.342	21363.988	21257.166	21150.879	21045.125	20939.9	20835.199	20731.025	20627.371	20524.232	20421.609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.823	34.823	34.823	34.823	34.823	34.823	34.823	34.823	34.823	34.823	34.823	34.823	34.823	34.823	34.823	34.823	34.823	34.823	34.823	34.823	34.823	34.823	34.823	34.823	34.823	34.823	34.823	34.823	34.823	34.823	34.823	34.823	34.823	34.823	34.823	34.823	34.823	34.823	34.823	34.823	0.889
DGCO5017513	3971	0	5	4924.6	47	0.001	0.705	0.069	100	0.394	0.29	0.109	0.061	0.146	1200.578	1.472	0	0.952	-0.104	97.636	0	3	0	0	0	16.159	70.285	56.639	0.182	0.182	25.875	22.812	1.321	-1	0	0	3520	9	58	1	0	0	0	3	1766.837986	258581.907	0	1720.900	1676.157	1632.577	1590.130	1548.786	1508.518	1469.296	1431.095	1393.886	1357.645	1322.346	1287.965	1254.478	1221.862	1190.093	1159.151	1129.013	1099.659	1071.068	1043.220	1016.096	989.678	963.946	938.883	914.472	890.696	867.538	844.982	823.013	801.614	780.772	760.472	740.700	721.442	702.684	684.414	666.620	649.288	632.406	615.964	251858.777	245310.449	238932.378	232720.136	226669.412	220776.007	215035.831	209444.900	203999.332	198695.350	193529.271	188497.510	183596.574	178823.063	174173.664	169645.148	165234.375	160938.281	156753.886	152678.285	148708.649	144842.224	141076.326	137408.342	133835.725	130355.996	126966.740	123665.605	120450.299	117318.592	114268.308	111297.332	108403.601	105585.108	102839.895	100166.058	97561.740	95025.135	92554.482	90148.065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2253.407	2253.407	2253.407	2253.407	2253.407	2253.407	2253.407	2253.407	2253.407	2253.407	2253.407	2253.407	2253.407	2253.407	2253.407	2253.407	2253.407	2253.407	2253.407	2253.407	2253.407	2253.407	2253.407	2253.407	2253.407	2253.407	2253.407	2253.407	2253.407	2253.407	2253.407	2253.407	2253.407	2253.407	2253.407	2253.407	2253.407	2253.407	2253.407	2253.407	0.974
DGCO5385413	2271	0	5	2462	48.176	0.001	0.57	0	0	0.394	0.29	0.109	0.061	0.146	989.888	1.738	0	0.404	-1	318.049	0	2970	0	0	0	4.431	285.837	0.313	13.593	13.593	30.379	28.801	1.232	-1	0	0	1266920	9	22	1	0	0	0	2970	1.453274168	251759.7489	0	1.415	1.379	1.343	1.308	1.274	1.241	1.209	1.177	1.147	1.117	1.088	1.059	1.032	1.005	0.979	0.953	0.929	0.905	0.881	0.858	0.836	0.814	0.793	0.772	0.752	0.733	0.714	0.695	0.677	0.659	0.642	0.626	0.609	0.593	0.578	0.563	0.548	0.534	0.520	0.507	245213.995	238838.432	232628.632	226580.288	220689.200	214951.281	209362.548	203919.122	198617.225	193453.177	188423.394	183524.386	178752.752	174105.180	169578.446	165169.406	160875.001	156692.251	152618.253	148650.178	144785.274	141020.857	137354.314	133783.102	130304.741	126916.818	123616.981	120402.939	117272.463	114223.379	111253.571	108360.978	105543.593	102799.459	100126.673	97523.380	94987.772	92518.090	90112.620	87769.692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294.589	294.589	294.589	294.589	294.589	294.589	294.589	294.589	294.589	294.589	294.589	294.589	294.589	294.589	294.589	294.589	294.589	294.589	294.589	294.589	294.589	294.589	294.589	294.589	294.589	294.589	294.589	294.589	294.589	294.589	294.589	294.589	294.589	294.589	294.589	294.589	294.589	294.589	294.589	294.589	0.974
DGWY5317211	3604	0	5	7500	104.286	0.002	1.392	0.008	130	0.326	0.334	0.155	0.03	0.155	2226.357	1.8	0	6.5	0.2	640	0	1	0	0	0	11.4	186.128	52.786	0	0	55.5	40	3.805	-2	0	0	28000	9	36	1	0	0	0	1	0	237462.82	0.991	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	232713.564	228059.292	223498.106	219028.144	214647.581	210354.630	206147.537	202024.586	197984.095	194024.413	190143.925	186341.046	182614.225	178961.941	175382.702	171875.048	168437.547	165068.796	161767.420	158532.072	155361.430	152254.202	149209.118	146224.935	143300.437	140434.428	137625.739	134873.224	132175.760	129532.245	126941.600	124402.768	121914.712	119476.418	117086.890	114745.152	112450.249	110201.244	107997.219	105837.275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.980
DGWY5350013	3776	0	5	7765	53.75	0.001	0.63	0.006	100	0.326	0.334	0.155	0.03	0.155	1099.605	0.606	0	0.198	-1	164.532	0	120	0	0	0	13.735	347.536	1.715	0	0	25	20	2.251	-1	0	0	29160	9	37	1	0	0	0	120	1968.852665	227917.8924	0.295	1801.500	1648.373	1508.261	1380.059	1262.754	1155.420	1057.209	967.346	885.122	809.886	741.046	678.057	620.422	567.686	519.433	475.281	434.882	397.917	364.094	333.146	304.829	278.918	255.210	233.518	213.669	195.507	178.889	163.683	149.770	137.040	125.391	114.733	104.981	96.057	87.892	80.422	73.586	67.331	61.608	56.371	208544.872	190818.557	174598.980	159758.067	146178.631	133753.447	122384.404	111981.730	102463.283	93753.904	85784.822	78493.112	71821.198	65716.396	60130.502	55019.410	50342.760	46063.625	42148.217	38565.619	35287.541	32288.100	29543.612	27032.405	24734.650	22632.205	20708.467	18948.248	17337.647	15863.947	14515.511	13281.693	12152.749	11119.765	10174.585	9309.745	8518.417	7794.352	7131.832	6525.626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163.251	163.251	163.251	163.251	163.251	163.251	163.251	163.251	163.251	163.251	163.251	163.251	163.251	163.251	163.251	163.251	163.251	163.251	163.251	163.251	163.251	163.251	163.251	163.251	163.251	163.251	163.251	163.251	163.251	163.251	163.251	163.251	163.251	163.251	163.251	163.251	163.251	163.251	163.251	163.251	0.915
DGWY5359713	3776	0	5	13160.6	53.75	0.001	0.613	0.006	25	0.326	0.334	0.155	0.03	0.155	1023.48	2.065	0	0.066	-1	233.121	0	6	0	0	0	13.806	39.049	1.896	0	0	25	20	2.593	-1	0	0	3200	9	37	1	0	0	0	6	14.71546392	217082.1407	0.019	13.465	12.320	11.273	10.315	9.438	8.636	7.902	7.230	6.616	6.053	5.539	5.068	4.637	4.243	3.882	3.552	3.250	2.974	2.721	2.490	2.278	2.085	1.907	1.745	1.597	1.461	1.337	1.223	1.119	1.024	0.937	0.858	0.785	0.718	0.657	0.601	0.550	0.503	0.460	0.421	198630.159	181746.595	166298.135	152162.793	139228.956	127394.495	116565.963	106657.856	97591.938	89296.623	81706.410	74761.365	68406.649	62592.084	57271.757	52403.658	47949.347	43873.652	40144.392	36732.119	33609.888	30753.048	28139.039	25747.221	23558.707	21556.217	19723.938	18047.404	16513.374	15109.737	13825.410	12650.250	11574.979	10591.105	9690.862	8867.138	8113.432	7423.790	6792.768	6215.382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.231	2.231	2.231	2.231	2.231	2.231	2.231	2.231	2.231	2.231	2.231	2.231	2.231	2.231	2.231	2.231	2.231	2.231	2.231	2.231	2.231	2.231	2.231	2.231	2.231	2.231	2.231	2.231	2.231	2.231	2.231	2.231	2.231	2.231	2.231	2.231	2.231	2.231	2.231	2.231	0.915
