Resid	Play	RRC	Reg	Depth	API	Oilvisc	Gasgrav	GOR	NGL	NGPLET	NGPLPR	NGPLBU	NGPLIS	NGPLPP	HeatVal	CO2cont	H2Scont	N2cont	Sulfur	Patsize	Noilwell	Ngaswell	Ninjwell	Latnum	Latlen	PHI	Pay	PERM	SOI	SOC	SOR	SWI	BOI	VDP	OOIP	flag	acres	Resacc	PROV	Totprod	Totinj	Totconv	Totps	Totpat	lyroil	lyrgas	numacc	OP1	OP2	OP3	OP4	OP5	OP6	OP7	OP8	OP9	OP10	OP11	OP12	OP13	OP14	OP15	OP16	OP17	OP18	OP19	OP20	OP21	OP22	OP23	OP24	OP25	OP26	OP27	OP28	OP29	OP30	OP31	OP32	OP33	OP34	OP35	OP36	OP37	OP38	OP39	OP40	GP1	GP2	GP3	GP4	GP5	GP6	GP7	GP8	GP9	GP10	GP11	GP12	GP13	GP14	GP15	GP16	GP17	GP18	GP19	GP20	GP21	GP22	GP23	GP24	GP25	GP26	GP27	GP28	GP29	GP30	GP31	GP32	GP33	GP34	GP35	GP36	GP37	GP38	GP39	GP40	CO1	CO2	CO3	CO4	CO5	CO6	CO7	CO8	CO9	CO10	CO11	CO12	CO13	CO14	CO15	CO16	CO17	CO18	CO19	CO20	CO21	CO22	CO23	CO24	CO25	CO26	CO27	CO28	CO29	CO30	CO31	CO32	CO33	CO34	CO35	CO36	CO37	CO38	CO39	CO40	WP1	WP2	WP3	WP4	WP5	WP6	WP7	WP8	WP9	WP10	WP11	WP12	WP13	WP14	WP15	WP16	WP17	WP18	WP19	WP20	WP21	WP22	WP23	WP24	WP25	WP26	WP27	WP28	WP29	WP30	WP31	WP32	WP33	WP34	WP35	WP36	WP37	WP38	WP39	WP40	WI1	WI2	WI3	WI4	WI5	WI6	WI7	WI8	WI9	WI10	WI11	WI12	WI13	WI14	WI15	WI16	WI17	WI18	WI19	WI20	WI21	WI22	WI23	WI24	WI25	WI26	WI27	WI28	WI29	WI30	WI31	WI32	WI33	WI34	WI35	WI36	WI37	WI38	WI39	WI40	II1	II2	II3	II4	II5	II6	II7	II8	II9	II10	II11	II12	II13	II14	II15	II16	II17	II18	II19	II20	II21	II22	II23	II24	II25	II26	II27	II28	II29	II30	II31	II32	II33	II34	II35	II36	II37	II38	II39	II40
UOWY0263017	99949033	0	5	9512	38.525	0	0	1146.072	50	0.326	0.334	0.155	0.03	0.155	0	0	0	0	0.362	215.792	461	1	1	0	0	14.5	0.459	27.964	65.667	0	0	0	1.297	0	0	0	99480.117	8	33	0	1	0	0	461	0	0	1	1.707	3.112	2.61	2.267	2.015	1.821	1.666	1.54	1.434	1.344	1.266	1.198	1.138	1.085	1.038	0.995	0.956	0.92	0.888	0.858	0.83	0.805	0.781	0.759	0.738	0.364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.956	3.567	2.991	2.598	2.31	2.087	1.91	1.765	1.643	1.54	1.451	1.373	1.305	1.244	1.189	1.14	1.096	1.055	1.018	0.983	0.952	0.922	0.895	0.87	0.846	0.417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	14	19	16	19	19	18	19	18	16	18	18	18	18	18	18	17	18	15	19	19	19	18	18	16	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UOWY0360417	99949033	0	5	9512	38.525	0	0	1146.072	50	0.326	0.334	0.155	0.03	0.155	0	0	0	0	0.362	215.792	443	1	1	0	0	14.5	0.459	27.964	65.667	0	0	0	1.297	0	0	0	95595.859	9	33	0	1	0	0	443	0	0	1	1.467	2.674	2.243	1.948	1.732	1.565	1.432	1.323	1.232	1.155	1.088	1.03	0.978	0.933	0.892	0.855	0.822	0.791	0.763	0.737	0.714	0.692	0.671	0.652	0.634	0.313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.681	3.065	2.571	2.233	1.985	1.794	1.641	1.517	1.412	1.323	1.247	1.18	1.121	1.069	1.022	0.98	0.941	0.906	0.874	0.845	0.818	0.792	0.769	0.747	0.727	0.359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	16	16	18	18	18	17	16	17	17	16	18	17	16	18	16	17	18	17	15	18	19	17	17	16	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UOWY0434417	99949033	0	5	9512	38.525	0	0	1146.072	50	0.326	0.334	0.155	0.03	0.155	0	0	0	0	0.362	215.792	456	1	1	0	0	14.5	0.459	27.964	65.667	0	0	0	1.297	0	0	0	98401.156	10	33	0	1	0	0	456	0	0	1	1.741	3.175	2.663	2.313	2.056	1.858	1.7	1.571	1.463	1.371	1.292	1.222	1.161	1.107	1.059	1.015	0.975	0.939	0.906	0.875	0.847	0.821	0.797	0.774	0.753	0.371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.996	3.638	3.052	2.651	2.356	2.129	1.948	1.8	1.676	1.571	1.48	1.401	1.331	1.269	1.213	1.163	1.118	1.076	1.038	1.003	0.971	0.941	0.913	0.887	0.863	0.426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	18	17	18	19	18	17	19	17	16	17	18	19	18	16	18	18	15	17	20	18	16	19	19	16	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UOMT0476217	99925033	0	7	9512	385.25	0	0	1146.072	50	0	0.492	0.246	0.075	0.187	0	0	0	0	0.362	215.792	465	1	1	0	0	14.5	0.459	27.964	65.667	0	0	0	1.297	0	0	0	100343.281	10	33	0	1	0	0	465	0	0	1	1.531	2.791	2.341	2.034	1.807	1.634	1.495	1.381	1.286	1.205	1.136	1.075	1.021	0.973	0.931	0.892	0.858	0.826	0.796	0.769	0.745	0.722	0.7	0.681	0.662	0.327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.755	3.199	2.683	2.331	2.072	1.872	1.713	1.583	1.474	1.381	1.302	1.232	1.17	1.116	1.067	1.023	0.983	0.946	0.913	0.882	0.854	0.827	0.803	0.78	0.759	0.374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	15	18	18	19	18	18	18	19	18	16	18	18	19	16	18	17	17	15	19	19	18	18	19	17	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UOWY0686517	99949037	0	5	4920	34.766	0	0	131.198	50	0.326	0.334	0.155	0.03	0.155	0	0	0	0	1.122	10.976	206	1	1	0	0	13.331	0.179	43.7	89.598	0	0	0	1.218	0	0	0	2261.056	10	37	0	1	0	0	206	0	0	1	3.078	5.613	4.708	4.089	3.634	3.285	3.005	2.777	2.586	2.423	2.283	2.161	2.053	1.957	1.871	1.794	1.724	1.66	1.601	1.547	1.498	1.451	1.408	1.369	1.331	0.657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.404	0.736	0.618	0.537	0.477	0.431	0.394	0.364	0.339	0.318	0.299	0.284	0.269	0.257	0.246	0.235	0.226	0.218	0.21	0.203	0.196	0.19	0.185	0.18	0.175	0.086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	18	15	14	18	17	13	12	13	15	12	10	8	10	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UOCO0403217	99905039	0	5	6680.742	37.26	0	0	6211.073	50	0.394	0.29	0.109	0.061	0.146	0	0	0	0	0.138	127.926	446	1	1	0	0	17.991	0.456	196.602	69.97	0	0	0	1.321	0	0	0	57054.996	10	39	0	1	0	0	446	0	0	1	0.658	1.199	1.006	0.873	0.777	0.702	0.642	0.593	0.553	0.518	0.488	0.462	0.439	0.418	0.4	0.383	0.368	0.355	0.342	0.331	0.32	0.31	0.301	0.292	0.284	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.085	7.448	6.247	5.426	4.823	4.359	3.988	3.685	3.432	3.216	3.03	2.868	2.725	2.597	2.483	2.381	2.288	2.203	2.125	2.054	1.987	1.926	1.869	1.816	1.766	0.871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	15	20	16	15	18	16	17	18	17	16	19	17	19	17	18	18	18	16	17	15	17	16	16	19	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UOWY0957717	99949039	0	5	6680.742	37.26	0	0	6211.073	50	0.326	0.334	0.155	0.03	0.155	0	0	0	0	0.138	127.926	442	1	1	0	0	17.991	0.456	196.602	69.97	0	0	0	1.321	0	0	0	56543.293	10	39	0	1	0	0	442	0	0	1	0.611	1.114	0.934	0.811	0.721	0.652	0.597	0.551	0.513	0.481	0.453	0.429	0.408	0.388	0.372	0.356	0.342	0.33	0.318	0.307	0.297	0.288	0.28	0.271	0.264	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.795	6.919	5.803	5.04	4.48	4.049	3.705	3.423	3.188	2.987	2.815	2.664	2.531	2.413	2.307	2.212	2.125	2.046	1.974	1.908	1.846	1.789	1.736	1.687	1.641	0.809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	18	16	14	17	19	19	16	16	14	19	18	17	16	18	19	19	15	16	14	17	16	17	16	20	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UGWA0002120	503	0	6	13000	6	0	0	976562.875	0	0	0.197	0.274	0.07	0.459	0	0	0	0	0.2	80	1	379	0	0	0	20	0.156	14.2	1.2	0	0	0	0	0	0	4	30320	1	5	1	0	0	0	129.618	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	651.072	394.275	269.767	197.137	150.447	119.32	98.569	83.005	70.036	59.66	51.878	46.691	41.502	36.315	33.721	31.127	28.533	25.939	23.345	20.752	20.752	18.158	18.158	15.563	15.563	15.563	12.97	12.97	12.97	12.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	17	11	15	16	14	17	16	13	14	16	17	12	13	13	16	15	14	18	13	12	13	12	13	17	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UGWA0002119	450	0	6	2700	46.653	0	0	999999	0	0	0.197	0.274	0.07	0.459	0	0	0	0	0.2	320	1	22	0	0	0	20	44.172	14.2	1.2	0	0	0	0	0	0	1	7040	10	4	1	0	0	0	22	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.777	20.587	17.027	12.524	9.211	6.775	4.983	3.665	2.696	1.983	1.458	1.072	0.757	0.303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	2	0	1	1	1	0	0	2	1	1	0	1	1	0	1	0	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UGWA0005819	451	0	6	3200	46.653	0	0	999999	0	0	0.197	0.274	0.07	0.459	0	0	0	0	0.2	320	1	180	0	0	0	20	44.172	14.2	1.2	0	0	0	0	0	0	1	57600	1	4	1	0	0	0	180	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125.476	239.715	198.262	145.822	107.252	78.885	58.02	42.674	31.387	23.085	16.979	12.488	8.816	3.523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	5	8	4	9	7	7	6	7	6	7	6	6	7	10	5	7	2	7	4	8	11	4	9	11	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UGWA0013719	452	0	6	3500	46.653	0	0	999999	0	0	0.197	0.274	0.07	0.459	0	0	0	0	0.2	320	1	118	0	0	0	20	44.172	14.2	1.2	0	0	0	0	0	0	1	37760	1	4	1	0	0	0	118	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.242	57.776	47.785	35.147	25.85	19.013	13.984	10.285	7.565	5.564	4.092	3.01	2.125	0.849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	6	5	2	5	9	3	5	6	4	6	5	7	4	6	4	5	6	5	2	2	6	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UGWY0022919	99949136	0	5	3280	51.771	0	0	836073.312	0	0.326	0.334	0.155	0.03	0.155	0	0	0	0	0.009	278.578	1	445	0	0	0	11.3	130.43	0.142	0.9	0	0	0	0	0	0	1	123967.211	10	36	1	0	0	0	445	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.086	89.956	74.4	54.721	40.248	29.602	21.773	16.014	11.779	8.663	6.372	4.686	3.308	1.322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	16	16	19	19	17	17	18	18	17	17	17	17	19	17	14	17	17	17	18	17	17	17	16	18	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UGMO0025219	5650	0	3	1000	47.912	0	0	479894.938	0	0.346	0.346	0.134	0.05	0.125	0	0	0	0	0.3	80	1	447	0	0	0	20	40.414	14.2	2.5	0	0	0	0	0	0	1	35760	1	56	1	0	0	0	447	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.751	54.928	45.43	33.414	24.576	18.075	13.295	9.778	7.192	5.29	3.89	2.862	2.02	0.807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	17	18	18	18	19	17	18	18	17	18	16	16	15	17	17	17	17	15	18	17	17	18	17	15	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UOWY0925217	99949033	0	5	9512	38.525	0	0	1146.072	50	0.326	0.334	0.155	0.03	0.155	0	0	0	0	0.362	215.792	450	1	1	0	0	14.5	0.459	27.964	65.667	0	0	0	1.297	0	0	0	97106.406	10	33	0	1	0	0	450	0	0	1	1.63	2.972	2.493	2.165	1.925	1.739	1.591	1.47	1.369	1.283	1.209	1.144	1.087	1.036	0.991	0.95	0.913	0.879	0.848	0.819	0.793	0.769	0.746	0.725	0.705	0.348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.868	3.406	2.857	2.482	2.206	1.993	1.824	1.686	1.569	1.471	1.386	1.311	1.246	1.188	1.136	1.089	1.046	1.007	0.972	0.939	0.909	0.881	0.855	0.83	0.808	0.399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	16	16	16	19	17	17	17	17	17	16	17	16	19	16	18	18	17	17	20	20	17	16	16	18	19	0	0	0	0	0	0	0	0	0	0	0	0	0
UOWY1091917	99949039	0	5	6680.742	37.26	0	0	6211.073	50	0.326	0.334	0.155	0.03	0.155	0	0	0	0	0.138	127.926	427	1	1	0	0	17.991	0.456	196.602	69.97	0	0	0	1.321	0	0	0	54624.402	10	39	0	1	0	0	427	0	0	1	0.551	1.004	0.842	0.731	0.65	0.587	0.538	0.497	0.463	0.433	0.409	0.386	0.367	0.35	0.335	0.321	0.308	0.297	0.286	0.277	0.268	0.26	0.252	0.245	0.238	0.118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.42	6.236	5.23	4.543	4.038	3.649	3.339	3.085	2.873	2.692	2.537	2.401	2.281	2.175	2.079	1.994	1.916	1.844	1.779	1.719	1.664	1.613	1.565	1.521	1.479	0.729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	15	17	18	17	16	19	18	18	18	19	18	16	19	17	16	17	18	14	15	15	14	13	13	17	12	0	0	0	0	0	0	0	0	0	0	0	0	0
UGWA0002120	503	0	6	13000	6	0	0	976562.875	0	0	0.197	0.274	0.07	0.459	0	0	0	0	0.2	80	1	372	0	0	0	20	0.156	14.2	1.2	0	0	0	0	0	0	4	29760	1	5	1	0	0	0	127.224	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258.434	156.502	107.08	78.251	59.718	47.363	39.125	32.948	27.799	23.681	20.593	18.533	16.474	14.415	13.385	12.355	11.326	10.296	9.266	8.237	8.237	7.207	7.207	6.178	6.178	6.178	5.148	5.148	5.148	5.148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	15	15	16	13	16	17	10	15	14	16	12	14	12	17	15	13	17	12	13	15	12	15	13	15	16	0	0	0	0	0	0	0	0	0	0	0	0	0
UGMO0025219	5650	0	3	1000	47.912	0	0	479894.938	0	0.346	0.346	0.134	0.05	0.125	0	0	0	0	0.3	80	1	454	0	0	0	20	40.414	14.2	2.5	0	0	0	0	0	0	1	36320	1	56	1	0	0	0	454	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.937	55.283	45.723	33.63	24.735	18.192	13.38	9.842	7.239	5.324	3.916	2.88	2.033	0.813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	16	16	17	18	20	19	17	17	17	15	17	16	17	16	17	18	18	18	19	17	18	16	20	18	17	0	0	0	0	0	0	0	0	0	0	0	0	0
UOWY1040817	99949033	0	5	9512	38.525	0	0	1146.072	50	0.326	0.334	0.155	0.03	0.155	0	0	0	0	0.362	215.792	447	1	1	0	0	14.5	0.459	27.964	65.667	0	0	0	1.297	0	0	0	96459.023	10	33	0	1	0	0	447	0	0	1	1.835	3.346	2.807	2.438	2.167	1.958	1.792	1.656	1.542	1.445	1.361	1.288	1.224	1.167	1.116	1.069	1.028	0.99	0.955	0.922	0.893	0.865	0.84	0.816	0.793	0.391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.104	3.835	3.217	2.794	2.483	2.244	2.054	1.898	1.767	1.656	1.56	1.477	1.403	1.337	1.279	1.226	1.178	1.134	1.094	1.057	1.023	0.992	0.962	0.935	0.91	0.449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	18	19	16	15	19	17	15	17	17	19	16	15	18	19	16	18	16	17	16	19	17	16	19	17	17	0	0	0	0	0	0	0	0	0	0	0	0
